"test_ligand" "auroc" "aupr" "aupr_corrected" "pearson"
"HAS1" 0.496352200708488 0.211448669210916 0.00556631626973925 0.000826475948328879
"CFH" 0.496348769076042 0.209810929883811 0.00392857694263413 -0.00821519774543927
"CCN1" 0.496345129465871 0.210514829352949 0.00463247641177261 -0.00568827233841407
"LILRB4" 0.49631492070147 0.205965592802874 8.32398616971153e-05 -0.011741097990757
"SERPING1" 0.496263498209231 0.209634650267237 0.00375229732606008 -0.0109700894337084
"IBSP" 0.496210567878497 0.212519812392042 0.00663745945086522 -0.00465211542651123
"GPC3" 0.496182230913611 0.211793269224096 0.00591091628291934 -0.00835069601044157
"CCL4L2" 0.496112610370528 0.206972824284119 0.00109047134294224 -0.0158726847594372
"COL9A1" 0.496109230732515 0.211013732314546 0.00513137937336913 -0.0037827937630269
"FGL1" 0.496076838202016 0.212426187122532 0.0065438341813551 -0.00617526085302187
"RETN" 0.496070494881435 0.210527454966458 0.00464510202528132 -0.00145367305394814
"C3" 0.496061213875506 0.209381345688713 0.00349899274753682 -0.0115564434966146
"S100A8" 0.496030043214132 0.209867117460665 0.00398476451948809 -0.0084258039688512
"AGRN" 0.495873903937898 0.210107230629021 0.00422487768784424 -0.00506013933920861
"PRG4" 0.495856485803515 0.210511181997834 0.00462882905665754 -0.0071583783459421
"ADAM29" 0.495846372886691 0.213232897668938 0.00735054472776178 0.000465315382551002
"MICA" 0.495845982928458 0.208243468345397 0.00236111540422101 -0.0128707016876041
"SIGLEC9" 0.495839457627373 0.209220643493481 0.00333829055230425 -0.0110573928998218
"SERPINF1" 0.495805947216605 0.212913810909051 0.00703145796787427 -0.00609085373607537
"PF4" 0.495801891650991 0.213056243649561 0.00717389070838489 0.0180266443521007
"SARAF" 0.495758528295551 0.20822288464198 0.00234053170080334 -0.00929594288633663
"CD22" 0.495714644995803 0.211569868134093 0.00568751519291691 -0.00835412338968258
"PDCD1LG2" 0.495630725984199 0.209369940370873 0.00348758742969682 -0.00989203094574158
"HP" 0.495570360449835 0.212973958759402 0.00709160581822588 -0.00590001353838422
"CCL25" 0.495515506325147 0.21087599256139 0.00499363962021349 0.0023788625903807
"COL13A1" 0.495475028660632 0.212085229371608 0.00620287643043185 -0.00250888272841588
"SEMA3A" 0.495453970916081 0.211466138257248 0.00558378531607157 -0.0076434685126555
"EFNB1" 0.495429117578073 0.210280854892179 0.00439850195100303 -0.0103512597578493
"ZDHHC5" 0.495426751831466 0.21318474810117 0.00730239515999334 -0.00830508961018886
"NPNT" 0.495404212245633 0.211236413506404 0.00535406056522778 -0.00358673618956513
"CXCL16" 0.495395425186798 0.210466696341623 0.00458434340044686 0.000934252945024574
"PIP" 0.495346420435599 0.210035770897861 0.00415341795668464 -0.0106267581708516
"KL" 0.495331498033908 0.20935274189786 0.00347038895668395 -0.012261046444687
"BGN" 0.495273628232225 0.210447946024679 0.00456559308350205 -0.00320763687298223
"PVR" 0.495256522064434 0.211282034143451 0.00539968120227405 -0.00930635028614161
"COL8A2" 0.495242639551361 0.209068332498758 0.00318597955758171 -0.0133541594986851
"BTLA" 0.495232942589985 0.20853758917602 0.00265523623484318 -0.0104793178902502
"CCL4L1" 0.495215186491805 0.208813876120323 0.0029315231791468 -0.0119280901431372
"CD48" 0.495214588555849 0.208394935841903 0.00251258290072612 -0.00451142983548299
"EFNB3" 0.495190801103675 0.209934239861749 0.00405188692057223 -0.0105503954131099
"LUM" 0.495179674295442 0.210167442095776 0.00428508915459988 -0.0123629518530379
"IZUMO1" 0.49516839150392 0.2088295953287 0.0029472423875237 -0.0085069910684513
"AREG" 0.495135842990127 0.215743375872272 0.00986102293109589 0.0314382902078787
"FGF17" 0.495119516738801 0.207973652276374 0.00209129933519756 -0.0141074776568811
"EFNB2" 0.495004401068608 0.209518419100316 0.00363606615913947 -0.0115579862239162
"TNN" 0.495001931333139 0.209024524055089 0.00314217111391246 -0.0128825071667522
"COL4A4" 0.494939564013177 0.209484997171261 0.00360264423008422 -0.00999874199948537
"ENG" 0.494926825377586 0.209987437908017 0.00410508496684026 7.10063230885516e-05
"GUCY2D" 0.494888427490309 0.209260414755559 0.00337806181438208 -0.0135765275103531
"KLRA1P" 0.494876078812949 0.209323248885226 0.00344089594404909 -0.0136020157051175
"WNT1" 0.494858868656295 0.211233533931771 0.00535118099059453 0.0202241771283419
"CD55" 0.494819092916596 0.209582227472393 0.00369987453121703 -0.0118166101513092
"CD5L" 0.494788416202316 0.211727599058611 0.00584524611743448 -0.00145821493194815
"ANXA2" 0.494772505906437 0.207021628902278 0.00113927596110158 -0.0185268202028267
"SHH" 0.494769750201596 0.213682758501096 0.00780040555991951 0.0134701406340005
