"","gene_short_name","term","q_value","normalized_effect"
"7769","MGMT","tissueLP",0.000522817886944477,-0.446492071374594
"7770","MGRN1","tissueLP",1,-0.279278338338344
"7771","MGST2","tissueLP",0.0205425194537943,-0.610237807240289
"7772","MGST3","tissueLP",0.104322830853858,-0.263307630605214
"7773","MHENCR","tissueLP",4.55514183353132e-15,-0.892719278563597
"7774","MIA2","tissueLP",1,-0.0320574260456246
"7775","MIA3","tissueLP",1,0.117240588277278
"7776","MIAT","tissueLP",1,0.26526846129657
"7777","MIATNB","tissueLP",0.00162060486471704,-0.581957475021394
"7778","MIB1","tissueLP",0.00297620692769433,0.42970365042954
"7779","MIB2","tissueLP",0.0115025204371336,-0.413082930488546
"7780","MICA","tissueLP",1,0.0878788469976333
"7781","MICAL1","tissueLP",1,-0.236095564672276
"7782","MICAL2","tissueLP",2.79934197196659e-09,-0.91553996975015
"7783","MICAL3","tissueLP",1,-0.44463284449395
"7784","MICALL1","tissueLP",1,-0.193220754469985
"7785","MICALL2","tissueLP",1,0.1466542274267
"7786","MICB","tissueLP",1,-0.27411984676041
"7787","MICOS10","tissueLP",1.04629456894926e-21,-0.491653565681778
"7788","MICOS13","tissueLP",3.31090581534914e-28,-0.662527451097646
"7789","MICU1","tissueLP",1,-0.332709004884713
"7790","MICU2","tissueLP",1,0.110574256414226
"7791","MICU3","tissueLP",1,-0.0822703597970076
"7792","MID1IP1","tissueLP",1,0.260037097716035
"7793","MID2","tissueLP",1,-0.627371792294794
"7794","MIDN","tissueLP",1,-0.00165884117094243
"7795","MIEF1","tissueLP",1,0.157588901047693
"7796","MIEF2","tissueLP",1,0.049006047009886
"7797","MIEN1","tissueLP",1,-0.131450161507911
"7798","MIER1","tissueLP",1,0.0579674072600442
"7799","MIER2","tissueLP",1,-0.216702754071303
"7800","MIER3","tissueLP",1,0.309415437209184
"7801","MIF","tissueLP",3.58045128295362e-44,-0.328198024000675
"7802","MIF4GD","tissueLP",3.38428373090346e-07,-0.644777215649576
"7803","MIGA1","tissueLP",1,-0.208658628221214
"7804","MIGA2","tissueLP",1,-0.226805404350129
"7805","MIIP","tissueLP",6.79802371001191e-08,-0.669638794783275
"7806","MINCR","tissueLP",1,-0.311539799828076
"7807","MINDY1","tissueLP",1,-0.143303915075714
"7808","MINDY2","tissueLP",7.67078461342714e-05,-0.572965047004663
"7809","MINDY3","tissueLP",1,-0.123673888942697
"7810","MINDY4","tissueLP",1,-0.0262312696958829
"7811","MINK1","tissueLP",0.0218994382521759,-0.444486124457463
"7812","MINPP1","tissueLP",4.60174227310957e-08,-1.02990943717105
"7813","MIOS","tissueLP",1,-0.373715024108122
"7814","MIPEP","tissueLP",1,-0.430378327814061
"7815","MIR155HG","tissueLP",8.0024525959175e-35,1.11670579058086
"7816","MIR17HG","tissueLP",0.0109560629187487,-0.692530429991567
"7817","MIR181A1HG","tissueLP",0.390830307455632,-0.556665505134354
"7818","MIR181A2HG","tissueLP",1,-0.124790844580633
"7819","MIR194-2HG","tissueLP",1,-0.0428075755054061
"7820","MIR210HG","tissueLP",0.000173238759933582,2.4157039265066e-11
"7821","MIR222HG","tissueLP",1,-0.0482210409734616
"7822","MIR22HG","tissueLP",9.89241440343658e-26,0.897478346525088
"7823","MIR29B2CHG","tissueLP",2.6341962756231e-07,-0.757650229972632
"7824","MIR3142HG","tissueLP",1,0.0654486776660026
"7825","MIR34AHG","tissueLP",1,-0.567413814851927
"7826","MIR3681HG","tissueLP",1,-0.652798001081813
"7827","MIR3936HG","tissueLP",1,-0.278007018098107
"7828","MIR4300HG","tissueLP",1,-0.858495753386703
"7829","MIR4422HG","tissueLP",1,-0.384602855944369
"7830","MIR4435-2HG","tissueLP",1,-0.0192067198399849
"7831","MIR4453HG","tissueLP",3.15482723442116e-05,-0.842162362436048
"7832","MIR4458HG","tissueLP",1,0.17913920931871
"7833","MIR497HG","tissueLP",0.116371841656269,-0.57671654764638
"7834","MIR646HG","tissueLP",1,-0.686927444595319
"7835","MIR762HG","tissueLP",1,-0.226718864217739
"7836","MIR9-3HG","tissueLP",1,0.020109174774909
"7837","MIRLET7BHG","tissueLP",0.481525790355337,-0.618651545273918
"7838","MIS12","tissueLP",1,0.0110556703643171
"7839","MIS18A","tissueLP",1,-0.18976812147157
"7840","MIS18BP1","tissueLP",1,-0.217322316209824
"7841","MISP3","tissueLP",0.0605794297199776,-0.715844990094538
"7842","MITD1","tissueLP",0.0224122261183991,-0.456344105740092
"7843","MKI67","tissueLP",2.02929568308565e-05,-2.02982392938226
"7844","MKKS","tissueLP",1,-0.438414515753423
"7845","MKLN1","tissueLP",0.0202624560595597,0.254173393061165
"7846","MKLN1-AS","tissueLP",1,-0.537791282808514
"7847","MKNK1","tissueLP",2.33086583357814e-69,-1.43738778531009
"7848","MKNK2","tissueLP",9.75367848028002e-08,0.427669301720328
"7849","MKRN1","tissueLP",1,0.0562284913516901
"7850","MKRN2","tissueLP",1,0.386212917776343
"7851","MKRN2OS","tissueLP",1,0.380354295586684
"7852","MKRN3","tissueLP",1,-0.219532397936871
"7853","MKS1","tissueLP",0.00111798417175903,-1.15855955570386
"7854","MLC1","tissueLP",1,-0.0843814837194283
"7855","MLEC","tissueLP",1,-0.209997881074046
"7856","MLF1","tissueLP",2.45649602856033e-39,1.62897830793282
"7857","MLF2","tissueLP",1,0.133581996875768
"7858","MLH1","tissueLP",0.000202358317808186,-0.559154009598553
"7859","MLH3","tissueLP",1,-0.334594781407417
"7860","MLKL","tissueLP",7.95030873856921e-09,-0.799009470352811
"7861","MLLT1","tissueLP",1,-0.24291872153027
"7862","MLLT10","tissueLP",1,-0.0625224008424127
"7863","MLLT11","tissueLP",1,-0.314987483784567
"7864","MLLT3","tissueLP",1,0.0661377503081968
"7865","MLLT6","tissueLP",0.0910272619974004,-0.315618153308585
"7866","MLST8","tissueLP",0.119248305368489,-0.496131315150949
"7867","MLX","tissueLP",3.55478337645977e-31,-1.08521253914035
"7868","MLXIP","tissueLP",1,0.161529932341728
"7869","MLYCD","tissueLP",0.457262195157041,-0.634047937896386
"7870","MMAA","tissueLP",1,-0.333699217985523
"7871","MMAB","tissueLP",0.131088778272182,-0.526482014545619
"7872","MMACHC","tissueLP",1,-0.291315336890201
"7873","MMADHC","tissueLP",1,0.0944235598372309
"7874","MMD","tissueLP",0.316038839802294,-0.347165318999307
"7875","MME","tissueLP",1,0.020109174774909
"7876","MMGT1","tissueLP",1,0.0601470965460681
"7877","MMP23B","tissueLP",1,-0.40204241715795
"7878","MMP24","tissueLP",1,0.104171293422814
"7879","MMP24OS","tissueLP",0.00580738674461048,-0.29453290675653
"7880","MMP25","tissueLP",0.043167621837387,0.708127198651447
"7881","MMP25-AS1","tissueLP",1,-0.0842882364306939
"7882","MMP26","tissueLP",0.000173238759933582,2.4157039265066e-11
"7883","MMP9","tissueLP",2.86327616807094e-05,-0.838375336656769
"7884","MMS19","tissueLP",1,-0.298005693266055
"7885","MMS22L","tissueLP",0.0199635530882762,-0.69284945904625
"7886","MMUT","tissueLP",1,-0.426702970897002
"7887","MNAT1","tissueLP",1,-0.19009761866021
"7888","MND1","tissueLP",1,-0.239641581097349
"7889","MNDA","tissueLP",1,-0.239641578439924
"7890","MNT","tissueLP",1,-0.309538086554908
"7891","MOAP1","tissueLP",1,0.202580116082545
"7892","MOB1A","tissueLP",0.0001060647930468,0.274444595255784
"7893","MOB1B","tissueLP",1,0.13379025841539
"7894","MOB2","tissueLP",1,0.00105721951576332
"7895","MOB3A","tissueLP",1.32076749667568e-10,-0.515951283791956
"7896","MOB3C","tissueLP",0.00401897562938215,-0.642917930065856
"7897","MOB4","tissueLP",1,0.138897895362783
"7898","MOCS2","tissueLP",0.124946710916434,-0.43912467373113
"7899","MOCS3","tissueLP",1,-0.312389873831981
"7900","MOGS","tissueLP",1,0.113020168705603
"7901","MOK","tissueLP",1,0.118844557905791
"7902","MON1A","tissueLP",1,0.400017278896138
"7903","MON1B","tissueLP",1,-0.135928340871045
"7904","MON2","tissueLP",1,0.0335500871596831
"7905","MORC2","tissueLP",0.000501788552608285,-0.848626022400863
"7906","MORC3","tissueLP",0.00127584562883016,0.399879745375853
"7907","MORC4","tissueLP",1,-0.00494317020619916
"7908","MORF4L1","tissueLP",1.60599282756285e-58,0.544227999407893
"7909","MORF4L2","tissueLP",6.27429907199051e-163,1.04960805053601
"7910","MORF4L2-AS1","tissueLP",0.00316416530801171,-0.810433106062076
"7911","MORN1","tissueLP",0.000275704554694575,-0.796067548159937
"7912","MORN2","tissueLP",1,-0.00375253408041784
"7913","MORN3","tissueLP",1,-0.232034336952786
"7914","MOSMO","tissueLP",1,0.0169380897025913
"7915","MOSPD1","tissueLP",1,-0.0982699484251008
"7916","MOSPD2","tissueLP",1,-0.208999066005731
"7917","MOSPD3","tissueLP",1.30649123544818e-23,-0.947585459247008
"7918","MOV10","tissueLP",1,-0.361259302673044
"7919","MPC1","tissueLP",0.141618473003573,-0.327995482274647
"7920","MPC2","tissueLP",1.82996379384678e-18,0.463286791791539
"7921","MPDU1","tissueLP",1,0.0482413927630051
"7922","MPG","tissueLP",4.88097476520986e-20,-0.826682170207577
"7923","MPHOSPH10","tissueLP",0.000323791689512207,0.455534361562105
"7924","MPHOSPH6","tissueLP",0.00859546841724525,-0.460701300104844
"7925","MPHOSPH8","tissueLP",1,-0.098285994157406
"7926","MPHOSPH9","tissueLP",1,-0.336418251580743
"7927","MPI","tissueLP",1.9527685127194e-05,-0.807718377822547
"7928","MPLKIP","tissueLP",1,0.058830996571551
"7929","MPND","tissueLP",0.00764180271934627,-0.700410262919852
"7930","MPP1","tissueLP",1,0.273313137465997
"7931","MPP5","tissueLP",1,-0.0912217536993626
"7932","MPP6","tissueLP",1,-0.434064000533779
"7933","MPP7","tissueLP",1,0.175593871054539
"7934","MPP7-DT","tissueLP",7.97731815126206e-05,-1.17637127420648
"7935","MPPE1","tissueLP",0.00129832159861243,-0.498082328956673
"7936","MPPED2","tissueLP",1,-0.219532397974915
"7937","MPRIP","tissueLP",0.0345543246721211,-0.355635295502787
"7938","MPST","tissueLP",0.00249105785615432,-0.52561008428386
"7939","MPV17","tissueLP",1.60731956766494e-22,-0.978615985214447
"7940","MPV17L2","tissueLP",1,-0.362609369073002
"7941","MPZ","tissueLP",1,-0.764643688488105
"7942","MPZL1","tissueLP",1,-0.24094768781586
"7943","MPZL2","tissueLP",1,-0.102509162411788
"7944","MPZL3","tissueLP",1.27873400295217e-14,0.355110489245394
"7945","MR1","tissueLP",0.069675384090268,-0.489913351194934
"7946","MRC1","tissueLP",0.000173238759933582,2.4157039265066e-11
"7947","MRC2","tissueLP",1,-0.164099124854029
"7948","MRE11","tissueLP",0.487340434098202,-0.443305993335415
"7949","MREG","tissueLP",3.18951377587492e-14,-1.29552378278185
"7950","MRFAP1","tissueLP",0.0022270489657444,0.281634337175848
"7951","MRFAP1L1","tissueLP",9.22261605668013e-11,0.630291540352763
"7952","MRGBP","tissueLP",1,-0.392089426149746
"7953","MRI1","tissueLP",0.0223549846449519,-0.594118290470458
"7954","MRM1","tissueLP",1,-1.3078428568346
"7955","MRM2","tissueLP",0.560905013234498,-0.562153333958024
"7956","MRM3","tissueLP",1,0.402346733661934
"7957","MRNIP","tissueLP",1,-0.0166384806718133
"7958","MROH1","tissueLP",1,-0.275358265351525
"7959","MROH6","tissueLP",1,-0.62489434439901
"7960","MROH8","tissueLP",0.552171661991191,-0.564018410852285
"7961","MRPL1","tissueLP",1,0.178268640768819
"7962","MRPL10","tissueLP",0.237342848979548,-0.247035158325196
"7963","MRPL11","tissueLP",4.67976972788098e-22,-0.776866170574658
"7964","MRPL12","tissueLP",0.00358583557745533,-0.451101904198988
"7965","MRPL13","tissueLP",1,-0.151617267876557
"7966","MRPL14","tissueLP",0.325862657308767,0.283443385012823
"7967","MRPL15","tissueLP",1,-0.354123157070228
"7968","MRPL16","tissueLP",0.0443186792415756,-0.434182044111667
"7969","MRPL17","tissueLP",0.0871309634684082,-0.449554756989638
"7970","MRPL18","tissueLP",4.9831307135785e-37,0.61327109631719
"7971","MRPL19","tissueLP",3.23299430763082e-08,-0.74426942737326
"7972","MRPL2","tissueLP",1,-0.36753944781476
"7973","MRPL20","tissueLP",3.16862601084085e-06,-0.413922822976404
"7974","MRPL20-AS1","tissueLP",1,-0.0113413724838235
"7975","MRPL21","tissueLP",1,0.00122545788699524
"7976","MRPL22","tissueLP",1,0.301304677778127
"7977","MRPL23","tissueLP",1,0.11511258951565
"7978","MRPL24","tissueLP",2.57384288376191e-34,-1.17508712698161
"7979","MRPL27","tissueLP",0.311881381727844,0.391579120531905
"7980","MRPL28","tissueLP",5.83959900911639e-11,-0.746068534568854
"7981","MRPL3","tissueLP",1.80927563042788e-15,-0.736445833373853
"7982","MRPL30","tissueLP",1,-0.110641438538725
"7983","MRPL32","tissueLP",1,0.104167757830705
"7984","MRPL33","tissueLP",0.0330367250544657,-0.253630384462122
"7985","MRPL34","tissueLP",1.37911826743163e-05,-0.380666963574989
"7986","MRPL35","tissueLP",0.000179846572869623,-0.745939035745824
"7987","MRPL36","tissueLP",1,-0.0376617920195697
"7988","MRPL37","tissueLP",9.56484623549374e-16,-0.772908816416913
"7989","MRPL38","tissueLP",1,0.1258629913684
"7990","MRPL39","tissueLP",1,0.0734416982465648
"7991","MRPL4","tissueLP",7.43965908467334e-10,-0.605431134990836
"7992","MRPL40","tissueLP",0.146690066050819,-0.446377879494356
"7993","MRPL41","tissueLP",1,-0.0401816174623671
"7994","MRPL42","tissueLP",1,-0.215284721028614
"7995","MRPL43","tissueLP",8.7769037854142e-08,-0.475167201148364
"7996","MRPL44","tissueLP",1,-0.0608188242466111
"7997","MRPL45","tissueLP",2.50622330646883e-05,-0.569059658341739
"7998","MRPL46","tissueLP",1,-0.299939363540968
"7999","MRPL47","tissueLP",0.00344017482667976,0.311308541765467
"8000","MRPL48","tissueLP",5.6481740984247e-11,-0.775215233470501
"8001","MRPL49","tissueLP",1,0.190840331267744
"8002","MRPL50","tissueLP",0.00528829062666527,0.436304558984643
"8003","MRPL51","tissueLP",0.000122899239205207,-0.376039222618448
"8004","MRPL52","tissueLP",3.12601118959243e-23,-0.678025589470243
"8005","MRPL53","tissueLP",1,-0.153279707499346
"8006","MRPL54","tissueLP",0.152095486859491,0.217863385374224
"8007","MRPL55","tissueLP",1,-0.291666449699595
"8008","MRPL57","tissueLP",1,-0.153161247723155
"8009","MRPL58","tissueLP",1.93930786532584e-13,-0.959643650597351
"8010","MRPL9","tissueLP",1,-0.232938030131216
"8011","MRPS10","tissueLP",5.44757140233941e-05,-0.585353438285158
"8012","MRPS11","tissueLP",1.63353527911108e-12,-0.900183793591635
"8013","MRPS12","tissueLP",1,-0.325772381965179
"8014","MRPS14","tissueLP",7.69844690581447e-09,-0.6901649476378
"8015","MRPS15","tissueLP",1.6207511863318e-14,-0.521012384691734
"8016","MRPS16","tissueLP",1.88978989605824e-11,-0.695585832199972
"8017","MRPS17","tissueLP",1,-0.268684037982343
"8018","MRPS18A","tissueLP",1,0.273380717852411
"8019","MRPS18B","tissueLP",1,-0.273621364229104
"8020","MRPS18C","tissueLP",1,-0.33427071962828
"8021","MRPS2","tissueLP",1,-0.313686550380453
"8022","MRPS21","tissueLP",5.89796501454215e-15,-0.447383589539852
"8023","MRPS22","tissueLP",1,0.147333620340699
"8024","MRPS23","tissueLP",1,-0.197195720619744
"8025","MRPS24","tissueLP",1,0.145339054726062
"8026","MRPS25","tissueLP",0.247516294842336,-0.378169957395033
"8027","MRPS26","tissueLP",1,-0.317703670041212
"8028","MRPS27","tissueLP",8.59042193425289e-07,-0.591249179975277
"8029","MRPS28","tissueLP",1,-0.0601191062704617
"8030","MRPS30","tissueLP",1,0.0846586760168283
"8031","MRPS31","tissueLP",0.513207490453391,-0.401150117501645
"8032","MRPS33","tissueLP",1.74162613491769e-12,-0.676720649563573
"8033","MRPS34","tissueLP",1.24090962847075e-33,-0.983040095698756
"8034","MRPS35","tissueLP",0.321262021523433,-0.318527452471925
"8035","MRPS36","tissueLP",1,-0.122710652723427
"8036","MRPS5","tissueLP",0.481763158139349,-0.312692351557524
"8037","MRPS6","tissueLP",1,-0.00364504608598643
"8038","MRPS7","tissueLP",0.0496860113216931,-0.312304881555405
"8039","MRPS9","tissueLP",0.114681625301916,-0.442354807860219
"8040","MRRF","tissueLP",0.0021075754907785,-0.572713188414574
"8041","MRS2","tissueLP",0.0122824572552415,-0.621021984340767
"8042","MRTFA","tissueLP",1,-0.0316919282632366
"8043","MRTFB","tissueLP",1,-0.314567139831871
"8044","MRTO4","tissueLP",1,-0.268684037982305
"8045","MS4A1","tissueLP",1,-0.589975881742992
"8046","MSANTD2","tissueLP",1,-0.306180048075888
"8047","MSANTD3","tissueLP",0.0310508218652979,-0.713646072422478
"8048","MSANTD4","tissueLP",1,-0.357419511756983
"8049","MSC","tissueLP",1,-0.437384786486673
"8050","MSC-AS1","tissueLP",4.23625000102124e-16,-1.13601043646579
"8051","MSH2","tissueLP",2.99206600897223e-05,-0.784076260959427
"8052","MSH3","tissueLP",1,0.0966743239239058
"8053","MSH4","tissueLP",1,-0.022698399931387
"8054","MSH5","tissueLP",1.51640341871361e-07,-0.946179415574445
"8055","MSH6","tissueLP",0.0645392881144227,0.44968490076204
"8056","MSI2","tissueLP",0.00121719976959749,-0.370788435968683
"8057","MSL1","tissueLP",1,-0.314827397360985
"8058","MSL2","tissueLP",1,-0.0303449465217519
"8059","MSL3","tissueLP",1,0.0878706080569581
"8060","MSMO1","tissueLP",0.005808154512343,-0.568556819007084
"8061","MSN","tissueLP",0.00257647251539867,0.179893068110437
"8062","MSRA","tissueLP",1,-0.348450472711519
"8063","MSRB1","tissueLP",1,-0.160179922170891
"8064","MSRB2","tissueLP",1,-0.427321426557505
"8065","MST1","tissueLP",1,-0.487438564273191
"8066","MSTO1","tissueLP",1,-0.361131662364304
"8067","MT-ATP6","tissueLP",4.17319349412508e-87,0.427067516727403
"8068","MT-ATP8","tissueLP",5.48726459520351e-11,0.251766882618432
"8069","MT-CO1","tissueLP",1.81320709025439e-34,-0.258262330657023
"8070","MT-CO2","tissueLP",1.77500539272107e-37,0.269193755973052
"8071","MT-CO3","tissueLP",1.78450373911651e-40,0.305028506621902
"8072","MT-CYB","tissueLP",1.06648886174193e-101,0.501106822074022
"8073","MT-ND1","tissueLP",2.69427308035702e-94,0.523218931741651
"8074","MT-ND2","tissueLP",2.45826551238757e-122,0.606431904725079
"8075","MT-ND3","tissueLP",4.75334067635736e-173,0.685728862945914
"8076","MT-ND4","tissueLP",1.79289341466854e-39,0.342951417794222
"8077","MT-ND4L","tissueLP",2.59409881139429e-82,0.454870318385218
"8078","MT-ND5","tissueLP",0.0440051243119527,-0.10786320926694
"8079","MT-ND6","tissueLP",1,-0.158562668168042
"8080","MT1E","tissueLP",1.42383828973453e-09,-1.38717813002458
"8081","MT1F","tissueLP",0.0150386939429037,-0.54119014661985
"8082","MT1G","tissueLP",0.139542684196259,-0.661454885565616
"8083","MT1X","tissueLP",1,-0.223188597993369
"8084","MT2A","tissueLP",1.86068455675336e-58,-1.2885614405933
"8085","MT3","tissueLP",1,-0.202364741144888
"8086","MTA1","tissueLP",1,0.221428089317489
"8087","MTA2","tissueLP",1,-0.0849083151400028
"8088","MTA3","tissueLP",1,-0.499924682574459
"8089","MTAP","tissueLP",1.05709905202243e-07,-0.704487883003731
"8090","MTBP","tissueLP",0.0014290358163351,-0.728882671972511
"8091","MTCH1","tissueLP",4.41239089005123e-12,0.529004993076336
"8092","MTCH2","tissueLP",1,0.0648880868795589
"8093","MTCL1","tissueLP",0.000592995282259705,-1.04108777032196
"8094","MTCP1","tissueLP",1,-0.319598683648273
"8095","MTDH","tissueLP",1,-0.154614097684074
"8096","MTERF1","tissueLP",0.00011556167186555,-0.702742355410061
"8097","MTERF2","tissueLP",1,-0.0892930055705642
"8098","MTERF3","tissueLP",1,-0.0942321757440819
"8099","MTERF4","tissueLP",1,-0.0961022952165205
"8100","MTF1","tissueLP",1,0.310464746935361
"8101","MTF2","tissueLP",1,0.000199204298791741
"8102","MTFMT","tissueLP",1,-0.0483104210894848
"8103","MTFP1","tissueLP",0.0013333205663778,-0.315341849797212
"8104","MTFR1","tissueLP",1,-0.0348360512359375
"8105","MTFR1L","tissueLP",1,-0.26624739573076
"8106","MTFR2","tissueLP",1,-0.905643506467937
"8107","MTG1","tissueLP",7.29328766645649e-08,-0.64272656795418
"8108","MTG2","tissueLP",1,-0.348434914907488
"8109","MTHFD1","tissueLP",5.67675263897644e-12,-0.918066011347794
"8110","MTHFD1L","tissueLP",1,0.155090941401
"8111","MTHFD2","tissueLP",9.96934810529669e-85,1.07535544339984
"8112","MTHFD2L","tissueLP",1,-0.387317297617148
"8113","MTHFR","tissueLP",1,-0.367640780395304
"8114","MTHFS","tissueLP",1,-0.0726620384724281
"8115","MTHFSD","tissueLP",0.00275375584979214,-0.742276861901469
"8116","MTIF2","tissueLP",1,-0.404488170765454
"8117","MTIF3","tissueLP",1.64625652264381e-18,-0.880174045378067
"8118","MTLN","tissueLP",7.21244734868067e-23,-0.888529057441578
"8119","MTM1","tissueLP",1,0.069150904901219
"8120","MTMR1","tissueLP",1,0.111130222783648
"8121","MTMR10","tissueLP",1,0.260633016838175
"8122","MTMR12","tissueLP",1,-0.302355007761171
"8123","MTMR14","tissueLP",0.000291004782869157,0.465294662463733
"8124","MTMR2","tissueLP",1,-0.0785159578144594
"8125","MTMR3","tissueLP",1,0.240215638209611
"8126","MTMR4","tissueLP",1,-0.256959876169608
"8127","MTMR6","tissueLP",1,0.097255823581549
"8128","MTMR8","tissueLP",1,0.384305353900629
"8129","MTMR9","tissueLP",1,0.406316032616375
"8130","MTO1","tissueLP",1,-0.359101033559562
"8131","MTOR","tissueLP",0.271109468581107,-0.453737602181549
"8132","MTPAP","tissueLP",1,0.171166948915688
"8133","MTPN","tissueLP",1,0.0308299984089322
"8134","MTR","tissueLP",1,-0.283217374535655
"8135","MTRES1","tissueLP",0.325587688687026,-0.583760031928384
"8136","MTREX","tissueLP",1,-0.00815233853355786
"8137","MTRF1","tissueLP",1,-0.294616657843849
"8138","MTRF1L","tissueLP",0.00264589039939727,0.560177099875812
"8139","MTRNR2L1","tissueLP",0.000173238759933582,2.4157039265066e-11
"8140","MTRNR2L12","tissueLP",7.37949556624984e-87,0.697750979958762
"8141","MTRNR2L8","tissueLP",1,0.239513329996694
"8142","MTRR","tissueLP",1,-0.0202986270290637
"8143","MTSS1","tissueLP",8.55685241546616e-09,-0.986341883182759
"8144","MTURN","tissueLP",1,0.448340200739847
"8145","MTUS1","tissueLP",1,0.0266656702260531
"8146","MTX1","tissueLP",1,-0.21615850559508
"8147","MTX2","tissueLP",1,-0.466956053555998
"8148","MTX3","tissueLP",1.04511193274817e-10,-0.882733001045034
"8149","MUC1","tissueLP",1,-0.456547424064779
"8150","MUC12","tissueLP",0.152478185129546,0.777701745682526
"8151","MUL1","tissueLP",1,0.389882995216585
"8152","MUS81","tissueLP",0.115925248421533,-0.47595291185509
"8153","MUTYH","tissueLP",1,-0.20291642940434
"8154","MVB12A","tissueLP",0.000410902215125912,-0.715042424061607
"8155","MVB12B","tissueLP",1.84485622008801e-08,-0.696251391250022
"8156","MVD","tissueLP",1,-0.206719936086799
"8157","MVK","tissueLP",2.79296418887636e-16,1.10041083636872
"8158","MVP","tissueLP",5.21045449728405e-20,-0.729555920224604
"8159","MX1","tissueLP",1,0.113699356682047
"8160","MX2","tissueLP",7.37457127973279e-08,0.606116926339086
"8161","MXD1","tissueLP",0.379966969060351,-0.249838100191143
"8162","MXD3","tissueLP",0.0154893471877488,-0.998549924352188
"8163","MXD4","tissueLP",1,-0.33825297024106
"8164","MXI1","tissueLP",0.293952101852487,-0.327354802104747
"8165","MXRA7","tissueLP",1,-0.341489893294767
"8166","MYADM","tissueLP",1.41879032239062e-47,0.39914272018137
"8167","MYB","tissueLP",0.150999893101399,0.956544744808247
"8168","MYBBP1A","tissueLP",1,-0.274064401867042
"8169","MYBL1","tissueLP",2.89310944390917e-116,-1.17426064803705
"8170","MYBL2","tissueLP",1,-0.739200617343871
"8171","MYC","tissueLP",1.26345247272656e-49,1.11953181975688
"8172","MYCBP","tissueLP",0.00107963970450216,-0.603843194749205
"8173","MYCBP2","tissueLP",1,-0.103642440964796
"8174","MYCBP2-AS1","tissueLP",1,-0.46856697626923
"8175","MYCBPAP","tissueLP",1,-0.182255566548453
"8176","MYD88","tissueLP",0.368535592019408,-0.442530203724232
"8177","MYDGF","tissueLP",0.978755586812461,0.180893249235594
"8178","MYEF2","tissueLP",1,0.349384475159622
"8179","MYH10","tissueLP",1,-0.356328407847071
"8180","MYH11","tissueLP",1,0.0238263920612897
"8181","MYH9","tissueLP",6.28539008908101e-44,-0.492084005056497
"8182","MYL12A","tissueLP",6.59728954766836e-237,-0.925500408386617
"8183","MYL12B","tissueLP",9.04807895708389e-09,-0.225781222849726
"8184","MYL5","tissueLP",0.0766348106749512,-0.613006827240489
"8185","MYL6","tissueLP",1.0559308525496e-47,0.349384062764274
"8186","MYL6B","tissueLP",0.00988510085997145,-0.65996033922288
"8187","MYL9","tissueLP",0.000173238759933582,2.4157039265066e-11
"8188","MYLIP","tissueLP",1,0.0700089483836342
"8189","MYLK-AS1","tissueLP",1,-0.432658358545286
"8190","MYLPF","tissueLP",1,-0.241339147234867
"8191","MYNN","tissueLP",1,-0.298636824207321
"8192","MYO15B","tissueLP",1,-0.205207925994919
"8193","MYO16","tissueLP",1,1.05713025251183
"8194","MYO18A","tissueLP",0.149060798006785,-0.489442040408012
"8195","MYO19","tissueLP",0.0884142042849504,-0.50156955025831
"8196","MYO1B","tissueLP",2.3439287003644e-06,-0.867969078107476
"8197","MYO1C","tissueLP",1,-0.302929607659303
"8198","MYO1D","tissueLP",1,0.149217032044884
"8199","MYO1E","tissueLP",1,0.467005056954732
"8200","MYO1F","tissueLP",2.03011736081908e-34,-0.999099594182845
"8201","MYO1G","tissueLP",3.75921992297101e-12,-0.533683869034934
"8202","MYO5A","tissueLP",3.15509442612037e-10,-0.484215565463319
"8203","MYO5C","tissueLP",1,-0.764643688509694
"8204","MYO6","tissueLP",1,-0.0503898443941696
"8205","MYO7A","tissueLP",0.000173238759933582,2.4157039265066e-11
"8206","MYO9A","tissueLP",1,-0.0715014728537823
"8207","MYO9B","tissueLP",1,-0.099702118908692
"8208","MYOCOS","tissueLP",1,-0.80975498938959
"8209","MYOM1","tissueLP",1,-0.334008528391907
"8210","MYOM2","tissueLP",1.11213870496896e-09,-1.04065582236794
"8211","MYORG","tissueLP",1,-0.346019582114131
"8212","MYOSLID","tissueLP",1,-0.283833053135107
"8213","MYPOP","tissueLP",0.356418717671794,-0.639865055691191
"8214","MYSM1","tissueLP",1,0.0791439674299922
"8215","MZB1","tissueLP",1,-0.389922915505124
"8216","MZF1","tissueLP",1,0.0843216770509573
"8217","MZF1-AS1","tissueLP",1.03185481773803e-05,-0.734434208920293
"8218","MZT1","tissueLP",1,-0.228089643587893
"8219","MZT2A","tissueLP",2.90853470293438e-08,-0.328505209799346
"8220","MZT2B","tissueLP",1,-0.0209188752729913
"8221","N4BP1","tissueLP",2.80834506963516e-12,0.438627078390297
"8222","N4BP2","tissueLP",9.55706481795017e-07,-0.553041812101881
"8223","N4BP2L1","tissueLP",0.565045266282214,-0.282837747929074
"8224","N4BP2L2","tissueLP",4.00305306272794e-07,0.29889615057708
"8225","N4BP3","tissueLP",1,-0.102845839383226
"8226","N6AMT1","tissueLP",1,-0.471177456481573
"8227","NAA10","tissueLP",1,-0.0463165382041952
"8228","NAA15","tissueLP",1,0.0490249363310175
"8229","NAA16","tissueLP",1,0.215290070853083
