,log2fold,pval_adj
RPP30,0.9148467779159546,1.0
TRERF1,0.6510429978370667,1.0
POLR3GL,0.22874438762664795,1.0
PIK3R5,0.4555394649505615,1.0
ECSIT,0.8557600378990173,1.0
AC004687.1,0.9177432060241699,1.0
SSB,0.44586265087127686,1.0
TPI1,0.20997728407382965,1.0
SUB1,0.18323570489883423,1.0
BTN3A2,0.34683218598365784,1.0
CSNK2B,0.22937420010566711,1.0
EMC10,0.8001291155815125,1.0
RPL27,0.07260630279779434,1.0
MLLT6,0.3859732449054718,1.0
DNAJC10,1.2100499868392944,1.0
XPO6,0.8820469379425049,1.0
WDR26,0.482524037361145,1.0
TAGLN2,0.16862040758132935,1.0
NRBF2,1.184985876083374,1.0
COX16,0.348770409822464,1.0
BSG,0.16664308309555054,1.0
FLOT1,0.3440513610839844,1.0
PPP6R1,0.7376053929328918,1.0
TINF2,0.6230071187019348,1.0
SURF2,1.0903480052947998,1.0
RPL26,0.015132550150156021,1.0
UBL3,0.4970735013484955,1.0
VEZF1,0.8401893973350525,1.0
TFDP2,0.35098281502723694,1.0
TAPBPL,1.0483211278915405,1.0
CAP1,0.207569882273674,1.0
GPI,0.27320602536201477,1.0
EIF4B,0.23469598591327667,1.0
SAP18,0.16640309989452362,1.0
ARID1A,0.5579128265380859,1.0
TMEM181,0.5932108759880066,1.0
PRKACB,0.39343419671058655,1.0
AC006369.1,0.5773317813873291,1.0
PHKG2,0.9152089357376099,1.0
SREK1IP1,0.6101596355438232,1.0
UBXN1,0.21991164982318878,1.0
GZMM,0.18029557168483734,1.0
ADRM1,0.4966137111186981,1.0
ZBTB44,0.6873270869255066,1.0
NBPF3,2.988856792449951,1.0
C15orf61,0.9825667142868042,1.0
STIM2,0.5850063562393188,1.0
AUH,0.8248143196105957,1.0
TIPRL,0.3635823130607605,1.0
PRMT2,0.1816922128200531,1.0
LMBR1L,1.7256494760513306,1.0
PTPRM,0.9729077816009521,1.0
MBD1,1.069754719734192,1.0
NORAD,0.7941503524780273,1.0
SERPINB9,0.3143779933452606,1.0
RPL7,0.061976347118616104,1.0
MSC-AS1,1.0289113521575928,1.0
ITGB7,0.4632618725299835,1.0
ZNF493,1.4662089347839355,1.0
RPS15,0.05568888783454895,1.0
USB1,1.2155587673187256,1.0
HCLS1,0.197842076420784,1.0
LLGL2,0.5984589457511902,1.0
USF1,0.9883355498313904,1.0
TBC1D10C,0.2864321172237396,1.0
ITK,0.29426512122154236,1.0
KIF13B,0.3898088335990906,1.0
TOMM7,0.12107393145561218,1.0
DNAJC2,0.32028135657310486,1.0
VCL,0.9228378534317017,1.0
TIMM17B,0.6387657523155212,1.0
PNN,0.26450973749160767,1.0
SLC25A39,0.4025299549102783,1.0
OXA1L,0.5097787380218506,1.0
ANKRD36,0.3657090365886688,1.0
ARHGDIB,0.06848455965518951,1.0
ZBED1,25.18624496459961,1.0
TCF7L2,2.3480377197265625,1.0
SMARCD1,0.7678351402282715,1.0
TAPBP,0.22788117825984955,1.0
TNIK,0.22385697066783905,1.0
GALM,0.6453455686569214,1.0
TPST2,0.20579393208026886,1.0
PI4K2B,2.1028852462768555,1.0
ADIPOR1,0.5911396741867065,1.0
SLC25A20,1.154464840888977,1.0
OSBPL7,1.154464840888977,1.0
HIVEP3,0.5009385943412781,1.0
UBC,0.10067528486251831,1.0
PISD,1.4022696018218994,1.0
MRPS22,1.839939832687378,1.0
AGTRAP,0.3470323979854584,1.0
RASAL3,0.6391872763633728,1.0
LMF2,1.1104048490524292,1.0
FAM104A,0.9393033385276794,1.0
FAM162A,0.38828393816947937,1.0
ATP6AP1,0.5661110877990723,1.0
HECTD1,0.45471328496932983,1.0
DYNC1LI1,0.7746917605400085,1.0
OARD1,0.6862232089042664,1.0
MPHOSPH6,1.2029122114181519,1.0
CLK1,0.2366565316915512,1.0
TAF7,0.25282779335975647,1.0
DDX6,0.19865146279335022,1.0
SELENOM,0.7586389183998108,1.0
ATE1,0.6171173453330994,1.0
EED,0.6105773448944092,1.0
USP9X,0.4574928879737854,1.0
RFTN1,0.5378893613815308,1.0
NAA16,0.6453455686569214,1.0
CASP1,0.4326605200767517,1.0
DLG1,0.47549304366111755,1.0
MAGOHB,0.7266831398010254,1.0
SUPT5H,0.5709723234176636,1.0
ATP9B,0.21459415555000305,1.0
ACTN4,0.21837946772575378,1.0
CDKL3,2.936945676803589,1.0
NUP58,0.3990040421485901,1.0
CHMP2A,0.33975449204444885,1.0
CST3,0.6741612553596497,1.0
CERS4,2.8606038093566895,1.0
S1PR5,0.4088454842567444,1.0
ATP5ME,0.15980777144432068,1.0
HNRNPLL,0.5766890048980713,1.0
PPM1L,1.6233866214752197,1.0
ZDHHC5,1.6233866214752197,1.0
TRIM27,1.6233866214752197,1.0
AL118516.1,0.6989839673042297,1.0
