,log2fold,pval_adj
ANXA6,0.6779218316078186,1.0
HSPA1A,0.8200400471687317,1.0
FMNL1,0.8541544079780579,1.0
GRB2,0.5573710203170776,1.0
MED14,2.034628391265869,1.0
PDCD6,0.8864555954933167,1.0
ZSWIM6,1.0310903787612915,1.0
VRK2,1.6133689880371094,1.0
SCAND1,0.6316041946411133,1.0
AAGAB,1.3382747173309326,1.0
PAM,1.077162504196167,1.0
PIK3CD,1.1989343166351318,1.0
DELE1,1.6503345966339111,1.0
ARHGEF1,0.5494584441184998,1.0
APEX1,0.9746150374412537,1.0
FNDC3B,0.9653473496437073,1.0
INPP5D,1.204599380493164,1.0
ARHGEF2,1.3091723918914795,1.0
RPL7,0.39557960629463196,1.0
PSMC5,0.7701958417892456,1.0
CTNNB1,0.5917275547981262,1.0
AOAH,1.0655293464660645,1.0
LAP3,0.7694433331489563,1.0
DCAF5,1.3175722360610962,1.0
MBNL1-AS1,1.6558609008789062,1.0
ZSCAN16-AS1,1.6240712404251099,1.0
IQCG,1.646605134010315,1.0
PPP1CA,0.6464603543281555,1.0
AC022126.1,4.52236270904541,1.0
APOBEC3G,0.9411383271217346,1.0
TMEM167B,1.2888379096984863,1.0
NPIPB5,1.1362332105636597,1.0
PLSCR3,1.0063130855560303,1.0
BCAT1,1.437237024307251,1.0
HDAC1,1.1596728563308716,1.0
MCRIP1,1.2149041891098022,1.0
ANGEL2,1.961826205253601,1.0
STK25,1.3422459363937378,1.0
TNF,1.1963545083999634,1.0
FAM107B,0.3997515141963959,1.0
HLA-DMA,1.1301167011260986,1.0
SMIM26,0.8411740660667419,1.0
PQBP1,0.7570177912712097,1.0
CCT6A,0.6361640691757202,1.0
AHCTF1,1.0502797365188599,1.0
RPL7A,0.22002679109573364,1.0
AP1M1,1.2687561511993408,1.0
DHX8,1.051162838935852,1.0
JOSD2,1.1436457633972168,1.0
PWP1,1.5625349283218384,1.0
CITED2,0.7075514793395996,1.0
MCOLN2,0.5596165657043457,1.0
TRBV10-3,4.3497819900512695,1.0
FLOT1,1.172831416130066,1.0
CMC2,0.6767798662185669,1.0
IFI27L2,0.930911660194397,1.0
EIF4EBP2,1.485673189163208,1.0
BNIP3L,0.6714111566543579,1.0
GEM,1.5760858058929443,1.0
SLC27A2,1.8891457319259644,1.0
ABRACL,0.6483228802680969,1.0
PPP1R2,0.523023784160614,1.0
ARHGAP45,0.7656940817832947,1.0
SNX17,1.0132955312728882,1.0
VMP1,0.8901622295379639,1.0
LDLRAD4,0.6059802174568176,1.0
ASB2,0.6876381039619446,1.0
TNFSF12,1.829053521156311,1.0
UBASH3A,1.450435996055603,1.0
GMNN,2.407785654067993,1.0
MKLN1,0.6931042671203613,1.0
RPLP0,0.2763746678829193,1.0
GNG2,0.48246583342552185,1.0
CTSD,0.8203068971633911,1.0
MTSS1,2.3278098106384277,1.0
TPGS2,1.6449006795883179,1.0
MT-CO1,0.2728605568408966,1.0
PPID,1.0868070125579834,1.0
TBX21,1.8131498098373413,1.0
DNASE1L1,3.5171451568603516,1.0
SLC5A6,1.7160249948501587,1.0
CTSB,0.8345951437950134,1.0
SREBF1,2.2045445442199707,1.0
MYLIP,0.6617370247840881,1.0
SCAMP3,1.216387152671814,1.0
SRI,0.8744122982025146,1.0
PSMB6,0.6241268515586853,1.0
SLC7A5,0.6312600374221802,1.0
ADAM10,0.8802939653396606,1.0
TSHZ2,0.7417987585067749,1.0
MAMLD1,0.9775307774543762,1.0
AGPAT5,1.3022533655166626,1.0
MBNL1,0.3682190179824829,1.0
GALM,0.6947402358055115,1.0
ARHGAP35,1.6830682754516602,1.0
GALNT2,1.0214887857437134,1.0
PRF1,1.9422574043273926,1.0
KBTBD2,1.4564746618270874,1.0
GUSB,1.4168695211410522,1.0
HSPA1B,0.8386595845222473,1.0
RBPJ,0.5369250178337097,1.0
DDX17,0.7941333651542664,1.0
CRIP1,0.4620918929576874,1.0
ATP1B1,1.5065522193908691,1.0
TNPO1,0.8548005223274231,1.0
NAB1,1.235541582107544,1.0
PET100,0.6081265211105347,1.0
BRWD1,1.1729992628097534,1.0
STOM,0.9621137380599976,1.0
CAMK2D,1.2256344556808472,1.0
LAMTOR2,1.156593918800354,1.0
ACP5,1.156593918800354,1.0
ARPC3,0.4469006657600403,1.0
AL133415.1,0.9600787162780762,1.0
OTULIN,1.2024370431900024,1.0
ATP5PD,0.5976935029029846,1.0
UBE2E3,0.8438353538513184,1.0
LBR,0.8147854804992676,1.0
RPS6KA3,0.8263940215110779,1.0
CAMK1,1.017289161682129,1.0
ARAF,1.017289161682129,1.0
ARPC5,1.1166282892227173,1.0
UBA3,1.634360909461975,1.0
MTLN,1.3441030979156494,1.0
SYT11,0.6617739796638489,1.0
ARL3,1.7264809608459473,1.0
TMSB4X,0.22764433920383453,1.0
PHF3,0.6198813915252686,1.0
SDHC,1.3116321563720703,1.0
GOLPH3,0.7789636850357056,1.0
KCNAB2,0.9823923707008362,1.0
GTF2H5,1.5334073305130005,1.0
IER3,1.5655790567398071,1.0
ZBTB7A,1.9695395231246948,1.0
PGAP2,1.9695395231246948,1.0
IFI16,0.8157649040222168,1.0
ARPC1B,0.4204375147819519,1.0
RNF138,0.769320011138916,1.0
TM2D3,0.9116503000259399,1.0
BFAR,1.6052557229995728,1.0
RAC1,1.328945279121399,1.0
QSOX1,1.279809594154358,1.0
SLFN12L,2.0519909858703613,1.0
ESD,1.5213323831558228,1.0
IL16,0.9760928750038147,1.0
OS9,0.7647033333778381,1.0
ZBED2,3.0703353881835938,1.0
SEC31A,0.875220537185669,1.0
AL157394.3,1.56513512134552,1.0
RAPGEF2,0.8130221962928772,1.0
QPCT,2.8472888469696045,1.0
SP140L,0.9044187068939209,1.0
KTN1,0.866937518119812,1.0
RASSF5,0.7126240730285645,1.0
PTPN18,1.925033450126648,1.0
ASB6,1.925033450126648,1.0
PDPR,1.4988459348678589,1.0
C12orf10,1.3074629306793213,1.0
ABTB1,1.3074629306793213,1.0
PSMG2,0.7543463706970215,1.0
CCDC57,1.2576096057891846,1.0
MT-ND5,0.27134406566619873,1.0
RO60,1.0503581762313843,1.0
NDUFS2,1.5676718950271606,1.0
BRK1,0.5569856762886047,1.0
NFATC3,1.1151621341705322,1.0
BIN1,1.0895137786865234,1.0
DCTN2,1.0217783451080322,1.0
S100A11,0.5821650624275208,1.0
LAMTOR3,1.1599727869033813,1.0
USP11,1.2776652574539185,1.0
FOXN3,0.6801977157592773,1.0
MT-ND4,0.40698105096817017,1.0
CCT7,0.5881087183952332,1.0
HACL1,1.096445083618164,1.0
HMGCR,0.9960401654243469,1.0
SRSF10,0.5748175978660583,1.0
EIF2S1,0.92756587266922,1.0
MZT2B,0.6433978080749512,1.0
AP3B1,0.7418040037155151,1.0
ACAP1,0.6084402799606323,1.0
PEPD,1.2862643003463745,1.0
ZMYND11,1.9778988361358643,1.0
ZBED4,1.8930989503860474,1.0
SF3A2,0.708347737789154,1.0
MITD1,1.8930989503860474,1.0
CD63,0.97091144323349,1.0
PSMF1,0.626446545124054,1.0
PSMD11,0.93587327003479,1.0
ACAA2,1.4142028093338013,1.0
ODF2L,0.7080840468406677,1.0
AC007384.1,0.6704115271568298,1.0
ECHS1,0.8645417094230652,1.0
SSRP1,1.2568532228469849,1.0
SLC9B2,1.8228708505630493,1.0
MGAT5,0.7194370031356812,1.0
ADAT3,2.5066909790039062,1.0
FAM102B,1.1462986469268799,1.0
CNPY2,0.7623679041862488,1.0
AGFG2,1.7708603143692017,1.0
NEDD9,0.5580263137817383,1.0
TMEM222,0.8959094285964966,1.0
RPL13A,0.2840413451194763,1.0
PRKCSH,0.834675669670105,1.0
FKBP8,0.49854806065559387,1.0
CD9,1.0895202159881592,1.0
CTSZ,1.766141414642334,1.0
SLC22A18,2.403348207473755,1.0
IFI6,1.1797577142715454,1.0
EIF5A,0.4770087003707886,1.0
LCMT1,1.027204990386963,1.0
USP47,0.4554091989994049,1.0
YIPF5,0.7719876766204834,1.0
CSRP1,1.3858174085617065,1.0
OXA1L,0.658734917640686,1.0
MAP4,0.7057070732116699,1.0
INO80B,1.2363066673278809,1.0
MAN2C1,1.8007484674453735,1.0
PPIA,0.3261674642562866,1.0
FIS1,0.7757530808448792,1.0
PA2G4,0.5871731042861938,1.0
MED31,1.144290804862976,1.0
MTRNR2L12,0.3000832200050354,1.0
GSTM2,2.479485511779785,1.0
SMAD3,1.003119707107544,1.0
EPS15,0.5495548844337463,1.0
MRPL11,1.0328937768936157,1.0
DUT,0.8152667284011841,1.0
UPF2,1.0992786884307861,1.0
ASAH1,1.3968855142593384,1.0
AHSA1,0.4433320164680481,1.0
GIT2,1.354927897453308,1.0
ATP5MPL,0.647984504699707,1.0
HOPX,1.1874253749847412,1.0
RPP30,1.4216028451919556,1.0
CLPP,0.719445526599884,1.0
OXNAD1,0.5788654088973999,1.0
NUCKS1,0.7427063584327698,1.0
YIPF6,1.3591073751449585,1.0
FGFR1OP2,0.6262367963790894,1.0
MT-CYB,0.2671753168106079,1.0
DNAJB5,4.240374565124512,1.0
UTP20,1.6737909317016602,1.0
SRGAP3,1.5011875629425049,1.0
TCTA,1.6737909317016602,1.0
PPP3CA,1.4419119358062744,1.0
TVP23C,1.6737909317016602,1.0
GMPPA,2.2417688369750977,1.0
TBC1D10A,1.322216510772705,1.0
CARD8,1.322216510772705,1.0
PPP4R2,0.44717907905578613,1.0
C1orf52,0.783545970916748,1.0
TFDP2,1.242310881614685,1.0
RBCK1,0.7210353016853333,1.0
MAP3K5,0.6911213397979736,1.0
MRPL34,1.0416661500930786,1.0
TAOK3,0.9432985186576843,1.0
CD53,0.553345799446106,1.0
CXCR6,1.4906891584396362,1.0
RNF167,0.6000509858131409,1.0
EDARADD,1.7068079710006714,1.0
MRPL2,1.1341959238052368,1.0
URM1,1.0294370651245117,1.0
GMPR2,1.812788486480713,1.0
PSMA1,0.4897257685661316,1.0
DGUOK,0.8386240005493164,1.0
AP3D1,1.3328440189361572,1.0
IL17RA,1.339422345161438,1.0
SEC22C,1.3328440189361572,1.0
MAP4K1,0.6308780908584595,1.0
OAT,0.5563681125640869,1.0
HEXA,0.9223606586456299,1.0
PRKAA1,1.3843363523483276,1.0
RBM42,0.8357252478599548,1.0
RAD51B,0.8374456167221069,1.0
ZNF580,1.637040138244629,1.0
RPA3,0.771757185459137,1.0
MAP3K3,2.1795263290405273,1.0
CCT4,0.35125693678855896,1.0
RHOB,0.9113686084747314,1.0
SELENOW,0.6230801343917847,1.0
SMIM29,1.5849754810333252,1.0
RBM14,0.7909572124481201,1.0
SYMPK,1.2713078260421753,1.0
PEX14,1.2965567111968994,1.0
LETMD1,1.2965567111968994,1.0
MTA2,1.1329392194747925,1.0
AL135925.1,1.586693525314331,1.0
SLC41A3,1.6789040565490723,1.0
TMEM156,1.0798226594924927,1.0
NCOA1,0.6893051862716675,1.0
CLIC5,1.0548152923583984,1.0
SELENOK,0.4229568839073181,1.0
IFNAR1,1.2514766454696655,1.0
DAAM1,1.2610857486724854,1.0
SMARCA2,0.48594892024993896,1.0
PHEX,0.7874118089675903,1.0
DENND2D,1.8553913831710815,1.0
GLS,0.46524420380592346,1.0
RAB34,2.184739112854004,1.0
ZNF766,2.184739112854004,1.0
SEPTIN7,0.4735540747642517,1.0
RPS15A,0.16720345616340637,1.0
RPS6KA1,1.2263938188552856,1.0
MYSM1,1.2263938188552856,1.0
IQCB1,1.0500962734222412,1.0
XXYLT1,1.3325763940811157,1.0
FIP1L1,0.6301162242889404,1.0
ATP6V1E1,1.2713078260421753,1.0
ZNF22,2.1084556579589844,1.0
SNRK,0.7650748491287231,1.0
CRISPLD2,2.017548084259033,1.0
FERMT3,0.8655190467834473,1.0
SNRPA,0.6911213397979736,1.0
HIKESHI,1.1218823194503784,1.0
SH3BGRL,0.6580685973167419,1.0
GPSM3,0.4220321476459503,1.0
COPZ1,0.8308704495429993,1.0
NUDT2,1.058051347732544,1.0
USP22,2.0394022464752197,1.0
EIF4EBP1,2.0394022464752197,1.0
MYL6B,0.9006876349449158,1.0
IL26,1.2363932132720947,1.0
HRAS,3.235156774520874,1.0
SEPTIN1,0.410346657037735,1.0
DYNLRB1,1.2914624214172363,1.0
WDR1,0.5615933537483215,1.0
DGLUCY,1.5042674541473389,1.0
GPI,0.47203144431114197,1.0
DZIP3,1.5042674541473389,1.0
TIMM10B,1.5042674541473389,1.0
RFX5,1.5042674541473389,1.0
R3HDM4,1.5042674541473389,1.0
APEH,1.5982683897018433,1.0
PHF20L1,1.0357518196105957,1.0
PPP1R10,0.8535025119781494,1.0
HOXB2,0.9565760493278503,1.0
ZNF827,1.9631187915802002,1.0
LINC00892,0.5831847786903381,1.0
EIF4E2,0.8944993615150452,1.0
MYO1E,1.9193036556243896,1.0
AP2S1,0.9505496025085449,1.0
S1PR4,1.2022324800491333,1.0
PRPS2,1.4580179452896118,1.0
TXNRD1,0.6099027991294861,1.0
MCMBP,1.5529804229736328,1.0
BABAM1,1.089589238166809,1.0
ATP5MC3,0.4413674473762512,1.0
PSMB10,0.5289649367332458,1.0
SPTAN1,0.4464968144893646,1.0
LTA4H,1.0040538311004639,1.0
DEF6,0.8401328325271606,1.0
BICRAL,1.145485758781433,1.0
C1QBP,0.665656566619873,1.0
RBBP6,0.4650411605834961,1.0
YBX1,0.36722230911254883,1.0
FAM120AOS,1.2262345552444458,1.0
RORA-AS1,0.4770805239677429,1.0
LINC00649,1.2262345552444458,1.0
RGS16,2.4287538528442383,1.0
UTRN,0.611775279045105,1.0
ZAP70,0.47859764099121094,1.0
F5,1.9384851455688477,1.0
ARHGAP15,0.5423820614814758,1.0
CDC14B,1.474220871925354,1.0
PAG1,0.5490541458129883,1.0
MED8,1.4713107347488403,1.0
GGA3,1.4713107347488403,1.0
AC073167.1,1.4713107347488403,1.0
NDUFB11,0.4410184621810913,1.0
IRF8,3.0813148021698,1.0
DDX60L,1.9112491607666016,1.0
GBP3,1.9112491607666016,1.0
MED12,1.9112491607666016,1.0
TIMM10,0.9929642081260681,1.0
SACM1L,1.0117863416671753,1.0
MAP4K4,0.7050025463104248,1.0
ARHGAP25,1.1080325841903687,1.0
ARMH4,1.9112491607666016,1.0
SNHG17,0.7751444578170776,1.0
CREBZF,1.195555329322815,1.0
SERPINB1,0.7696439623832703,1.0
CCDC28A,0.9928349256515503,1.0
TPI1,0.2746555209159851,1.0
NDUFC2,0.6137373447418213,1.0
DDX39A,0.5546162724494934,1.0
CD5,0.5753016471862793,1.0
ATP2A3,1.8410481214523315,1.0
NUBP1,1.8410481214523315,1.0
EPAS1,2.007384777069092,1.0
NGLY1,0.7100599408149719,1.0
OPA1,0.8622329831123352,1.0
WSB1,0.46398457884788513,1.0
CHST11,0.5571075081825256,1.0
NUTM2B-AS1,0.6610941886901855,1.0
MYO9B,0.9853202700614929,1.0
KHDC4,1.478500247001648,1.0
TXN2,1.047763705253601,1.0
SRP54,0.7050025463104248,1.0
SURF4,0.5636466145515442,1.0
SCAF11,0.5110520124435425,1.0
PERP,1.3839927911758423,1.0
RHOF,0.7555826306343079,1.0
RABL3,1.9384851455688477,1.0
PFN1,0.3143910765647888,1.0
MYO9A,1.5258055925369263,1.0
CLASP2,0.9293782114982605,1.0
TNFSF13B,2.970477819442749,1.0
RNF13,1.4365324974060059,1.0
PFDN4,1.0547964572906494,1.0
RPS15,0.15362441539764404,1.0
TMEM258,0.4422028958797455,1.0
SMCO4,0.9928349256515503,1.0
UBFD1,1.8734506368637085,1.0
ATXN1,0.3310665190219879,1.0
PSMC1,0.8258395791053772,1.0
PPT1,1.2975928783416748,1.0
RPSA,0.25772562623023987,1.0
ACOX1,1.7931482791900635,1.0
DYNC1H1,0.529564380645752,1.0
NBL1,1.7931482791900635,1.0
KMT2A,0.5770632028579712,1.0
MVP,0.5381225347518921,1.0
SAAL1,2.644970178604126,1.0
EHMT1,0.6709079742431641,1.0
STK11IP,2.644970178604126,1.0
EIF3D,0.42783039808273315,1.0
WDR41,2.644970178604126,1.0
PHB2,0.4817599058151245,1.0
PKM,0.4883783757686615,1.0
C5orf24,1.3515427112579346,1.0
RIPK2,1.7281137704849243,1.0
SLC38A2,0.40092042088508606,1.0
STAT4,0.5261409878730774,1.0
CDCA7L,2.509228467941284,1.0
CD8A,2.9626851081848145,1.0
B4GALT1,0.5827435851097107,1.0
SMG7,0.7536065578460693,1.0
ANKRD36C,0.9084003567695618,1.0
RMRP,0.870639443397522,1.0
LMO4,0.5723611116409302,1.0
RCHY1,1.1507465839385986,1.0
PLSCR1,1.1507465839385986,1.0
R3HDM2,0.9230173230171204,1.0
NR4A1,0.8370871543884277,1.0
ANKRD37,1.1079009771347046,1.0
RABGGTB,0.8867655396461487,1.0
NTPCR,1.3095749616622925,1.0
CDC42SE2,0.32016339898109436,1.0
SLC25A3,0.26806071400642395,1.0
ARRDC3,1.8208091259002686,1.0
ARPC2,0.28231281042099,1.0
CZIB,1.8289446830749512,1.0
AGPAT4,0.7319594621658325,1.0
ATP5PO,0.44144555926322937,1.0
SNAP23,0.8179543614387512,1.0
PEX16,1.013832688331604,1.0
CAPZB,0.3652711808681488,1.0
LINC01943,0.6875050663948059,1.0
ZBTB44,1.6058588027954102,1.0
AHCYL2,1.2687084674835205,1.0
KCNN4,1.2687084674835205,1.0
RANBP3,1.1596256494522095,1.0
CNBD2,1.3254313468933105,1.0
OGA,0.4445599615573883,1.0
WARS,0.9476326704025269,1.0
MED17,0.6656544804573059,1.0
PANK2,0.7895422577857971,1.0
DPYD,0.7272336483001709,1.0
ITGAL,0.531895101070404,1.0
UBE2L6,0.6958938837051392,1.0
AC013460.1,1.6836076974868774,1.0
CSNK1G1,1.3483015298843384,1.0
TBRG1,0.7196668386459351,1.0
GCSH,2.4199633598327637,1.0
FAM120C,2.4199633598327637,1.0
ABCB8,2.4199633598327637,1.0
TMEM44-AS1,2.4199633598327637,1.0
MAP3K14-AS1,2.4199633598327637,1.0
TP53INP2,2.4199633598327637,1.0
MCTS1,1.2804697751998901,1.0
POLR2L,0.3872043192386627,1.0
ADK,0.5769196152687073,1.0
RHBDD1,1.2804697751998901,1.0
COPA,0.49779900908470154,1.0
FAM104A,1.1755545139312744,1.0
LZTS2,26.688405990600586,1.0
CSF2,1.0823472738265991,1.0
SMAD7,0.6228644251823425,1.0
GMDS,0.8196882009506226,1.0
COPS9,0.5082964897155762,1.0
DDOST,0.49830660223960876,1.0
SLC23A2,1.3120856285095215,1.0
PCNX2,1.0162357091903687,1.0
REV3L,0.5262303948402405,1.0
FARSA,1.2403490543365479,1.0
MYBBP1A,1.2403490543365479,1.0
ERAP1,1.2403490543365479,1.0
CHD9,1.5647472143173218,1.0
DTHD1,0.7623406052589417,1.0
TMEM120B,1.7267820835113525,1.0
C9orf16,0.37649261951446533,1.0
IREB2,1.3591073751449585,1.0
NUP42,0.9409172534942627,1.0
TMIGD2,1.049770712852478,1.0
CWF19L1,1.6700525283813477,1.0
MRPL42,1.1080657243728638,1.0
POLG,0.986437976360321,1.0
SELPLG,0.7951855659484863,1.0
GLO1,0.7130516171455383,1.0
SYNC,1.007522702217102,1.0
N4BP2L2,0.5449591875076294,1.0
PMM2,0.8637344241142273,1.0
LY6E,0.40339648723602295,1.0
ARHGAP12,2.395399808883667,1.0
TRG-AS1,1.1159926652908325,1.0
DARS,0.7779330015182495,1.0
EXOC8,1.6153563261032104,1.0
RCAN3,1.2518978118896484,1.0
RABAC1,0.468693345785141,1.0
SLC37A3,1.5814452171325684,1.0
MRPL58,1.5814452171325684,1.0
TSN,0.8318461179733276,1.0
C11orf98,1.5814452171325684,1.0
PCED1A,1.5814452171325684,1.0
GPN2,1.5814452171325684,1.0
