,log2fold,pval_adj
CCDC88C,0.34286803007125854,1.0
AC093423.2,2.5914652347564697,1.0
SNRK,0.43947678804397583,1.0
OTUD4,0.7343806028366089,1.0
ATP6V1C1,1.2470825910568237,1.0
NDUFB1,0.2865144610404968,1.0
PIAS1,0.36831212043762207,1.0
MVB12A,1.7168952226638794,1.0
TMEM115,1.2338606119155884,1.0
MT-ND5,0.1196359321475029,1.0
RAP1GDS1,0.46441611647605896,1.0
MYOM2,1.568750262260437,1.0
DTNBP1,1.484398365020752,1.0
CLIP4,0.7956393957138062,1.0
ACAP2,0.3595119118690491,1.0
GLG1,0.42631545662879944,1.0
KPNA1,0.6158793568611145,1.0
PHKB,0.9401077628135681,1.0
HCFC2,1.4245039224624634,1.0
CEMIP2,0.49005699157714844,1.0
WNK1,0.3796940743923187,1.0
SELENOH,0.33360782265663147,1.0
BMT2,1.2750028371810913,1.0
LDB1,0.9219869375228882,1.0
AP3S1,0.4424285888671875,1.0
AHCTF1,0.7991700768470764,1.0
LINC02694,0.7173893451690674,1.0
ZNF121,1.133742094039917,1.0
LPIN2,0.3424969017505646,1.0
LPCAT1,1.2134560346603394,1.0
MED15,0.5753112435340881,1.0
ATG5,0.4088533818721771,1.0
NFATC2IP,0.5571972727775574,1.0
SF1,0.2027055323123932,1.0
BRWD1,0.5153775215148926,1.0
FBXO34,0.5487340688705444,1.0
GALNT11,0.8835322856903076,1.0
TIAM2,0.9943349957466125,1.0
SET,0.21837535500526428,1.0
NABP1,0.34290811419487,1.0
AC011476.3,0.9129472374916077,1.0
AHCYL2,0.7873951196670532,1.0
PSIP1,0.35793572664260864,1.0
SNRPB,0.22008614242076874,1.0
ZYX,0.3347204923629761,1.0
HECTD4,0.7997437119483948,1.0
ALAS1,0.9920839667320251,1.0
ZC3H15,0.3202457129955292,1.0
SDAD1,0.9455285668373108,1.0
AKAP13,0.19650878012180328,1.0
PABPN1,0.29861319065093994,1.0
ATP6V1G1,0.24385741353034973,1.0
NUDT16L1,0.5475759506225586,1.0
GUK1,0.21744808554649353,1.0
LTA4H,0.5568348169326782,1.0
UBR5,0.42399707436561584,1.0
ELMO2,0.9374903440475464,1.0
AKAP10,1.4494158029556274,1.0
ALDH9A1,0.7104811072349548,1.0
Z84485.1,1.591578483581543,1.0
USF1,0.9197974801063538,1.0
CREBRF,0.5569947957992554,1.0
RIC8B,1.4385671615600586,1.0
TMEM106C,1.383427381515503,1.0
CTR9,0.45813849568367004,1.0
TRAV12-3,1.3463917970657349,1.0
ABCA5,1.0412135124206543,1.0
XPNPEP3,1.1215542554855347,1.0
MKRN2,1.1215542554855347,1.0
HERPUD2,0.30003121495246887,1.0
NBN,0.6366692781448364,1.0
SP100,0.2465231567621231,1.0
GCC2,0.33692246675491333,1.0
BFAR,0.5084511637687683,1.0
EXOC1,0.9691741466522217,1.0
TCTN3,0.6618639230728149,1.0
CD6,0.23032496869564056,1.0
RAC1,0.31757044792175293,1.0
SLC16A3,1.0123127698898315,1.0
NFAT5,0.31761646270751953,1.0
YY1,0.2725116014480591,1.0
SC5D,0.653900146484375,1.0
TMEM222,0.9004188776016235,1.0
CKLF,0.24998140335083008,1.0
