,log2fold,pval_adj
SELENOO,0.7434934973716736,1.0
POLL,1.4430112838745117,1.0
BRD3,0.9789195656776428,1.0
CSPP1,0.6757859587669373,1.0
RTCA,0.4785197079181671,1.0
PITPNA,0.36650168895721436,1.0
RRP12,0.5086982250213623,1.0
CNPPD1,0.6102124452590942,1.0
USP16,0.2852274179458618,1.0
MTAP,0.5166701674461365,1.0
CCDC14,0.7702669501304626,1.0
ATP5F1B,0.17341472208499908,1.0
MYOM2,1.874151349067688,1.0
PPP2R5E,0.40057694911956787,1.0
ACADM,0.6212457418441772,1.0
METTL7A,2.579859972000122,1.0
ARID1B,0.28763827681541443,1.0
EHBP1,0.7329428195953369,1.0
PRXL2B,2.486828327178955,1.0
CWF19L2,0.4225105047225952,1.0
HMGB2,0.1732640117406845,1.0
RAB2A,0.2306869626045227,1.0
EML2,0.7696499824523926,1.0
AL139383.1,1.3217072486877441,1.0
ANGEL1,1.6062878370285034,1.0
CBWD5,1.2785016298294067,1.0
C12orf75,0.4850490689277649,1.0
CDKN1C,1.1057453155517578,1.0
ADAMTS17,0.5220817923545837,1.0
CTNNBL1,0.5418487787246704,1.0
CCDC130,0.526443600654602,1.0
IMPA1,0.526443600654602,1.0
TMEM192,1.032885193824768,1.0
MRNIP,1.032885193824768,1.0
TRBJ2-3,1.2097432613372803,1.0
REEP3,0.4070850610733032,1.0
CD46,0.2785238027572632,1.0
PHF11,0.3362399935722351,1.0
COPS5,0.30501243472099304,1.0
ME2,0.5020257830619812,1.0
MED17,0.41514167189598083,1.0
SEC62,0.252332478761673,1.0
RPP30,0.6224685311317444,1.0
GCA,0.8627484440803528,1.0
TAF5L,0.988245964050293,1.0
TGS1,0.5863124132156372,1.0
CALCOCO2,0.31532278656959534,1.0
TSEN34,0.7521823644638062,1.0
ZXDC,0.47477370500564575,1.0
LINC01934,0.3198353946208954,1.0
PSMD1,0.4313904047012329,1.0
HNRNPA2B1,0.0678347498178482,1.0
AL590006.1,3.3162059783935547,1.0
CNOT4,0.36105096340179443,1.0
LXN,1.9148579835891724,1.0
ELOC,0.245205819606781,1.0
ADRB2,0.6110315918922424,1.0
TXNIP,0.1697680652141571,1.0
DGKH,0.639384925365448,1.0
OGFRL1,0.5846918821334839,1.0
CCDC12,0.3364455997943878,1.0
HNRNPK,0.12581247091293335,1.0
RESF1,0.1175590455532074,1.0
ACYP1,0.6765265464782715,1.0
TGFBR2,0.17644773423671722,1.0
ZNF316,1.246402621269226,1.0
MPPE1,0.6323623061180115,1.0
HECA,0.28542569279670715,1.0
ATG16L1,0.4356014132499695,1.0
ANKRD13A,0.5955089330673218,1.0
MYO9B,0.2595512866973877,1.0
MRPL19,0.9087448120117188,1.0
SRSF2,0.1503061205148697,1.0
LCP1,0.11015930026769638,1.0
HMGCR,0.5831971764564514,1.0
TCF12,0.22733455896377563,1.0
BIN2,0.2780798077583313,1.0
GTDC1,0.2947705388069153,1.0
ATXN2L,0.2669195532798767,1.0
CENPM,0.39592310786247253,1.0
DNAJC5,1.529701828956604,1.0
CEP57,0.2903398871421814,1.0
SLC9A9,0.7534778118133545,1.0
CD3G,0.13979098200798035,1.0
AC005083.1,2.002875328063965,1.0
DNAJC25,0.7968777418136597,1.0
P4HA1,0.24874132871627808,1.0
DYRK1B,1.446796178817749,1.0
BLZF1,0.7797417044639587,1.0
MEAF6,0.4289986789226532,1.0
ARMCX3,0.4154394865036011,1.0
RNGTT,0.47341078519821167,1.0
JAKMIP2,0.9963241815567017,1.0
PGS1,1.108684778213501,1.0
BNIP3L,0.2866257131099701,1.0
PELI2,0.9756076335906982,1.0
GALM,0.31435179710388184,1.0
MGAT1,0.3480556607246399,1.0
ITGAE,0.19071327149868011,1.0
HMGN3,0.32538744807243347,1.0
C6orf136,0.9148757457733154,1.0
MRPL55,0.6014671325683594,1.0
DDHD2,0.8999720811843872,1.0
PRKAB1,0.8999720811843872,1.0
BTG3,0.21347558498382568,1.0
PAFAH1B3,1.1286952495574951,1.0
POM121C,0.44513365626335144,1.0
C11orf98,0.8735576272010803,1.0
GATAD2B,0.36542123556137085,1.0
KIR2DL4,2.8337209224700928,1.0
LRRC8A,0.8574886322021484,1.0
GSE1,0.4970852732658386,1.0
SNHG32,0.336500346660614,1.0
ZNF180,1.69778311252594,1.0
ACER3,0.7417255640029907,1.0
ZNF138,0.7867172360420227,1.0
ARPC5L,0.2589488625526428,1.0
NBN,0.5865350365638733,1.0
ING3,0.6636472344398499,1.0
ADGRG1,0.8161705136299133,1.0
OFD1,0.2329743653535843,1.0
PPA2,0.5946956276893616,1.0
EIF4A2,0.10234525054693222,1.0
ZNF706,0.2991935908794403,1.0
SNRPD1,0.38398006558418274,1.0
FP671120.4,0.20073312520980835,1.0
CCNT2,0.5965059995651245,1.0
PRKAR2A,0.4507271647453308,1.0
COPG2,1.5337913036346436,1.0
POLE,1.5337913036346436,1.0
CD70,1.166722297668457,1.0
SCML4,0.2179354578256607,1.0
USP42,0.5797955393791199,1.0
CGGBP1,0.2309844046831131,1.0
DCTD,0.5140193700790405,1.0
TBCD,0.42005985975265503,1.0
UBL5,0.10973131656646729,1.0
RAD9A,0.9659573435783386,1.0
ING2,0.7294650673866272,1.0
PPARD,1.134570837020874,1.0
TSTA3,0.6516391634941101,1.0
SGTB,0.5633386969566345,1.0
BRWD3,0.44831597805023193,1.0
PAN3,0.232659250497818,1.0
ATL3,0.5849931240081787,1.0
INO80D,0.3027137815952301,1.0
FRYL,0.25907284021377563,1.0
LRCH3,0.5752749443054199,1.0
SPOP,0.7410174608230591,1.0
NF1,0.46811097860336304,1.0
GTF3C1,0.5462321639060974,1.0
ABCF3,0.7906208038330078,1.0
AC127070.1,4.121348857879639,1.0
GADD45B,0.22832977771759033,1.0
SLMAP,0.5399622917175293,1.0
PFKP,0.42613282799720764,1.0
SUZ12,0.2433784455060959,1.0
HIPK2,0.5241457223892212,1.0
LRBA,0.17659161984920502,1.0
HMBOX1,0.5710889101028442,1.0
WAPL,0.28498318791389465,1.0
MTIF3,0.39212584495544434,1.0
HCCS,1.8988302946090698,1.0
TTC1,0.374874085187912,1.0
AMN1,1.390677571296692,1.0
NEDD1,0.6288634538650513,1.0
HIST1H4H,1.1980738639831543,1.0
RNF216,0.30925387144088745,1.0
NPM1,0.039796072989702225,1.0
ATP2B4,0.27730345726013184,1.0
PBX3,1.1332663297653198,1.0
ARSG,1.1332663297653198,1.0
ZNF41,1.3137402534484863,1.0
PRKRIP1,0.4182303845882416,1.0
ACAP2,0.24395354092121124,1.0
PRMT3,1.3137402534484863,1.0
NFATC3,0.37303847074508667,1.0
RBM18,0.5043889284133911,1.0
SNX6,0.2922581732273102,1.0
GFPT2,0.3013051152229309,1.0
MRPS7,0.5210179686546326,1.0
RSBN1L,0.23933736979961395,1.0
TMEM238,0.45497870445251465,1.0
POLR1E,0.4508727788925171,1.0
TPT1-AS1,0.7678001523017883,1.0
SSNA1,0.3175981938838959,1.0
SEC14L1,0.37665191292762756,1.0
GABPB1-IT1,0.3719649612903595,1.0
AC015849.1,0.5890114307403564,1.0
NUDCD1,0.9250652194023132,1.0
ALMS1,0.6055953502655029,1.0
PTS,0.5865350365638733,1.0
P4HTM,0.628592848777771,1.0
NUDT4,0.24535581469535828,1.0
MED13,0.38255059719085693,1.0
DUSP6,0.5029931664466858,1.0
ZNF140,0.7183902263641357,1.0
RHOB,0.18064504861831665,1.0
ABCA2,0.757140040397644,1.0
ZMYM5,0.40518686175346375,1.0
PLD1,2.4171664714813232,1.0
RNF169,0.5990817546844482,1.0
RRBP1,0.6324529051780701,1.0
USB1,0.647136926651001,1.0
RAD51B,0.40876567363739014,1.0
SMC1A,0.3358677923679352,1.0
ZNF420,1.5373021364212036,1.0
PPP4R3A,0.2904379963874817,1.0
TSTD3,1.4650473594665527,1.0
KLC1,0.5063002705574036,1.0
HSPA4,0.27522945404052734,1.0
VAV2,1.4650473594665527,1.0
PIK3AP1,1.4650473594665527,1.0
GMEB2,1.1613785028457642,1.0
RETREG3,0.667384147644043,1.0
KLHL2,0.8488730788230896,1.0
SNHG25,0.2789422869682312,1.0
DGKD,0.5594941973686218,1.0
GPR89B,0.4150431156158447,1.0
EIF3J-DT,0.988245964050293,1.0
DCAF16,0.39039409160614014,1.0
MLH1,0.5976683497428894,1.0
STX17-AS1,0.48146310448646545,1.0
SART3,0.6332835555076599,1.0
AL138778.1,0.7294650673866272,1.0
ABI3,0.23678044974803925,1.0
VEZF1,0.49180924892425537,1.0
TP53I13,0.34392353892326355,1.0
SNHG29,0.0880482941865921,1.0
CENPJ,1.2869566679000854,1.0
