,0
1554,AVPI1
1555,AXIN1
1556,AZI2
1557,AZIN1
1558,AZIN1-AS1
1559,AZIN2
1560,B2M
1561,B3GALNT2
1562,B3GALT2
1563,B3GALT4
1564,B3GALT6
1565,B3GAT2
1566,B3GAT3
1567,B3GLCT
1568,B3GNT2
1569,B3GNT5
1570,B3GNTL1
1571,B4GALT1
1572,B4GALT3
1573,B4GALT4
1574,B4GALT5
1575,B4GALT7
1576,B4GAT1
1577,B9D2
1578,BABAM1
1579,BABAM2
1580,BACH1
1581,BACH2
1582,BAD
1583,BAG1
1584,BAG2
1585,BAG3
1586,BAG4
1587,BAG5
1588,BAG6
1589,BAHD1
1590,BAIAP2
1591,BAIAP3
1592,BAK1
1593,BAMBI
1594,BANF1
1595,BANP
1596,BAP1
1597,BARD1
1598,BATF
1599,BAX
1600,BAZ1A
1601,BAZ1B
1602,BAZ2A
1603,BAZ2B
1604,BBC3
1605,BBIP1
1606,BBOF1
1607,BBS1
1608,BBS10
1609,BBS12
1610,BBS2
1611,BBS4
1612,BBS7
1613,BBS9
1614,BBX
1615,BCAP29
1616,BCAP31
1617,BCAS2
1618,BCAS3
1619,BCAS4
1620,BCAT1
1621,BCAT2
1622,BCCIP
1623,BCDIN3D
1624,BCKDHA
1625,BCKDHB
1626,BCKDK
1627,BCL10
1628,BCL11B
1629,BCL2
1630,BCL2A1
1631,BCL2L1
1632,BCL2L11
1633,BCL2L12
1634,BCL2L13
1635,BCL3
1636,BCL6
1637,BCL7B
1638,BCL7C
1639,BCL9
1640,BCL9L
1641,BCLAF1
1642,BCLAF3
1643,BCOR
1644,BCORL1
1645,BCR
1646,BCS1L
1647,BDH1
1648,BDH2
1649,BDNF-AS
1650,BDP1
1651,BECN1
1652,BEND4
1653,BEST1
1654,BET1
1655,BET1L
1656,BEX2
1657,BEX3
1658,BEX4
1659,BEX5
1660,BFAR
1661,BFSP2
1662,BFSP2-AS1
1663,BHLHE40
1664,BHLHE40-AS1
1665,BICD1
1666,BICD2
1667,BICDL1
1668,BICRA
1669,BICRAL
1670,BID
1671,BIK
1672,BIN1
1673,BIN2
1674,BIN3
1675,BIRC2
1676,BIRC3
1677,BIRC6
1678,BISPR
1679,BIVM
1680,BLCAP
1681,BLK
1682,BLM
1683,BLMH
1684,BLOC1S1
1685,BLOC1S2
1686,BLOC1S3
1687,BLOC1S4
1688,BLOC1S5
1689,BLOC1S6
1690,BLVRA
1691,BLVRB
1692,BLZF1
1693,BMERB1
1694,BMF
1695,BMI1
1696,BMP1
1697,BMP2K
1698,BMPR1A
1699,BMPR2
1700,BMS1
1701,BMT2
1702,BNIP1
1703,BNIP2
1704,BNIP3
1705,BNIP3L
1706,BOD1
1707,BOD1L1
1708,BOLA1
1709,BOLA2
1710,BOLA2B
1711,BOLA3
1712,BOLA3-AS1
1713,BOP1
1714,BORA
1715,BORCS5
1716,BORCS6
1717,BORCS7
1718,BORCS8
1719,BPGM
1720,BPHL
1721,BPNT1
1722,BPTF
1723,BRAF
1724,BRAP
1725,BRAT1
1726,BRCA1
1727,BRCA2
1728,BRCC3
1729,BRD1
1730,BRD2
1731,BRD3
1732,BRD3OS
1733,BRD4
1734,BRD7
1735,BRD8
1736,BRD9
1737,BRF1
1738,BRF2
1739,BRI3
1740,BRI3BP
1741,BRIP1
1742,BRIX1
1743,BRK1
1744,BRMS1
1745,BRMS1L
1746,BROX
1747,BRPF1
1748,BRPF3
1749,BRSK1
1750,BRWD1
1751,BRWD3
1752,BSCL2
1753,BSDC1
1754,BSG
1755,BST2
1756,BTAF1
1757,BTBD1
1758,BTBD10
1759,BTBD11
1760,BTBD19
1761,BTBD2
1762,BTBD6
1763,BTBD7
1764,BTBD8
1765,BTBD9
1766,BTD
1767,BTF3
1768,BTF3L4
1769,BTG1
1770,BTG2
1771,BTG3
1772,BTG3-AS1
1773,BTLA
1774,BTN2A1
1775,BTN2A2
1776,BTN3A1
1777,BTN3A2
1778,BTN3A3
1779,BTNL8
1780,BTRC
1781,BUB1
1782,BUB1B
1783,BUB3
1784,BUD13
1785,BUD23
1786,BUD31
1787,BX255925.3
1788,BX284668.5
1789,BX284668.6
1790,BX323046.1
1791,BX664615.2
1792,BX890604.2
1793,BYSL
1794,BZW1
1795,BZW2
1796,C10orf143
1797,C10orf88
1798,C10orf91
1799,C11orf1
1800,C11orf24
1801,C11orf49
1802,C11orf54
1803,C11orf58
1804,C11orf65
1805,C11orf68
1806,C11orf71
1807,C11orf80
1808,C11orf98
1809,C12orf10
1810,C12orf29
1811,C12orf4
1812,C12orf40
1813,C12orf43
1814,C12orf45
1815,C12orf49
1816,C12orf57
1817,C12orf60
1818,C12orf65
1819,C12orf66
1820,C12orf73
1821,C12orf75
1822,C12orf76
1823,C14orf119
1824,C14orf28
1825,C14orf93
1826,C15orf39
1827,C15orf40
1828,C15orf41
1829,C15orf61
1830,C16orf46
1831,C16orf54
1832,C16orf58
1833,C16orf70
1834,C16orf72
1835,C16orf87
1836,C16orf91
1837,C17orf100
1838,C17orf107
1839,C17orf49
1840,C17orf67
1841,C17orf75
1842,C17orf80
1843,C18orf21
1844,C18orf25
1845,C18orf32
1846,C19orf12
1847,C19orf25
1848,C19orf44
1849,C19orf47
1850,C19orf48
1851,C19orf53
1852,C19orf54
1853,C19orf73
1854,C1D
1855,C1GALT1
1856,C1GALT1C1
1857,C1QBP
1858,C1QTNF6
1859,C1RL
1860,C1RL-AS1
1861,C1S
1862,C1orf109
1863,C1orf112
1864,C1orf122
1865,C1orf131
1866,C1orf141
1867,C1orf159
1868,C1orf162
1869,C1orf174
1870,C1orf21
1871,C1orf216
1872,C1orf35
1873,C1orf43
1874,C1orf50
1875,C1orf52
1876,C1orf54
1877,C1orf56
1878,C1orf61
1879,C20orf194
1880,C20orf204
1881,C20orf27
1882,C21orf62-AS1
1883,C21orf91
1884,C21orf91-OT1
1885,C22orf34
1886,C22orf39
1887,C2CD2
1888,C2CD2L
1889,C2CD3
1890,C2CD4A
1891,C2CD4B
1892,C2CD5
1893,C2orf27A
1894,C2orf42
1895,C2orf49
1896,C2orf68
1897,C2orf69
1898,C2orf74
1899,C2orf76
1900,C2orf81
1901,C2orf92
1902,C3AR1
1903,C3orf14
1904,C3orf18
1905,C3orf33
1906,C3orf35
1907,C3orf38
1908,C4orf3
1909,C4orf33
1910,C4orf46
1911,C4orf47
1912,C4orf48
1913,C5orf15
1914,C5orf22
1915,C5orf24
1916,C5orf30
1917,C5orf34
1918,C5orf51
1919,C5orf56
1920,C5orf58
1921,C5orf63
1922,C6orf120
1923,C6orf136
1924,C6orf226
1925,C6orf47
1926,C6orf62
1927,C6orf89
1928,C6orf99
1929,C7orf25
1930,C7orf26
1931,C7orf31
1932,C7orf50
1933,C8orf33
1934,C8orf37-AS1
1935,C8orf76
1936,C8orf82
1937,C9orf16
1938,C9orf40
1939,C9orf64
1940,C9orf72
1941,C9orf78
1942,C9orf85
1943,CA10
1944,CA11
1945,CA2
1946,CA5B
1947,CAAP1
1948,CAB39
1949,CAB39L
1950,CABIN1
1951,CABLES2
1952,CACNA1C
1953,CACNA1C-AS1
1954,CACNA1D
1955,CACNA1I
1956,CACNA2D4
1957,CACNB1
1958,CACNB3
1959,CACTIN
1960,CACUL1
1961,CACYBP
1962,CAD
1963,CAGE1
1964,CALCB
1965,CALCOCO1
1966,CALCOCO2
1967,CALHM2
1968,CALM1
1969,CALM2
1970,CALM3
1971,CALR
1972,CALU
1973,CALY
1974,CAMK1
1975,CAMK1D
1976,CAMK2D
1977,CAMK2G
1978,CAMK2N1
1979,CAMK4
1980,CAMKK1
1981,CAMKK2
1982,CAMKMT
1983,CAMLG
1984,CAMSAP1
1985,CAMTA1
1986,CAMTA1-DT
1987,CAMTA2
1988,CAND1
1989,CANT1
1990,CANX
1991,CAP1
1992,CAPG
1993,CAPN1
1994,CAPN10
1995,CAPN12
1996,CAPN15
1997,CAPN2
1998,CAPN7
1999,CAPNS1
2000,CAPRIN1
2001,CAPRIN2
2002,CAPS
2003,CAPS2
2004,CAPZA1
2005,CAPZA2
2006,CAPZB
2007,CARD11
2008,CARD16
2009,CARD17
2010,CARD19
2011,CARD6
2012,CARD8
2013,CARD8-AS1
2014,CARF
2015,CARHSP1
2016,CARM1
2017,CARMIL1
2018,CARMIL2
2019,CARNMT1
2020,CARS
2021,CARS2
2022,CASC1
2023,CASC11
2024,CASC3
2025,CASC4
2026,CASD1
2027,CASK
2028,CASP1
2029,CASP10
2030,CASP2
2031,CASP3
2032,CASP4
2033,CASP6
2034,CASP7
2035,CASP8
2036,CASP8AP2
2037,CASP9
2038,CASS4
2039,CAST
2040,CASTOR1
2041,CASTOR2
2042,CASTOR3
2043,CASZ1
2044,CAT
2045,CATSPER2
2046,CATSPERB
2047,CATSPERE
2048,CATSPERG
2049,CBFA2T2
2050,CBFB
2051,CBL
2052,CBLB
2053,CBLL1
2054,CBR1
2055,CBR3
2056,CBR3-AS1
2057,CBR4
2058,CBWD1
2059,CBWD2
2060,CBWD5
2061,CBX1
2062,CBX3
2063,CBX4
2064,CBX5
2065,CBX6
2066,CBX7
2067,CBX8
2068,CBY1
2069,CC2D1A
2070,CC2D1B
2071,CCAR1
2072,CCAR2
2073,CCDC102A
2074,CCDC106
2075,CCDC107
2076,CCDC115
2077,CCDC117
2078,CCDC12
2079,CCDC121
2080,CCDC122
2081,CCDC124
2082,CCDC125
2083,CCDC126
2084,CCDC127
2085,CCDC130
2086,CCDC134
2087,CCDC136
2088,CCDC137
2089,CCDC138
2090,CCDC14
2091,CCDC141
2092,CCDC142
2093,CCDC144A
2094,CCDC146
2095,CCDC15
2096,CCDC152
2097,CCDC157
2098,CCDC159
2099,CCDC167
2100,CCDC171
2101,CCDC173
2102,CCDC174
2103,CCDC18
2104,CCDC18-AS1
2105,CCDC184
2106,CCDC186
2107,CCDC191
2108,CCDC200
2109,CCDC22
2110,CCDC25
2111,CCDC28A
2112,CCDC28B
2113,CCDC30
2114,CCDC32
2115,CCDC34
2116,CCDC39
2117,CCDC43
2118,CCDC47
2119,CCDC50
2120,CCDC51
2121,CCDC57
2122,CCDC58
2123,CCDC59
2124,CCDC6
2125,CCDC61
2126,CCDC65
2127,CCDC66
2128,CCDC69
2129,CCDC7
2130,CCDC71
2131,CCDC71L
2132,CCDC77
2133,CCDC82
2134,CCDC84
2135,CCDC84-DT
2136,CCDC85B
2137,CCDC85C
2138,CCDC86
2139,CCDC88A
2140,CCDC88B
2141,CCDC88C
2142,CCDC9
2143,CCDC90B
2144,CCDC91
2145,CCDC92
2146,CCDC93
2147,CCDC97
2148,CCHCR1
2149,CCL20
2150,CCL28
2151,CCL3
2152,CCL3L1
2153,CCL4
2154,CCL4L2
2155,CCL5
2156,CCM2
2157,CCNB1
2158,CCNB1IP1
2159,CCNC
2160,CCND1
2161,CCND2
2162,CCND2-AS1
2163,CCND3
2164,CCNDBP1
2165,CCNE2
2166,CCNF
2167,CCNG1
2168,CCNG2
2169,CCNH
2170,CCNI
2171,CCNI2
2172,CCNK
2173,CCNL1
2174,CCNL2
2175,CCNQ
2176,CCNT1
2177,CCNT2
2178,CCNT2-AS1
2179,CCNY
2180,CCNYL1
2181,CCP110
2182,CCPG1
2183,CCR4
2184,CCR5
2185,CCR5AS
2186,CCR6
2187,CCR7
2188,CCR8
2189,CCR9
2190,CCRL2
2191,CCS
2192,CCSAP
2193,CCSER2
2194,CCT2
2195,CCT3
2196,CCT4
2197,CCT5
2198,CCT6A
2199,CCT6B
2200,CCT7
2201,CCT8
2202,CCZ1
2203,CCZ1B
2204,CD101
2205,CD109
2206,CD151
2207,CD160
2208,CD164
2209,CD2
2210,CD200
2211,CD200R1
2212,CD226
2213,CD244
2214,CD247
2215,CD27
2216,CD27-AS1
2217,CD274
2218,CD28
2219,CD2AP
2220,CD2BP2
2221,CD300A
2222,CD302
2223,CD320
2224,CD37
2225,CD38
2226,CD3D
2227,CD3E
2228,CD3G
2229,CD4
2230,CD40LG
2231,CD44
2232,CD44-AS1
2233,CD46
2234,CD47
2235,CD48
2236,CD5
2237,CD52
2238,CD53
2239,CD55
2240,CD58
2241,CD59
2242,CD6
2243,CD63
2244,CD69
2245,CD7
2246,CD70
2247,CD72
2248,CD74
2249,CD79A
2250,CD79B
2251,CD81
2252,CD82
2253,CD83
2254,CD84
2255,CD8A
2256,CD8B
2257,CD9
2258,CD96
2259,CD99
2260,CD99L2
2261,CDADC1
2262,CDAN1
2263,CDC123
2264,CDC14A
2265,CDC14B
2266,CDC16
2267,CDC20
2268,CDC23
2269,CDC25B
2270,CDC26
2271,CDC27
2272,CDC34
2273,CDC37
2274,CDC37L1
2275,CDC37L1-DT
2276,CDC40
2277,CDC42
2278,CDC42-AS1
2279,CDC42EP3
2280,CDC42EP4
2281,CDC42SE1
2282,CDC42SE2
2283,CDC5L
2284,CDC7
2285,CDC73
2286,CDCA4
2287,CDCA7
2288,CDH13
2289,CDH23
2290,CDIP1
2291,CDIPT
2292,CDK1
2293,CDK10
2294,CDK11A
2295,CDK11B
2296,CDK12
2297,CDK13
2298,CDK16
2299,CDK17
2300,CDK19
2301,CDK2
2302,CDK2AP2
2303,CDK4
2304,CDK5
2305,CDK5RAP1
2306,CDK5RAP2
2307,CDK5RAP3
2308,CDK6
2309,CDK7
2310,CDK8
2311,CDK9
2312,CDKAL1
2313,CDKL1
2314,CDKL3
2315,CDKL5
2316,CDKN1A
2317,CDKN1B
2318,CDKN1C
2319,CDKN2A
2320,CDKN2AIP
2321,CDKN2AIPNL
2322,CDKN2B-AS1
2323,CDKN2C
2324,CDKN2D
2325,CDKN3
2326,CDNF
2327,CDPF1
2328,CDR2
2329,CDRT4
2330,CDS2
2331,CDV3
2332,CDYL
2333,CDYL2
2334,CEACAM21
2335,CEBPA
2336,CEBPB
2337,CEBPD
2338,CEBPG
2339,CEBPZ
2340,CEBPZOS
2341,CELF1
2342,CELF2
2343,CEMIP2
2344,CENPB
2345,CENPC
2346,CENPE
2347,CENPF
2348,CENPH
2349,CENPJ
2350,CENPK
2351,CENPL
2352,CENPM
2353,CENPN
2354,CENPP
2355,CENPQ
2356,CENPS
2357,CENPT
2358,CENPU
2359,CENPV
2360,CENPW
2361,CENPX
2362,CEP104
2363,CEP112
2364,CEP120
2365,CEP126
2366,CEP128
2367,CEP131
2368,CEP135
2369,CEP152
2370,CEP162
2371,CEP164
2372,CEP170
2373,CEP19
2374,CEP192
2375,CEP250
2376,CEP290
2377,CEP295
2378,CEP350
2379,CEP41
2380,CEP44
2381,CEP57
2382,CEP57L1
2383,CEP63
2384,CEP68
2385,CEP70
2386,CEP72
2387,CEP76
2388,CEP78
2389,CEP83
2390,CEP85
2391,CEP85L
2392,CEP89
2393,CEP95
2394,CEP97
2395,CEPT1
2396,CERK
2397,CERNA1
2398,CERS2
2399,CERS4
2400,CERS5
2401,CERS6
2402,CERT1
2403,CES2
2404,CETN2
2405,CETN3
2406,CFAP20
2407,CFAP298
2408,CFAP36
2409,CFAP410
2410,CFAP44
2411,CFAP54
2412,CFAP97
2413,CFDP1
2414,CFL1
2415,CFL2
2416,CFLAR
2417,CFLAR-AS1
2418,CFP
2419,CGAS
2420,CGGBP1
2421,CGRRF1
2422,CHAC1
2423,CHAC2
2424,CHAF1A
2425,CHAF1B
2426,CHAMP1
2427,CHCHD1
2428,CHCHD10
2429,CHCHD2
2430,CHCHD3
2431,CHCHD4
2432,CHCHD5
2433,CHCHD6
2434,CHCHD7
2435,CHD1
2436,CHD1L
2437,CHD2
2438,CHD3
2439,CHD4
2440,CHD6
2441,CHD7
2442,CHD8
2443,CHD9
2444,CHEK1
2445,CHEK2
2446,CHERP
2447,CHFR
2448,CHI3L2
2449,CHIC1
2450,CHIC2
2451,CHID1
2452,CHKA
2453,CHKB
2454,CHKB-DT
2455,CHM
2456,CHML
2457,CHMP1A
2458,CHMP1B
2459,CHMP2A
2460,CHMP2B
2461,CHMP3
2462,CHMP4A
2463,CHMP4B
2464,CHMP5
2465,CHMP6
2466,CHMP7
2467,CHN1
2468,CHN2
2469,CHODL
2470,CHORDC1
2471,CHP1
2472,CHPF
2473,CHPF2
2474,CHPT1
2475,CHRAC1
2476,CHRM3
2477,CHRM3-AS2
2478,CHRNA1
2479,CHRNB1
2480,CHRNE
2481,CHROMR
2482,CHST11
2483,CHST12
2484,CHST14
2485,CHST2
2486,CHST7
2487,CHSY1
2488,CHTF18
2489,CHTF8
2490,CHTOP
2491,CHUK
2492,CHURC1
2493,CIAO1
2494,CIAO2A
2495,CIAO2B
2496,CIAO3
2497,CIAPIN1
2498,CIB1
2499,CIC
2500,CIDEB
2501,CIITA
2502,CINP
2503,CIP2A
2504,CIPC
2505,CIR1
2506,CIRBP
2507,CISD1
2508,CISD2
2509,CISD3
2510,CISH
2511,CITED2
2512,CITED4
2513,CIZ1
2514,CKAP2
2515,CKAP4
2516,CKAP5
2517,CKB
2518,CKLF
2519,CKMT2-AS1
2520,CKS1B
2521,CKS2
2522,CLASP1
2523,CLASP2
2524,CLASRP
2525,CLCC1
2526,CLCN3
2527,CLCN5
2528,CLCN6
2529,CLCN7
2530,CLDND1
2531,CLEC16A
2532,CLEC2B
2533,CLEC2D
2534,CLEC7A
2535,CLECL1
2536,CLHC1
2537,CLIC1
2538,CLIC3
2539,CLIC5
2540,CLINT1
2541,CLIP1
2542,CLIP2
2543,CLIP4
2544,CLK1
2545,CLK2
2546,CLK3
2547,CLK4
2548,CLMP
2549,CLN3
2550,CLN5
2551,CLN6
2552,CLN8
2553,CLNK
2554,CLNS1A
2555,CLOCK
2556,CLP1
2557,CLPB
2558,CLPP
2559,CLPTM1
2560,CLPTM1L
2561,CLPX
2562,CLSPN
2563,CLSTN1
2564,CLSTN3
2565,CLTA
2566,CLTB
2567,CLTC
2568,CLU
2569,CLUAP1
2570,CLUH
2571,CLYBL
2572,CMAS
2573,CMC1
2574,CMC2
2575,CMC4
2576,CMIP
2577,CMPK1
2578,CMSS1
2579,CMTM1
2580,CMTM3
2581,CMTM6
2582,CMTM7
2583,CMTM8
2584,CMTR1
2585,CMTR2
2586,CNBD2
2587,CNBP
2588,CNDP2
2589,CNEP1R1
2590,CNIH1
2591,CNIH3
2592,CNIH4
2593,CNN2
2594,CNNM2
2595,CNNM3
2596,CNNM4
2597,CNOT1
2598,CNOT10
2599,CNOT11
2600,CNOT2
2601,CNOT3
2602,CNOT4
2603,CNOT6
2604,CNOT6L
2605,CNOT7
2606,CNOT8
2607,CNOT9
2608,CNP
2609,CNPPD1
2610,CNPY2
2611,CNPY3
2612,CNPY4
2613,CNST
2614,CNTRL
2615,CNTROB
2616,COA1
2617,COA3
2618,COA4
2619,COA5
2620,COA6
2621,COA6-AS1
2622,COA8
2623,COASY
2624,COG1
2625,COG2
2626,COG3
2627,COG4
2628,COG5
2629,COG6
2630,COG7
2631,COG8
2632,COIL
2633,COL18A1
2634,COL5A1
2635,COL5A3
2636,COL6A2
2637,COL6A3
2638,COL9A2
2639,COLGALT1
2640,COLGALT2
2641,COLQ
2642,COMMD1
2643,COMMD10
2644,COMMD2
2645,COMMD3
2646,COMMD4
2647,COMMD5
2648,COMMD6
2649,COMMD7
2650,COMMD8
2651,COMMD9
2652,COMT
2653,COMTD1
2654,COP1
2655,COPA
2656,COPB1
2657,COPB2
2658,COPE
2659,COPG1
2660,COPG2
2661,COPS2
2662,COPS3
2663,COPS4
2664,COPS5
2665,COPS6
2666,COPS7A
2667,COPS7B
2668,COPS8
2669,COPS9
2670,COPZ1
2671,COQ10A
2672,COQ10B
2673,COQ2
2674,COQ4
2675,COQ5
2676,COQ6
2677,COQ7
2678,COQ8A
2679,COQ8B
2680,COQ9
2681,CORO1A
2682,CORO1B
2683,CORO1C
2684,CORO2A
2685,CORO7
2686,COTL1
2687,COX10
2688,COX10-AS1
2689,COX11
2690,COX14
2691,COX15
2692,COX16
2693,COX17
2694,COX18
2695,COX19
2696,COX20
2697,COX4I1
2698,COX5A
2699,COX5B
2700,COX6A1
2701,COX6B1
2702,COX6C
2703,COX7A2
2704,COX7A2L
2705,COX7B
2706,COX7C
2707,COX8A
2708,CPA5
2709,CPB2-AS1
2710,CPD
2711,CPEB2
2712,CPEB3
2713,CPEB4
2714,CPLANE1
2715,CPM
2716,CPNE1
2717,CPNE3
2718,CPNE7
2719,CPNE8
2720,CPOX
2721,CPPED1
2722,CPQ
2723,CPSF1
2724,CPSF2
2725,CPSF3
2726,CPSF4
2727,CPSF6
2728,CPSF7
2729,CPT1A
2730,CPT1B
2731,CPT2
2732,CPTP
2733,CR381653.1
2734,CRACR2A
2735,CRACR2B
2736,CRADD
2737,CRAMP1
2738,CRAT
2739,CRBN
2740,CRCP
2741,CREB1
2742,CREB3
2743,CREB3L2
2744,CREB3L4
2745,CREBBP
2746,CREBL2
2747,CREBRF
2748,CREBZF
2749,CREG1
2750,CRELD1
2751,CRELD2
2752,CREM
2753,CRIM1
2754,CRIP1
2755,CRIPT
2756,CRK
2757,CRKL
2758,CRLF3
2759,CRLS1
2760,CRNKL1
2761,CROCC
2762,CROT
2763,CRTAM
2764,CRTAP
2765,CRTC1
2766,CRTC2
2767,CRTC3
2768,CRTC3-AS1
2769,CRY1
2770,CRY2
2771,CRYBG1
2772,CRYBG2
2773,CRYL1
2774,CRYZ
2775,CRYZL1
2776,CS
2777,CSAD
2778,CSDE1
2779,CSE1L
2780,CSF1
2781,CSF2
2782,CSGALNACT2
2783,CSK
2784,CSKMT
2785,CSMD1
2786,CSNK1A1
2787,CSNK1D
2788,CSNK1E
2789,CSNK1G1
2790,CSNK1G2
2791,CSNK1G3
2792,CSNK2A1
2793,CSNK2A2
2794,CSNK2B
2795,CSPP1
2796,CSRNP1
2797,CSRNP2
2798,CSRP1
2799,CST7
2800,CSTB
2801,CSTF1
2802,CSTF2
2803,CSTF2T
2804,CSTF3
2805,CSTF3-DT
2806,CTBP1
2807,CTBP1-AS
2808,CTBP1-DT
2809,CTBS
2810,CTC1
2811,CTCF
2812,CTDNEP1
2813,CTDP1
2814,CTDSP1
2815,CTDSP2
2816,CTDSPL2
2817,CTH
2818,CTIF
2819,CTLA4
2820,CTNNA1
2821,CTNNAL1
2822,CTNNB1
2823,CTNNBIP1
2824,CTNNBL1
2825,CTNND1
2826,CTNS
2827,CTPS1
2828,CTPS2
2829,CTR9
2830,CTSA
2831,CTSB
2832,CTSC
2833,CTSD
2834,CTSF
2835,CTSH
2836,CTSL
2837,CTSO
2838,CTSS
2839,CTSW
2840,CTSZ
2841,CTU1
2842,CTU2
2843,CUBN
2844,CUEDC2
2845,CUL1
2846,CUL2
2847,CUL3
2848,CUL4A
2849,CUL4B
2850,CUL5
2851,CUL7
2852,CUL9
2853,CUTA
2854,CUTC
2855,CUX1
2856,CWC15
2857,CWC22
2858,CWC25
2859,CWC27
2860,CWF19L1
2861,CWF19L2
2862,CXCL13
2863,CXCR3
2864,CXCR4
2865,CXCR5
2866,CXCR6
2867,CXXC1
2868,CXXC5
2869,CXorf21
2870,CXorf38
2871,CXorf40A
2872,CXorf40B
2873,CXorf56
2874,CYB561
2875,CYB561A3
2876,CYB561D1
2877,CYB561D2
2878,CYB561D2-1
2879,CYB5A
2880,CYB5B
2881,CYB5D1
2882,CYB5D2
2883,CYB5R1
2884,CYB5R3
2885,CYB5R4
2886,CYBA
2887,CYBC1
2888,CYC1
2889,CYCS
2890,CYFIP1
2891,CYFIP2
2892,CYHR1
2893,CYLD
2894,CYP1B1
2895,CYP20A1
2896,CYP2F1
2897,CYP2R1
2898,CYP2U1
2899,CYP4F22
2900,CYP4V2
2901,CYP51A1
2902,CYREN
2903,CYSLTR1
2904,CYSLTR2
2905,CYSTM1
2906,CYTH1
2907,CYTH2
2908,CYTH3
2909,CYTH4
2910,CYTIP
2911,CYTOR
2912,CZIB
2913,D2HGDH
2914,DAAM1
2915,DAB1
2916,DAD1
2917,DAG1
2918,DAGLB
2919,DALRD3
2920,DANCR
2921,DANT2
2922,DAP
2923,DAP3
2924,DAPK1
2925,DAPK2
2926,DAPK3
2927,DAPP1
2928,DARS
2929,DARS-AS1
2930,DARS2
2931,DAXX
2932,DAZAP1
2933,DAZAP2
2934,DBF4
2935,DBH-AS1
2936,DBI
2937,DBN1
2938,DBNDD2
2939,DBNL
2940,DBP
2941,DBR1
2942,DBT
2943,DCAF1
2944,DCAF10
2945,DCAF11
2946,DCAF12
2947,DCAF13
2948,DCAF15
2949,DCAF16
2950,DCAF17
2951,DCAF4
2952,DCAF5
2953,DCAF6
2954,DCAF7
2955,DCAF8
2956,DCAKD
2957,DCBLD1
2958,DCK
2959,DCLRE1A
2960,DCLRE1B
2961,DCLRE1C
2962,DCP1A
2963,DCP1B
2964,DCP2
2965,DCPS
2966,DCTD
2967,DCTN1
2968,DCTN2
2969,DCTN3
2970,DCTN4
2971,DCTN5
2972,DCTN6
2973,DCTPP1
2974,DCUN1D1
2975,DCUN1D2
2976,DCUN1D3
2977,DCUN1D4
2978,DCUN1D5
2979,DCXR
2980,DDA1
2981,DDAH2
2982,DDB1
2983,DDB2
2984,DDHD1
2985,DDHD2
2986,DDI2
2987,DDIAS
2988,DDIT3
2989,DDIT4
2990,DDIT4-AS1
2991,DDN-AS1
2992,DDOST
2993,DDRGK1
2994,DDT
2995,DDX1
2996,DDX10
2997,DDX11
2998,DDX17
2999,DDX18
3000,DDX19A
3001,DDX19B
3002,DDX20
3003,DDX21
3004,DDX23
3005,DDX24
3006,DDX27
3007,DDX28
3008,DDX31
3009,DDX39A
3010,DDX39B
3011,DDX3X
3012,DDX3Y
3013,DDX41
3014,DDX42
3015,DDX43
3016,DDX46
3017,DDX47
3018,DDX49
3019,DDX5
3020,DDX50
3021,DDX51
3022,DDX52
3023,DDX54
3024,DDX55
3025,DDX56
3026,DDX58
3027,DDX59
3028,DDX6
3029,DDX60
3030,DDX60L
3031,DEAF1
3032,DEC1
3033,DECR1
3034,DEDD
3035,DEDD2
3036,DEF6
3037,DEF8
3038,DEGS1
3039,DEK
3040,DELE1
3041,DENND10
3042,DENND11
3043,DENND1A
3044,DENND1B
3045,DENND1C
3046,DENND2C
3047,DENND2D
3048,DENND3
3049,DENND4A
3050,DENND4B
3051,DENND4C
3052,DENND5A
3053,DENND6A
3054,DENND6B
3055,DENR
3056,DEPDC5
3057,DERA
3058,DERL1
3059,DERL2
3060,DESI1
3061,DESI2
3062,DET1
3063,DEXI
3064,DFFA
3065,DFFB
3066,DGAT1
3067,DGCR2
3068,DGCR6L
3069,DGCR8
3070,DGKA
3071,DGKD
3072,DGKE
3073,DGKH
3074,DGKQ
3075,DGKZ
3076,DGLUCY
3077,DGUOK
3078,DGUOK-AS1
3079,DHCR24
3080,DHCR7
3081,DHDDS
3082,DHFR
3083,DHFR2
3084,DHODH
3085,DHPS
3086,DHRS1
3087,DHRS11
3088,DHRS12
3089,DHRS13
3090,DHRS3
3091,DHRS4
3092,DHRS4-AS1
3093,DHRS4L2
3094,DHRS7
3095,DHRS7B
3096,DHRSX
3097,DHTKD1
3098,DHX15
3099,DHX16
3100,DHX29
3101,DHX30
3102,DHX32
3103,DHX33
3104,DHX34
3105,DHX35
3106,DHX36
3107,DHX37
3108,DHX38
3109,DHX40
3110,DHX57
3111,DHX58
3112,DHX8
3113,DHX9
3114,DIABLO
3115,DIAPH1
3116,DIAPH2
3117,DIAPH2-AS1
3118,DICER1
3119,DIDO1
3120,DIMT1
3121,DIP2A
3122,DIP2B
3123,DIP2C
3124,DIPK1A
3125,DIPK2A
3126,DIRC3
3127,DIS3
3128,DIS3L
3129,DIS3L2
3130,DISC1
3131,DISC1FP1
3132,DISP1
3133,DIXDC1
3134,DKC1
3135,DLAT
3136,DLD
3137,DLEU1
3138,DLEU2
3139,DLEU7
3140,DLG1
3141,DLG2
