,0
1564,BDP1
1565,BECN1
1566,BEND4
1567,BEST1
1568,BET1
1569,BET1L
1570,BEX2
1571,BEX3
1572,BEX4
1573,BEX5
1574,BFAR
1575,BFSP2
1576,BFSP2-AS1
1577,BHLHE40
1578,BHLHE40-AS1
1579,BICD1
1580,BICD2
1581,BICDL1
1582,BICRA
1583,BICRAL
1584,BID
1585,BIK
1586,BIN1
1587,BIN2
1588,BIN3
1589,BIRC2
1590,BIRC3
1591,BIRC5
1592,BIRC6
1593,BISPR
1594,BIVM
1595,BLCAP
1596,BLK
1597,BLM
1598,BLMH
1599,BLOC1S1
1600,BLOC1S2
1601,BLOC1S4
1602,BLOC1S5
1603,BLOC1S6
1604,BLVRA
1605,BLVRB
1606,BLZF1
1607,BMERB1
1608,BMF
1609,BMI1
1610,BMP1
1611,BMP2K
1612,BMPR1A
1613,BMPR2
1614,BMS1
1615,BMT2
1616,BNIP1
1617,BNIP2
1618,BNIP3
1619,BNIP3L
1620,BOD1
1621,BOD1L1
1622,BOLA1
1623,BOLA2
1624,BOLA2B
1625,BOLA3
1626,BOP1
1627,BORA
1628,BORCS5
1629,BORCS6
1630,BORCS7
1631,BORCS8
1632,BPGM
1633,BPHL
1634,BPNT1
1635,BPTF
1636,BRAF
1637,BRAP
1638,BRAT1
1639,BRCA1
1640,BRCA2
1641,BRCC3
1642,BRD1
1643,BRD2
1644,BRD3
1645,BRD3OS
1646,BRD4
1647,BRD7
1648,BRD8
1649,BRD9
1650,BRF1
1651,BRF2
1652,BRI3
1653,BRI3BP
1654,BRIP1
1655,BRIX1
1656,BRK1
1657,BRMS1
1658,BRMS1L
1659,BROX
1660,BRPF1
1661,BRPF3
1662,BRSK1
1663,BRWD1
1664,BRWD3
1665,BSCL2
1666,BSDC1
1667,BSG
1668,BST2
1669,BTAF1
1670,BTBD1
1671,BTBD10
1672,BTBD11
1673,BTBD19
1674,BTBD2
1675,BTBD6
1676,BTBD7
1677,BTBD8
1678,BTBD9
1679,BTD
1680,BTF3
1681,BTF3L4
1682,BTG1
1683,BTG2
1684,BTG3
1685,BTLA
1686,BTN2A1
1687,BTN2A2
1688,BTN3A1
1689,BTN3A2
1690,BTN3A3
1691,BTRC
1692,BUB1
1693,BUB1B
1694,BUB3
1695,BUD13
1696,BUD23
1697,BUD31
1698,BX284668.5
1699,BX284668.6
1700,BX664615.2
1701,BX890604.2
1702,BZW1
1703,BZW2
1704,C10orf143
1705,C10orf88
1706,C10orf91
1707,C11orf1
1708,C11orf24
1709,C11orf49
1710,C11orf54
1711,C11orf58
1712,C11orf65
1713,C11orf68
1714,C11orf71
1715,C11orf80
1716,C11orf98
1717,C12orf10
1718,C12orf29
1719,C12orf4
1720,C12orf40
1721,C12orf43
1722,C12orf45
1723,C12orf49
1724,C12orf57
1725,C12orf60
1726,C12orf65
1727,C12orf66
1728,C12orf73
1729,C12orf75
1730,C12orf76
1731,C14orf119
1732,C14orf28
1733,C14orf93
1734,C15orf39
1735,C15orf40
1736,C15orf41
1737,C15orf61
1738,C16orf46
1739,C16orf54
1740,C16orf58
1741,C16orf70
1742,C16orf72
1743,C16orf87
1744,C16orf91
1745,C17orf100
1746,C17orf107
1747,C17orf49
1748,C17orf67
1749,C17orf75
1750,C17orf80
1751,C18orf21
1752,C18orf25
1753,C18orf32
1754,C19orf12
1755,C19orf25
1756,C19orf44
1757,C19orf47
1758,C19orf48
1759,C19orf53
1760,C19orf54
1761,C19orf73
1762,C1D
1763,C1GALT1
1764,C1GALT1C1
1765,C1QBP
1766,C1QTNF6
1767,C1RL
1768,C1RL-AS1
1769,C1S
1770,C1orf109
1771,C1orf112
1772,C1orf122
1773,C1orf131
1774,C1orf141
1775,C1orf159
1776,C1orf162
1777,C1orf174
1778,C1orf21
1779,C1orf216
1780,C1orf35
1781,C1orf43
1782,C1orf50
1783,C1orf52
1784,C1orf54
1785,C1orf56
1786,C1orf61
1787,C2
1788,C20orf194
1789,C20orf204
1790,C20orf27
1791,C21orf62-AS1
1792,C21orf91
1793,C21orf91-OT1
1794,C22orf34
1795,C22orf39
1796,C2CD2
1797,C2CD2L
1798,C2CD3
1799,C2CD5
1800,C2orf27A
1801,C2orf42
1802,C2orf49
1803,C2orf68
1804,C2orf69
1805,C2orf74
1806,C2orf76
1807,C2orf81
1808,C2orf92
1809,C3AR1
1810,C3orf14
1811,C3orf18
1812,C3orf33
1813,C3orf38
1814,C4orf3
1815,C4orf33
1816,C4orf46
1817,C4orf47
1818,C4orf48
1819,C5orf15
1820,C5orf22
1821,C5orf24
1822,C5orf30
1823,C5orf34
1824,C5orf51
1825,C5orf56
1826,C5orf58
1827,C5orf63
1828,C6orf120
1829,C6orf136
1830,C6orf226
1831,C6orf47
1832,C6orf62
1833,C6orf89
1834,C6orf99
1835,C7orf25
1836,C7orf26
1837,C7orf31
1838,C7orf50
1839,C8orf33
1840,C8orf37-AS1
1841,C8orf76
1842,C8orf82
1843,C9orf16
1844,C9orf40
1845,C9orf64
1846,C9orf72
1847,C9orf78
1848,C9orf85
1849,CA10
1850,CA11
1851,CA13
1852,CA2
1853,CA5B
1854,CAAP1
1855,CAB39
1856,CAB39L
1857,CABIN1
1858,CABLES1
1859,CACNA1C-AS1
1860,CACNA1D
1861,CACNA1I
1862,CACNA2D2
1863,CACNA2D4
1864,CACNB1
1865,CACTIN
1866,CACUL1
1867,CACYBP
1868,CAD
1869,CAGE1
1870,CALCB
1871,CALCOCO1
1872,CALCOCO2
1873,CALHM2
1874,CALHM6
1875,CALM1
1876,CALM2
1877,CALM3
1878,CALR
1879,CALU
1880,CALY
1881,CAMK1
1882,CAMK1D
1883,CAMK2D
1884,CAMK2G
1885,CAMK2N1
1886,CAMK4
1887,CAMKK1
1888,CAMKK2
1889,CAMKMT
1890,CAMLG
1891,CAMSAP1
1892,CAMTA1
1893,CAMTA1-DT
1894,CAMTA2
1895,CAND1
1896,CANT1
1897,CANX
1898,CAP1
1899,CAPG
1900,CAPN1
1901,CAPN10
1902,CAPN12
1903,CAPN15
1904,CAPN2
1905,CAPN7
1906,CAPNS1
1907,CAPRIN1
1908,CAPRIN2
1909,CAPS
1910,CAPS2
1911,CAPZA1
1912,CAPZA2
1913,CAPZB
1914,CARD11
1915,CARD16
1916,CARD19
1917,CARD6
1918,CARD8
1919,CARD8-AS1
1920,CARF
1921,CARHSP1
1922,CARM1
1923,CARMIL1
1924,CARMIL2
1925,CARNMT1
1926,CARS
1927,CARS2
1928,CASC1
1929,CASC11
1930,CASC3
1931,CASC4
1932,CASD1
1933,CASK
1934,CASP1
1935,CASP10
1936,CASP2
1937,CASP3
1938,CASP4
1939,CASP6
1940,CASP7
1941,CASP8
1942,CASP8AP2
1943,CASP9
1944,CASS4
1945,CAST
1946,CASTOR1
1947,CASTOR2
1948,CASTOR3
1949,CASZ1
1950,CAT
1951,CATSPER2
1952,CATSPERB
1953,CATSPERG
1954,CBFA2T2
1955,CBFB
1956,CBL
1957,CBLB
1958,CBLL1
1959,CBR1
1960,CBR3-AS1
1961,CBR4
1962,CBWD1
1963,CBWD2
1964,CBWD5
1965,CBX1
1966,CBX3
1967,CBX4
1968,CBX5
1969,CBX6
1970,CBX7
1971,CBX8
1972,CBY1
1973,CC2D1A
1974,CC2D1B
1975,CCAR1
1976,CCAR2
1977,CCDC102A
1978,CCDC107
1979,CCDC115
1980,CCDC117
1981,CCDC12
1982,CCDC120
1983,CCDC121
1984,CCDC122
1985,CCDC124
1986,CCDC125
1987,CCDC126
1988,CCDC127
1989,CCDC130
1990,CCDC134
1991,CCDC136
1992,CCDC137
1993,CCDC138
1994,CCDC14
1995,CCDC141
1996,CCDC142
1997,CCDC144A
1998,CCDC146
1999,CCDC15
2000,CCDC152
2001,CCDC157
2002,CCDC159
2003,CCDC163
2004,CCDC167
2005,CCDC171
2006,CCDC173
2007,CCDC174
2008,CCDC18
2009,CCDC18-AS1
2010,CCDC184
2011,CCDC186
2012,CCDC191
2013,CCDC200
2014,CCDC22
2015,CCDC24
2016,CCDC25
2017,CCDC28A
2018,CCDC28B
2019,CCDC30
2020,CCDC32
2021,CCDC34
2022,CCDC39
2023,CCDC43
2024,CCDC47
2025,CCDC50
2026,CCDC51
2027,CCDC57
2028,CCDC58
2029,CCDC59
2030,CCDC6
2031,CCDC61
2032,CCDC65
2033,CCDC66
2034,CCDC69
2035,CCDC7
2036,CCDC71
2037,CCDC71L
2038,CCDC77
2039,CCDC82
2040,CCDC84
2041,CCDC85B
2042,CCDC85C
2043,CCDC86
2044,CCDC88A
2045,CCDC88B
2046,CCDC88C
2047,CCDC9
2048,CCDC90B
2049,CCDC91
2050,CCDC92
2051,CCDC93
2052,CCDC97
2053,CCHCR1
2054,CCL20
2055,CCL28
2056,CCL3
2057,CCL3L1
2058,CCL4
2059,CCL4L2
2060,CCL5
2061,CCM2
2062,CCNB1
2063,CCNB1IP1
2064,CCNC
2065,CCND2
2066,CCND2-AS1
2067,CCND3
2068,CCNDBP1
2069,CCNE2
2070,CCNF
2071,CCNG1
2072,CCNG2
2073,CCNH
2074,CCNI
2075,CCNI2
2076,CCNJ
2077,CCNK
2078,CCNL1
2079,CCNL2
2080,CCNQ
2081,CCNT1
2082,CCNT2
2083,CCNT2-AS1
2084,CCNY
2085,CCNYL1
2086,CCP110
2087,CCPG1
2088,CCR4
2089,CCR5
2090,CCR5AS
2091,CCR6
2092,CCR7
2093,CCR9
2094,CCRL2
2095,CCS
2096,CCSAP
2097,CCSER2
2098,CCT2
2099,CCT3
2100,CCT4
2101,CCT5
2102,CCT6A
2103,CCT6B
2104,CCT7
2105,CCT8
2106,CCZ1
2107,CCZ1B
2108,CD101
2109,CD109
2110,CD151
2111,CD160
2112,CD164
2113,CD2
2114,CD200R1
2115,CD226
2116,CD244
2117,CD247
2118,CD248
2119,CD27
2120,CD27-AS1
2121,CD274
2122,CD28
2123,CD2AP
2124,CD2BP2
2125,CD300A
2126,CD302
2127,CD320
2128,CD37
2129,CD38
2130,CD3D
2131,CD3E
2132,CD3G
2133,CD4
2134,CD40LG
2135,CD44
2136,CD44-AS1
2137,CD46
2138,CD47
2139,CD48
2140,CD5
2141,CD52
2142,CD53
2143,CD55
2144,CD58
2145,CD59
2146,CD6
2147,CD63
2148,CD69
2149,CD7
2150,CD70
2151,CD72
2152,CD74
2153,CD79A
2154,CD81
2155,CD82
2156,CD83
2157,CD84
2158,CD8A
2159,CD8B
2160,CD9
2161,CD96
2162,CD99
2163,CD99L2
2164,CDADC1
2165,CDAN1
2166,CDC123
2167,CDC14A
2168,CDC14B
2169,CDC16
2170,CDC20
2171,CDC23
2172,CDC25B
2173,CDC26
2174,CDC27
2175,CDC34
2176,CDC37
2177,CDC37L1
2178,CDC37L1-DT
2179,CDC40
2180,CDC42
2181,CDC42-AS1
2182,CDC42EP3
2183,CDC42EP4
2184,CDC42SE1
2185,CDC42SE2
2186,CDC5L
2187,CDC7
2188,CDC73
2189,CDCA4
2190,CDCA7
2191,CDCA8
2192,CDH13
2193,CDH17
2194,CDH23
2195,CDIP1
2196,CDIPT
2197,CDK1
2198,CDK10
2199,CDK11A
2200,CDK11B
2201,CDK12
2202,CDK13
2203,CDK16
2204,CDK17
2205,CDK19
2206,CDK2
2207,CDK2AP2
2208,CDK4
2209,CDK5
2210,CDK5RAP1
2211,CDK5RAP2
2212,CDK5RAP3
2213,CDK6
2214,CDK7
2215,CDK8
2216,CDK9
2217,CDKAL1
2218,CDKL1
2219,CDKL3
2220,CDKL5
2221,CDKN1A
2222,CDKN1B
2223,CDKN1C
2224,CDKN2A
2225,CDKN2AIP
2226,CDKN2AIPNL
2227,CDKN2B-AS1
2228,CDKN2C
2229,CDKN2D
2230,CDKN3
2231,CDPF1
2232,CDR2
2233,CDRT4
2234,CDS2
2235,CDV3
2236,CDYL
2237,CDYL2
2238,CEACAM21
2239,CEBPA
2240,CEBPB
2241,CEBPD
2242,CEBPG
2243,CEBPZ
2244,CEBPZOS
2245,CELF1
2246,CELF2
2247,CEMIP2
2248,CENPB
2249,CENPC
2250,CENPE
2251,CENPF
2252,CENPH
2253,CENPJ
2254,CENPK
2255,CENPL
2256,CENPM
2257,CENPN
2258,CENPO
2259,CENPP
2260,CENPQ
2261,CENPS
2262,CENPT
2263,CENPU
2264,CENPV
2265,CENPW
2266,CENPX
2267,CEP104
2268,CEP112
2269,CEP120
2270,CEP126
2271,CEP128
2272,CEP131
2273,CEP135
2274,CEP152
2275,CEP162
2276,CEP164
2277,CEP170
2278,CEP19
2279,CEP192
2280,CEP250
2281,CEP290
2282,CEP295
2283,CEP350
2284,CEP41
2285,CEP44
2286,CEP57
2287,CEP57L1
2288,CEP63
2289,CEP68
2290,CEP70
2291,CEP72
2292,CEP76
2293,CEP78
2294,CEP83
2295,CEP85
2296,CEP85L
2297,CEP89
2298,CEP95
2299,CEP97
2300,CEPT1
2301,CERK
2302,CERNA1
2303,CERS2
2304,CERS4
2305,CERS5
2306,CERS6
2307,CERT1
2308,CES2
2309,CETN2
2310,CETN3
2311,CFAP20
2312,CFAP298
2313,CFAP299
2314,CFAP36
2315,CFAP410
2316,CFAP44
2317,CFAP54
2318,CFAP70
2319,CFAP97
2320,CFD
2321,CFDP1
2322,CFL1
2323,CFL2
2324,CFLAR
2325,CGAS
2326,CGGBP1
2327,CGRRF1
2328,CH25H
2329,CHAC1
2330,CHAC2
2331,CHAF1A
2332,CHAF1B
2333,CHAMP1
2334,CHCHD1
2335,CHCHD10
2336,CHCHD2
2337,CHCHD3
2338,CHCHD4
2339,CHCHD5
2340,CHCHD6
2341,CHCHD7
2342,CHD1
2343,CHD1L
2344,CHD2
2345,CHD3
2346,CHD4
2347,CHD6
2348,CHD7
2349,CHD8
2350,CHD9
2351,CHEK1
2352,CHEK2
2353,CHERP
2354,CHFR
2355,CHI3L2
2356,CHIC1
2357,CHIC2
2358,CHID1
2359,CHKA
2360,CHKB
2361,CHKB-DT
2362,CHM
2363,CHML
2364,CHMP1A
2365,CHMP1B
2366,CHMP2A
2367,CHMP2B
2368,CHMP3
2369,CHMP4A
2370,CHMP4B
2371,CHMP5
2372,CHMP6
2373,CHMP7
2374,CHN1
2375,CHN2
2376,CHODL
2377,CHORDC1
2378,CHP1
2379,CHPF
2380,CHPF2
2381,CHPT1
2382,CHRAC1
2383,CHRM3
2384,CHRM3-AS2
2385,CHRNA1
2386,CHRNB1
2387,CHRNE
2388,CHROMR
2389,CHST10
2390,CHST11
2391,CHST12
2392,CHST14
2393,CHST7
2394,CHSY1
2395,CHSY3
2396,CHTF18
2397,CHTF8
2398,CHTOP
2399,CHUK
2400,CHURC1
2401,CIAO1
2402,CIAO2A
2403,CIAO2B
2404,CIAO3
2405,CIAPIN1
2406,CIB1
2407,CIC
2408,CIDEB
2409,CIITA
2410,CINP
2411,CIP2A
2412,CIPC
2413,CIR1
2414,CIRBP
2415,CISD1
2416,CISD2
2417,CISD3
2418,CISH
2419,CITED2
2420,CITED4
2421,CIZ1
2422,CKAP2
2423,CKAP4
2424,CKAP5
2425,CKB
2426,CKLF
2427,CKMT2-AS1
2428,CKS1B
2429,CKS2
2430,CLASP1
2431,CLASP2
2432,CLASRP
2433,CLCC1
2434,CLCN3
2435,CLCN5
2436,CLCN6
2437,CLCN7
2438,CLDN15
2439,CLDN7
2440,CLDND1
2441,CLDND2
2442,CLEC16A
2443,CLEC2B
2444,CLEC2D
2445,CLECL1
2446,CLHC1
2447,CLIC1
2448,CLIC3
2449,CLIC4
2450,CLIC5
2451,CLINT1
2452,CLIP1
2453,CLIP2
2454,CLIP4
2455,CLK1
2456,CLK2
2457,CLK3
2458,CLK4
2459,CLMP
2460,CLN3
2461,CLN5
2462,CLN6
2463,CLN8
2464,CLNK
2465,CLNS1A
2466,CLOCK
2467,CLP1
2468,CLPB
2469,CLPP
2470,CLPTM1
2471,CLPTM1L
2472,CLPX
2473,CLSPN
2474,CLSTN1
2475,CLSTN3
2476,CLTA
2477,CLTB
2478,CLTC
2479,CLU
2480,CLUAP1
2481,CLUH
2482,CLYBL
2483,CMAS
2484,CMC1
2485,CMC2
2486,CMC4
2487,CMIP
2488,CMPK1
2489,CMSS1
2490,CMTM1
2491,CMTM3
2492,CMTM6
2493,CMTM7
2494,CMTM8
2495,CMTR1
2496,CMTR2
2497,CNBD2
2498,CNBP
2499,CNDP2
2500,CNEP1R1
2501,CNIH1
2502,CNIH3
2503,CNIH4
2504,CNKSR2
2505,CNN2
2506,CNNM2
2507,CNNM3
2508,CNNM4
2509,CNOT1
2510,CNOT10
2511,CNOT11
2512,CNOT2
2513,CNOT3
2514,CNOT4
2515,CNOT6
2516,CNOT6L
2517,CNOT7
2518,CNOT8
2519,CNOT9
2520,CNP
2521,CNPPD1
2522,CNPY2
2523,CNPY3
2524,CNPY4
2525,CNST
2526,CNTRL
2527,CNTROB
2528,COA1
2529,COA3
2530,COA4
2531,COA5
2532,COA6
2533,COA6-AS1
2534,COA8
2535,COASY
2536,COG1
2537,COG2
2538,COG3
2539,COG4
2540,COG5
2541,COG6
2542,COG7
2543,COG8
2544,COIL
2545,COL18A1
2546,COL5A1
2547,COL5A3
2548,COL6A2
2549,COL6A3
2550,COLGALT1
2551,COLGALT2
2552,COLQ
2553,COMMD1
2554,COMMD10
2555,COMMD2
2556,COMMD3
2557,COMMD4
2558,COMMD5
2559,COMMD6
2560,COMMD7
2561,COMMD8
2562,COMMD9
2563,COMT
2564,COMTD1
2565,COP1
2566,COPA
2567,COPB1
2568,COPB2
2569,COPE
2570,COPG1
2571,COPG2
2572,COPRS
2573,COPS2
2574,COPS3
2575,COPS4
2576,COPS5
2577,COPS6
2578,COPS7A
2579,COPS7B
2580,COPS8
2581,COPS9
2582,COPZ1
2583,COQ10A
2584,COQ10B
2585,COQ2
2586,COQ4
2587,COQ5
2588,COQ6
2589,COQ7
2590,COQ8A
2591,COQ8B
2592,COQ9
2593,CORO1A
2594,CORO1B
2595,CORO1C
2596,CORO2A
2597,CORO7
2598,COTL1
2599,COX10
2600,COX10-AS1
2601,COX11
2602,COX14
2603,COX15
2604,COX16
2605,COX17
2606,COX18
2607,COX19
2608,COX20
2609,COX4I1
2610,COX5A
2611,COX5B
2612,COX6A1
2613,COX6B1
2614,COX6C
2615,COX7A2
2616,COX7A2L
2617,COX7B
2618,COX7C
2619,COX8A
2620,CPA5
2621,CPB2-AS1
2622,CPD
2623,CPEB2
2624,CPEB3
2625,CPEB4
2626,CPLANE1
2627,CPNE1
2628,CPNE3
2629,CPNE7
2630,CPNE8
2631,CPOX
2632,CPPED1
2633,CPQ
2634,CPSF1
2635,CPSF2
2636,CPSF3
2637,CPSF4
2638,CPSF6
2639,CPSF7
2640,CPT1A
2641,CPT1B
2642,CPT2
2643,CPTP
2644,CR381653.1
2645,CRACR2A
2646,CRACR2B
2647,CRADD
2648,CRAMP1
2649,CRAT
2650,CRBN
2651,CRCP
2652,CREB1
2653,CREB3
2654,CREB3L2
2655,CREB3L4
2656,CREBBP
2657,CREBL2
2658,CREBRF
2659,CREBZF
2660,CREG1
2661,CRELD1
2662,CRELD2
2663,CREM
2664,CRIM1
2665,CRIP1
2666,CRIPT
2667,CRK
2668,CRKL
2669,CRLF3
2670,CRLS1
2671,CRNKL1
2672,CROCC
2673,CROT
2674,CRPPA
2675,CRTAM
2676,CRTAP
2677,CRTC1
2678,CRTC2
2679,CRTC3
2680,CRTC3-AS1
2681,CRY1
2682,CRY2
2683,CRYBG1
2684,CRYBG2
2685,CRYL1
2686,CRYZ
2687,CRYZL1
2688,CS
2689,CSAD
2690,CSDE1
2691,CSE1L
2692,CSF1
2693,CSGALNACT2
2694,CSK
2695,CSKMT
2696,CSMD1
2697,CSNK1A1
2698,CSNK1D
2699,CSNK1E
2700,CSNK1G1
2701,CSNK1G2
2702,CSNK1G3
2703,CSNK2A1
2704,CSNK2A2
2705,CSNK2B
2706,CSPP1
2707,CSRNP1
2708,CSRNP2
2709,CSRP1
2710,CST7
2711,CSTB
2712,CSTF1
2713,CSTF2
2714,CSTF2T
2715,CSTF3
2716,CSTF3-DT
2717,CTBP1
2718,CTBP1-AS
2719,CTBP1-DT
2720,CTBS
2721,CTC1
2722,CTCF
2723,CTDNEP1
2724,CTDP1
2725,CTDSP1
2726,CTDSP2
2727,CTDSPL2
2728,CTH
2729,CTIF
2730,CTLA4
2731,CTNNA1
2732,CTNNAL1
2733,CTNNB1
2734,CTNNBIP1
2735,CTNNBL1
2736,CTNND1
2737,CTNS
2738,CTPS1
2739,CTPS2
2740,CTR9
2741,CTSA
2742,CTSB
2743,CTSC
2744,CTSD
2745,CTSF
2746,CTSH
2747,CTSL
2748,CTSO
2749,CTSS
2750,CTSW
2751,CTSZ
2752,CTU1
2753,CTU2
2754,CUBN
2755,CUEDC2
2756,CUL1
2757,CUL2
2758,CUL3
2759,CUL4A
2760,CUL4B
2761,CUL5
2762,CUL7
2763,CUL9
2764,CUTA
2765,CUTC
2766,CUX1
2767,CWC15
2768,CWC22
2769,CWC25
2770,CWC27
2771,CWF19L1
2772,CWF19L2
2773,CXCL13
2774,CXCR3
2775,CXCR4
2776,CXCR6
2777,CXXC1
2778,CXXC5
2779,CXorf38
2780,CXorf40A
2781,CXorf40B
2782,CXorf56
2783,CYB561
2784,CYB561A3
2785,CYB561D1
2786,CYB561D2
2787,CYB561D2-1
2788,CYB5A
2789,CYB5B
2790,CYB5D1
2791,CYB5D2
2792,CYB5R1
2793,CYB5R3
2794,CYB5R4
2795,CYBA
2796,CYBC1
2797,CYC1
2798,CYCS
2799,CYFIP1
2800,CYFIP2
2801,CYHR1
2802,CYLD
2803,CYP20A1
2804,CYP2F1
2805,CYP2R1
2806,CYP2U1
2807,CYP4F22
2808,CYP4V2
2809,CYP51A1
2810,CYREN
2811,CYSLTR2
2812,CYSTM1
2813,CYTH1
2814,CYTH2
2815,CYTH3
2816,CYTH4
2817,CYTIP
2818,CYTOR
2819,CZIB
2820,D2HGDH
2821,DAAM1
2822,DAB1
2823,DAD1
2824,DAG1
2825,DAGLB
2826,DALRD3
2827,DANCR
2828,DAP
2829,DAP3
2830,DAPK2
2831,DAPK3
2832,DAPP1
2833,DARS
2834,DARS-AS1
2835,DARS2
2836,DAXX
2837,DAZAP1
2838,DAZAP2
2839,DBF4
2840,DBI
2841,DBN1
2842,DBNDD2
2843,DBNL
2844,DBP
2845,DBR1
2846,DBT
2847,DCAF1
2848,DCAF10
2849,DCAF11
2850,DCAF12
2851,DCAF13
2852,DCAF15
2853,DCAF16
2854,DCAF17
2855,DCAF4
2856,DCAF5
2857,DCAF6
2858,DCAF7
2859,DCAF8
2860,DCAKD
2861,DCBLD1
2862,DCK
2863,DCLRE1A
2864,DCLRE1B
2865,DCLRE1C
2866,DCP1A
2867,DCP1B
2868,DCP2
2869,DCPS
2870,DCTD
2871,DCTN1
2872,DCTN2
2873,DCTN3
2874,DCTN4
2875,DCTN5
2876,DCTN6
2877,DCTPP1
2878,DCUN1D1
2879,DCUN1D2
2880,DCUN1D3
2881,DCUN1D4
2882,DCUN1D5
2883,DCXR
2884,DDA1
2885,DDAH2
2886,DDB1
2887,DDB2
2888,DDHD1
2889,DDHD2
2890,DDI2
2891,DDIAS
2892,DDIT3
2893,DDIT4
2894,DDIT4-AS1
2895,DDN-AS1
2896,DDOST
2897,DDRGK1
2898,DDT
2899,DDX1
2900,DDX10
2901,DDX11
2902,DDX17
2903,DDX18
2904,DDX19A
2905,DDX19B
2906,DDX20
2907,DDX21
2908,DDX23
2909,DDX24
2910,DDX27
2911,DDX28
2912,DDX31
2913,DDX39A
2914,DDX39B
2915,DDX3X
2916,DDX3Y
2917,DDX41
2918,DDX42
2919,DDX43
2920,DDX46
2921,DDX47
2922,DDX49
2923,DDX5
2924,DDX50
2925,DDX51
2926,DDX52
2927,DDX54
2928,DDX55
2929,DDX56
2930,DDX58
2931,DDX59
2932,DDX6
2933,DDX60
2934,DDX60L
2935,DEAF1
2936,DEC1
2937,DECR1
2938,DEDD
2939,DEDD2
2940,DEF6
2941,DEF8
2942,DEGS1
2943,DEK
2944,DELE1
2945,DENND10
2946,DENND11
2947,DENND1A
2948,DENND1B
2949,DENND1C
2950,DENND2C
2951,DENND2D
2952,DENND3
2953,DENND4A
2954,DENND4B
2955,DENND4C
2956,DENND5A
2957,DENND6A
2958,DENND6B
2959,DENR
2960,DEPDC5
2961,DERA
2962,DERL1
2963,DERL2
2964,DESI1
2965,DESI2
2966,DET1
2967,DEXI
2968,DFFA
2969,DFFB
2970,DGAT1
2971,DGCR2
2972,DGCR6L
2973,DGCR8
2974,DGKA
2975,DGKD
2976,DGKE
2977,DGKH
2978,DGKQ
2979,DGKZ
2980,DGLUCY
2981,DGUOK
2982,DHCR24
2983,DHCR7
2984,DHDDS
2985,DHFR
2986,DHFR2
2987,DHODH
2988,DHPS
2989,DHRS1
2990,DHRS11
2991,DHRS12
2992,DHRS13
2993,DHRS3
2994,DHRS4
2995,DHRS4-AS1
2996,DHRS4L2
2997,DHRS7
2998,DHRS7B
2999,DHRSX
3000,DHTKD1
3001,DHX15
3002,DHX16
3003,DHX29
3004,DHX30
3005,DHX32
3006,DHX33
3007,DHX34
3008,DHX35
3009,DHX36
3010,DHX37
3011,DHX38
3012,DHX40
3013,DHX57
3014,DHX58
3015,DHX8
3016,DHX9
3017,DIABLO
3018,DIAPH1
3019,DIAPH2
3020,DICER1
3021,DIDO1
3022,DIMT1
3023,DIP2A
3024,DIP2B
3025,DIP2C
3026,DIPK1A
3027,DIPK2A
3028,DIRC3
3029,DIS3
3030,DIS3L
3031,DIS3L2
3032,DISC1
3033,DISP1
3034,DIXDC1
3035,DKC1
3036,DLAT
3037,DLD
3038,DLEU1
3039,DLEU2
3040,DLEU7
3041,DLG1
3042,DLG2
3043,DLG3
3044,DLG4
3045,DLGAP1
3046,DLGAP1-AS1
3047,DLGAP3
3048,DLGAP4
3049,DLGAP4-AS1
3050,DLL1
3051,DLST
3052,DLX2
3053,DMAC1
3054,DMAC2
3055,DMAC2L
3056,DMAP1
3057,DMGDH
3058,DMPK
3059,DMTF1
3060,DMTN
3061,DMWD
3062,DMXL1
3063,DNAAF2
3064,DNAAF5
3065,DNAH1
3066,DNAH6
3067,DNAJA1
3068,DNAJA2
3069,DNAJA3
3070,DNAJA4
3071,DNAJB1
3072,DNAJB11
3073,DNAJB12
3074,DNAJB14
3075,DNAJB2
3076,DNAJB4
3077,DNAJB6
3078,DNAJB9
3079,DNAJC1
3080,DNAJC10
3081,DNAJC11
3082,DNAJC13
3083,DNAJC14
3084,DNAJC15
3085,DNAJC16
3086,DNAJC17
3087,DNAJC18
3088,DNAJC19
3089,DNAJC2
3090,DNAJC21
3091,DNAJC24
3092,DNAJC25
3093,DNAJC27
3094,DNAJC27-AS1
3095,DNAJC3
3096,DNAJC3-DT
3097,DNAJC30
3098,DNAJC4
3099,DNAJC5
3100,DNAJC6
3101,DNAJC7
3102,DNAJC8
3103,DNAJC9
3104,DNAL1
3105,DNAL4
3106,DNASE1
3107,DNASE1L1
3108,DNASE2
3109,DNHD1
3110,DNLZ
3111,DNM1L
3112,DNM2
3113,DNM3
3114,DNMBP
3115,DNMT1
3116,DNMT3A
3117,DNPEP
3118,DNPH1
3119,DNTTIP1
3120,DNTTIP2
3121,DOCK10
3122,DOCK11
3123,DOCK2
3124,DOCK3
3125,DOCK5
3126,DOCK8
3127,DOCK9
3128,DOHH
3129,DOK1
3130,DOK2
3131,DOK6
3132,DOLPP1
3133,DONSON
3134,DOP1A
3135,DOP1B
3136,DOT1L
3137,DPAGT1
3138,DPEP2
3139,DPF2
3140,DPF3
3141,DPH1
3142,DPH2
3143,DPH3
3144,DPH5
3145,DPH6
3146,DPH7
3147,DPM1
3148,DPM2
3149,DPM3
