,0
3145,DPAGT1
3146,DPEP2
3147,DPF2
3148,DPF3
3149,DPH1
3150,DPH2
3151,DPH3
3152,DPH5
3153,DPH6
3154,DPH7
3155,DPM1
3156,DPM2
3157,DPM3
3158,DPP3
3159,DPP4
3160,DPP7
3161,DPP8
3162,DPP9
3163,DPY19L1
3164,DPY19L2
3165,DPY19L3
3166,DPY19L4
3167,DPY30
3168,DPYD
3169,DPYD-AS1
3170,DPYSL2
3171,DR1
3172,DRAIC
3173,DRAM1
3174,DRAM2
3175,DRAP1
3176,DRG1
3177,DRG2
3178,DROSHA
3179,DSCAM
3180,DSCAML1
3181,DSE
3182,DSEL
3183,DSN1
3184,DSTN
3185,DSTYK
3186,DTD1
3187,DTD2
3188,DTHD1
3189,DTL
3190,DTNB
3191,DTNBP1
3192,DTWD1
3193,DTWD2
3194,DTX1
3195,DTX2
3196,DTX3
3197,DTX3L
3198,DTYMK
3199,DUS1L
3200,DUS2
3201,DUS3L
3202,DUS4L
3203,DUSP1
3204,DUSP10
3205,DUSP11
3206,DUSP12
3207,DUSP14
3208,DUSP16
3209,DUSP18
3210,DUSP2
3211,DUSP22
3212,DUSP23
3213,DUSP28
3214,DUSP3
3215,DUSP4
3216,DUSP5
3217,DUSP6
3218,DUSP8
3219,DUT
3220,DVL1
3221,DVL2
3222,DVL3
3223,DXO
3224,DYM
3225,DYNC1H1
3226,DYNC1I2
3227,DYNC1LI1
3228,DYNC1LI2
3229,DYNC2H1
3230,DYNC2LI1
3231,DYNLL1
3232,DYNLL2
3233,DYNLRB1
3234,DYNLRB2
3235,DYNLT1
3236,DYNLT3
3237,DYRK1A
3238,DYRK1B
3239,DYRK2
3240,DYRK3
3241,DYRK4
3242,DZANK1
3243,DZIP3
3244,E2F3
3245,E2F4
3246,E2F5
3247,E2F6
3248,E4F1
3249,EAF1
3250,EAF2
3251,EAPP
3252,EARS2
3253,EBAG9
3254,EBLN3P
3255,EBNA1BP2
3256,EBP
3257,EBPL
3258,ECD
3259,ECE1
3260,ECH1
3261,ECHDC1
3262,ECHDC2
3263,ECHS1
3264,ECI1
3265,ECI2
3266,ECPAS
3267,ECSIT
3268,EDARADD
3269,EDC3
3270,EDC4
3271,EDEM1
3272,EDEM2
3273,EDEM3
3274,EDF1
3275,EDRF1
3276,EDRF1-AS1
3277,EEA1
3278,EED
3279,EEF1A1
3280,EEF1AKMT1
3281,EEF1AKMT2
3282,EEF1AKNMT
3283,EEF1B2
3284,EEF1D
3285,EEF1E1
3286,EEF1G
3287,EEF2
3288,EEF2K
3289,EEF2KMT
3290,EEFSEC
3291,EEPD1
3292,EFCAB11
3293,EFCAB13
3294,EFCAB14
3295,EFCAB2
3296,EFCAB5
3297,EFCAB7
3298,EFCAB8
3299,EFHC1
3300,EFHD2
3301,EFL1
3302,EFNA4
3303,EFNA5
3304,EFNB1
3305,EFNB2
3306,EFR3A
3307,EFTUD2
3308,EGLN1
3309,EGLN2
3310,EGLN3
3311,EGR1
3312,EGR2
3313,EGR3
3314,EGR4
3315,EHBP1
3316,EHBP1L1
3317,EHD1
3318,EHD4
3319,EHMT1
3320,EHMT2
3321,EI24
3322,EID1
3323,EID2
3324,EID2B
3325,EID3
3326,EIF1
3327,EIF1AD
3328,EIF1AX
3329,EIF1AY
3330,EIF1B
3331,EIF1B-AS1
3332,EIF2A
3333,EIF2AK1
3334,EIF2AK2
3335,EIF2AK3
3336,EIF2AK3-DT
3337,EIF2AK4
3338,EIF2B1
3339,EIF2B2
3340,EIF2B3
3341,EIF2B4
3342,EIF2B5
3343,EIF2D
3344,EIF2S1
3345,EIF2S2
3346,EIF2S3
3347,EIF3A
3348,EIF3B
3349,EIF3C
3350,EIF3D
3351,EIF3E
3352,EIF3F
3353,EIF3G
3354,EIF3H
3355,EIF3I
3356,EIF3J
3357,EIF3J-DT
3358,EIF3K
3359,EIF3L
3360,EIF3M
3361,EIF4A1
3362,EIF4A2
3363,EIF4A3
3364,EIF4B
3365,EIF4E
3366,EIF4E2
3367,EIF4E3
3368,EIF4EBP1
3369,EIF4EBP2
3370,EIF4EBP3
3371,EIF4ENIF1
3372,EIF4G1
3373,EIF4G2
3374,EIF4G3
3375,EIF4H
3376,EIF5
3377,EIF5A
3378,EIF5A2
3379,EIF5B
3380,EIF6
3381,EIPR1
3382,ELAC1
3383,ELAC2
3384,ELAVL1
3385,ELF1
3386,ELF2
3387,ELF4
3388,ELK1
3389,ELK3
3390,ELK4
3391,ELL
3392,ELL2
3393,ELMO1
3394,ELMO2
3395,ELMOD2
3396,ELMOD3
3397,ELMSAN1
3398,ELOA
3399,ELOA-AS1
3400,ELOB
3401,ELOC
3402,ELOF1
3403,ELOVL1
3404,ELOVL4
3405,ELOVL5
3406,ELOVL6
3407,ELP1
3408,ELP2
3409,ELP3
3410,ELP4
3411,ELP5
3412,ELP6
3413,EMB
3414,EMC1
3415,EMC1-AS1
3416,EMC10
3417,EMC2
3418,EMC3
3419,EMC4
3420,EMC6
3421,EMC7
3422,EMC8
3423,EMC9
3424,EMD
3425,EMG1
3426,EMILIN2
3427,EML2
3428,EML2-AS1
3429,EML3
3430,EML4
3431,EML5
3432,EML6
3433,EMP1
3434,EMP3
3435,EMSY
3436,ENC1
3437,ENDOD1
3438,ENDOG
3439,ENDOV
3440,ENG
3441,ENGASE
3442,ENKD1
3443,ENKUR
3444,ENO1
3445,ENO2
3446,ENO3
3447,ENOPH1
3448,ENOSF1
3449,ENOX2
3450,ENPP2
3451,ENPP4
3452,ENSA
3453,ENTPD1
3454,ENTPD1-AS1
3455,ENTPD3-AS1
3456,ENTPD4
3457,ENTPD5
3458,ENTPD6
3459,ENTPD7
3460,ENTR1
3461,ENY2
3462,EOGT
3463,EOMES
3464,EP300
3465,EP400
3466,EPAS1
3467,EPB41
3468,EPB41L2
3469,EPB41L4A-AS1
3470,EPB41L5
3471,EPC1
3472,EPC2
3473,EPG5
3474,EPHA1
3475,EPHA1-AS1
3476,EPHA4
3477,EPHB6
3478,EPHX2
3479,EPM2AIP1
3480,EPN1
3481,EPN2
3482,EPOR
3483,EPRS
3484,EPS15
3485,EPS15L1
3486,EPS8
3487,EPS8L2
3488,EPSTI1
3489,ERAL1
3490,ERAP1
3491,ERAP2
3492,ERBIN
3493,ERC1
3494,ERCC1
3495,ERCC2
3496,ERCC3
3497,ERCC4
3498,ERCC5
3499,ERCC6
3500,ERCC6L2
3501,ERCC8
3502,ERF
3503,ERFL
3504,ERG28
3505,ERGIC1
3506,ERGIC2
3507,ERGIC3
3508,ERH
3509,ERI1
3510,ERI3
3511,ERICH1
3512,ERICH6
3513,ERICH6-AS1
3514,ERLEC1
3515,ERLIN1
3516,ERLIN2
3517,ERMARD
3518,ERMP1
3519,ERN1
3520,ERO1A
3521,ERO1B
3522,ERP27
3523,ERP29
3524,ERP44
3525,ERRFI1
3526,ERV3-1
3527,ERVK13-1
3528,ERVK3-1
3529,ESCO1
3530,ESD
3531,ESF1
3532,ESPN
3533,ESR2
3534,ESRRA
3535,ESS2
3536,ESYT1
3537,ESYT2
3538,ETAA1
3539,ETF1
3540,ETFA
3541,ETFB
3542,ETFBKMT
3543,ETFDH
3544,ETFRF1
3545,ETHE1
3546,ETNK1
3547,ETS1
3548,ETS2
3549,ETV3
3550,ETV6
3551,EVA1B
3552,EVA1C
3553,EVC2
3554,EVI2A
3555,EVI2B
3556,EVI5
3557,EVI5L
3558,EVL
3559,EWSR1
3560,EXD2
3561,EXD3
3562,EXO5
3563,EXOC1
3564,EXOC2
3565,EXOC3
3566,EXOC3-AS1
3567,EXOC4
3568,EXOC5
3569,EXOC6
3570,EXOC6B
3571,EXOC7
3572,EXOC8
3573,EXOG
3574,EXOSC1
3575,EXOSC10
3576,EXOSC2
3577,EXOSC3
3578,EXOSC4
3579,EXOSC5
3580,EXOSC6
3581,EXOSC7
3582,EXOSC8
3583,EXOSC9
3584,EXPH5
3585,EXT1
3586,EXT2
3587,EXTL2
3588,EXTL3
3589,EYA3
3590,EZH1
3591,EZH2
3592,EZR
3593,EZR-AS1
3594,F11R
3595,F12
3596,F2R
3597,F8
3598,FAAH2
3599,FAAP100
3600,FAAP20
3601,FABP5
3602,FADD
3603,FADS1
3604,FADS2
3605,FADS3
3606,FAF1
3607,FAF2
3608,FAH
3609,FAHD1
3610,FAHD2A
3611,FAHD2B
3612,FAIM
3613,FAM102A
3614,FAM102B
3615,FAM104A
3616,FAM104B
3617,FAM107B
3618,FAM110A
3619,FAM111A
3620,FAM111A-DT
3621,FAM114A2
3622,FAM117A
3623,FAM117B
3624,FAM118A
3625,FAM118B
3626,FAM120A
3627,FAM120AOS
3628,FAM120B
3629,FAM120C
3630,FAM122B
3631,FAM122C
3632,FAM126A
3633,FAM126B
3634,FAM131A
3635,FAM133B
3636,FAM135A
3637,FAM136A
3638,FAM13A
3639,FAM13A-AS1
3640,FAM13B
3641,FAM149B1
3642,FAM153CP
3643,FAM156A
3644,FAM157C
3645,FAM160A1
3646,FAM160A2
3647,FAM160B1
3648,FAM160B2
3649,FAM161A
3650,FAM161B
3651,FAM162A
3652,FAM167A
3653,FAM168A
3654,FAM168B
3655,FAM169A
3656,FAM171A1
3657,FAM172A
3658,FAM174A
3659,FAM174B
3660,FAM174C
3661,FAM177A1
3662,FAM184A
3663,FAM185A
3664,FAM189B
3665,FAM192A
3666,FAM193A
3667,FAM193B
3668,FAM199X
3669,FAM200A
3670,FAM200B
3671,FAM204A
3672,FAM207A
3673,FAM20B
3674,FAM210A
3675,FAM210B
3676,FAM214A
3677,FAM214B
3678,FAM216A
3679,FAM217B
3680,FAM219A
3681,FAM219B
3682,FAM221A
3683,FAM222A
3684,FAM222A-AS1
3685,FAM222B
3686,FAM227B
3687,FAM228B
3688,FAM229B
3689,FAM234A
3690,FAM234B
3691,FAM241A
3692,FAM241B
3693,FAM24B
3694,FAM27C
3695,FAM32A
3696,FAM3A
3697,FAM3C
3698,FAM43A
3699,FAM49A
3700,FAM49B
3701,FAM50A
3702,FAM50B
3703,FAM53B
3704,FAM53C
3705,FAM76A
3706,FAM76B
3707,FAM78A
3708,FAM83D
3709,FAM83G
3710,FAM86C1
3711,FAM89B
3712,FAM8A1
3713,FAM91A1
3714,FAM98A
3715,FAM98B
3716,FAM98C
3717,FAN1
3718,FANCA
3719,FANCB
3720,FANCC
3721,FANCD2
3722,FANCE
3723,FANCF
3724,FANCG
3725,FANCI
3726,FANCL
3727,FANCM
3728,FAR1
3729,FAR2
3730,FARP2
3731,FARS2
3732,FARSA
3733,FARSB
3734,FAS
3735,FASLG
3736,FASN
3737,FASTK
3738,FASTKD1
3739,FASTKD2
3740,FASTKD3
3741,FASTKD5
3742,FAU
3743,FAXDC2
3744,FBF1
3745,FBH1
3746,FBL
3747,FBLN5
3748,FBLN7
3749,FBRS
3750,FBRSL1
3751,FBXL12
3752,FBXL14
3753,FBXL15
3754,FBXL16
3755,FBXL17
3756,FBXL18
3757,FBXL20
3758,FBXL3
3759,FBXL4
3760,FBXL5
3761,FBXL6
3762,FBXL8
3763,FBXO10
3764,FBXO11
3765,FBXO2
3766,FBXO21
3767,FBXO22
3768,FBXO25
3769,FBXO28
3770,FBXO3
3771,FBXO30
3772,FBXO31
3773,FBXO32
3774,FBXO33
3775,FBXO34
3776,FBXO38
3777,FBXO4
3778,FBXO41
3779,FBXO42
3780,FBXO44
3781,FBXO45
3782,FBXO46
3783,FBXO48
3784,FBXO5
3785,FBXO6
3786,FBXO7
3787,FBXO8
3788,FBXO9
3789,FBXW11
3790,FBXW2
3791,FBXW4
3792,FBXW5
3793,FBXW7
3794,FBXW8
3795,FCER1G
3796,FCF1
3797,FCGR3A
3798,FCGRT
3799,FCHO1
3800,FCHO2
3801,FCHSD1
3802,FCHSD2
3803,FCMR
3804,FCRL3
3805,FCRL6
3806,FCSK
3807,FDFT1
3808,FDPS
3809,FDX1
3810,FDX2
3811,FDXACB1
3812,FDXR
3813,FECH
3814,FEM1A
3815,FEM1B
3816,FEM1C
3817,FEN1
3818,FER
3819,FERMT2
3820,FERMT3
3821,FES
3822,FEZ1
3823,FEZ2
3824,FGD3
3825,FGD5-AS1
3826,FGD6
3827,FGF18
3828,FGF9
3829,FGFR1
3830,FGFR1OP
3831,FGFR1OP2
3832,FGFRL1
3833,FGGY
3834,FGL2
3835,FGR
3836,FH
3837,FHIT
3838,FHL1
3839,FHL3
3840,FHOD1
3841,FIBP
3842,FICD
3843,FIG4
3844,FIGNL1
3845,FILIP1L
3846,FIP1L1
3847,FIS1
3848,FIZ1
3849,FKBP11
3850,FKBP14
3851,FKBP15
3852,FKBP1A
3853,FKBP1B
3854,FKBP2
3855,FKBP3
3856,FKBP4
3857,FKBP5
3858,FKBP8
3859,FKBPL
3860,FKRP
3861,FKTN
3862,FLACC1
3863,FLAD1
3864,FLCN
3865,FLI1
3866,FLII
3867,FLNA
3868,FLNB
3869,FLOT1
3870,FLOT2
3871,FLT3LG
3872,FLVCR1
3873,FLVCR1-DT
3874,FLYWCH1
3875,FLYWCH2
3876,FMC1
3877,FMNL1
3878,FMNL3
3879,FMO5
3880,FMR1
3881,FN3K
3882,FN3KRP
3883,FNBP1
3884,FNBP4
3885,FNDC3A
3886,FNDC3B
3887,FNIP1
3888,FNIP2
3889,FNTA
3890,FNTB
3891,FO393401.1
3892,FOCAD
3893,FOPNL
3894,FOS
3895,FOSB
3896,FOSL1
3897,FOSL2
3898,FOXJ1
3899,FOXJ2
3900,FOXJ3
3901,FOXK1
3902,FOXK2
3903,FOXN2
3904,FOXN3
3905,FOXO1
3906,FOXO3
3907,FOXO3B
3908,FOXO4
3909,FOXP1
3910,FOXP3
3911,FOXP4
3912,FOXRED1
3913,FP236383.3
3914,FP565260.1
3915,FP671120.4
3916,FPGS
3917,FPGT
3918,FRA10AC1
3919,FRAT1
3920,FRAT2
3921,FRG1
3922,FRMD4A
3923,FRMD4B
3924,FRMD6
3925,FRMD8
3926,FRS2
3927,FRY
3928,FRYL
3929,FSCN1
3930,FSD1
3931,FSD1L
3932,FSIP1
3933,FTH1
3934,FTL
3935,FTO
3936,FTSJ1
3937,FTSJ3
3938,FTX
3939,FUBP1
3940,FUBP3
3941,FUCA1
3942,FUCA2
3943,FUNDC1
3944,FUNDC2
3945,FUOM
3946,FURIN
3947,FUS
3948,FUT10
3949,FUT11
3950,FUT4
3951,FUT8
3952,FUZ
3953,FXN
3954,FXR1
3955,FXR2
3956,FXYD1
3957,FXYD2
3958,FXYD5
3959,FXYD7
3960,FYB1
3961,FYCO1
3962,FYN
3963,FYTTD1
3964,FZD3
3965,FZR1
3966,G2E3
3967,G2E3-AS1
3968,G3BP1
3969,G3BP2
3970,G6PC3
3971,G6PD
3972,GAA
3973,GAB2
3974,GAB3
3975,GABARAP
3976,GABARAPL1
3977,GABARAPL2
3978,GABBR1
3979,GABPA
3980,GABPB1
3981,GABPB1-AS1
3982,GABPB1-IT1
3983,GABPB2
3984,GADD45A
3985,GADD45B
3986,GADD45G
3987,GADD45GIP1
3988,GAK
3989,GALC
3990,GALE
3991,GALK1
3992,GALK2
3993,GALM
3994,GALNS
3995,GALNT1
3996,GALNT10
3997,GALNT11
3998,GALNT12
3999,GALNT2
4000,GALNT3
4001,GALNT4
4002,GALNT6
4003,GALNT7
4004,GALT
4005,GAMT
4006,GAN
4007,GANAB
4008,GANC
4009,GAPDH
4010,GAPVD1
4011,GAR1
4012,GARS
4013,GARS-DT
4014,GART
4015,GAS2
4016,GAS5
4017,GAS7
4018,GATA3
4019,GATAD1
4020,GATAD2A
4021,GATAD2B
4022,GATB
4023,GATC
4024,GATD1
4025,GATD3A
4026,GATD3B
4027,GBA
4028,GBA2
4029,GBE1
4030,GBF1
4031,GBP1
4032,GBP2
4033,GBP3
4034,GBP4
4035,GBP5
4036,GCA
4037,GCC1
4038,GCC2
4039,GCC2-AS1
4040,GCDH
4041,GCFC2
4042,GCH1
4043,GCHFR
4044,GCLC
4045,GCLM
4046,GCN1
4047,GCNA
4048,GCNT1
4049,GCSAM
4050,GCSH
4051,GDAP1
4052,GDAP2
4053,GDE1
4054,GDF11
4055,GDI1
4056,GDI2
4057,GDPD1
4058,GDPD5
4059,GEM
4060,GEMIN2
4061,GEMIN4
4062,GEMIN5
4063,GEMIN6
4064,GEMIN7
4065,GEMIN8
4066,GEN1
4067,GET1
4068,GET3
4069,GET4
4070,GFER
4071,GFI1
4072,GFM1
4073,GFM2
4074,GFOD1
4075,GFOD2
4076,GFPT1
4077,GFPT2
4078,GGA1
4079,GGA2
4080,GGA3
4081,GGACT
4082,GGCT
4083,GGCX
4084,GGH
4085,GGNBP2
4086,GGPS1
4087,GGT1-1
4088,GGT7
4089,GHDC
4090,GHITM
4091,GID4
4092,GID8
4093,GIGYF1
4094,GIGYF2
4095,GIHCG
4096,GIMAP1
4097,GIMAP2
4098,GIMAP4
4099,GIMAP5
4100,GIMAP6
4101,GIMAP7
4102,GIMAP8
4103,GIN1
4104,GINM1
4105,GINS4
4106,GIPC1
4107,GIPC2
4108,GIPR
4109,GIT1
4110,GIT2
4111,GK
4112,GK5
4113,GKAP1
4114,GLA
4115,GLB1
4116,GLCCI1
4117,GLCE
4118,GLE1
4119,GLG1
4120,GLI4
4121,GLIDR
4122,GLIPR1
4123,GLIPR2
4124,GLMN
4125,GLMP
4126,GLO1
4127,GLOD4
4128,GLRX
4129,GLRX2
4130,GLRX3
4131,GLRX5
4132,GLS
4133,GLT8D1
4134,GLTP
4135,GLUD1
4136,GLUL
4137,GLYCTK
4138,GLYR1
4139,GM2A
4140,GMCL1
4141,GMDS
4142,GMDS-DT
4143,GMEB1
4144,GMEB2
4145,GMFB
4146,GMFG
4147,GMIP
4148,GML
4149,GMNN
4150,GMPPA
4151,GMPPB
4152,GMPR2
4153,GMPS
4154,GNA12
4155,GNA13
4156,GNA15
4157,GNAI2
4158,GNAI3
4159,GNAL
4160,GNAO1
4161,GNAQ
4162,GNAS
4163,GNB1
4164,GNB1L
4165,GNB2
4166,GNB5
4167,GNE
4168,GNG10
4169,GNG2
4170,GNG4
4171,GNG5
4172,GNG7
4173,GNGT2
4174,GNL1
4175,GNL2
4176,GNL3
4177,GNL3L
4178,GNLY
4179,GNPAT
4180,GNPDA1
4181,GNPDA2
4182,GNPNAT1
4183,GNPTAB
4184,GNPTG
4185,GNS
4186,GOLGA1
4187,GOLGA2
4188,GOLGA3
4189,GOLGA4
4190,GOLGA5
4191,GOLGA7
4192,GOLGA8A
4193,GOLGA8B
4194,GOLGB1
4195,GOLIM4
4196,GOLPH3
4197,GOLPH3L
4198,GOLT1B
4199,GON4L
4200,GON7
4201,GOPC
4202,GORAB
4203,GORASP1
4204,GORASP2
4205,GOSR1
4206,GOSR2
4207,GOT1
4208,GOT2
4209,GP6
4210,GPAA1
4211,GPALPP1
4212,GPAM
4213,GPANK1
4214,GPAT3
4215,GPAT4
4216,GPATCH1
4217,GPATCH11
4218,GPATCH2
4219,GPATCH2L
4220,GPATCH3
4221,GPATCH4
4222,GPATCH8
4223,GPBP1
4224,GPBP1L1
4225,GPCPD1
4226,GPD1L
4227,GPD2
4228,GPHN
4229,GPI
4230,GPKOW
4231,GPN1
4232,GPN2
4233,GPN3
4234,GPR107
4235,GPR108
4236,GPR12
4237,GPR132
4238,GPR137
4239,GPR137B
4240,GPR137C
4241,GPR15
4242,GPR155
4243,GPR171
4244,GPR174
4245,GPR18
4246,GPR180
4247,GPR183
4248,GPR25
4249,GPR34
4250,GPR35
4251,GPR55
4252,GPR65
4253,GPR68
4254,GPR82
4255,GPR89A
4256,GPR89B
4257,GPRASP1
4258,GPRIN3
4259,GPS1
4260,GPS2
4261,GPSM2
4262,GPSM3
4263,GPX4
4264,GPX7
4265,GRAMD1A
4266,GRAMD1B
4267,GRAMD2B
4268,GRAMD4
4269,GRAP
4270,GRAP2
4271,GRASP
4272,GRB10
4273,GRB2
4274,GRHPR
4275,GRINA
4276,GRIP1
4277,GRIPAP1
4278,GRK2
4279,GRK4
4280,GRK5
4281,GRK6
4282,GRN
4283,GRPEL1
4284,GRPEL2
4285,GRSF1
4286,GRWD1
4287,GSAP
4288,GSDMB
4289,GSDMD
4290,GSE1
4291,GSG1
4292,GSK3A
4293,GSK3B
4294,GSKIP
4295,GSPT1
4296,GSPT2
4297,GSR
4298,GSS
4299,GSTCD
4300,GSTK1
4301,GSTM1
4302,GSTM2
4303,GSTM3
4304,GSTM4
4305,GSTO1
4306,GSTO2
4307,GSTP1
4308,GSTZ1
4309,GTDC1
4310,GTF2A1
4311,GTF2A2
4312,GTF2B
4313,GTF2E1
4314,GTF2E2
4315,GTF2F1
4316,GTF2F2
4317,GTF2H1
4318,GTF2H2
4319,GTF2H2C
4320,GTF2H3
4321,GTF2H4
4322,GTF2H5
4323,GTF2I
4324,GTF2IRD2B
4325,GTF3A
4326,GTF3C1
4327,GTF3C2
4328,GTF3C3
4329,GTF3C4
4330,GTF3C5
4331,GTF3C6
4332,GTPBP1
4333,GTPBP10
4334,GTPBP2
4335,GTPBP3
4336,GTPBP4
4337,GTPBP6
4338,GTPBP8
4339,GTSF1
4340,GUCD1
4341,GUF1
4342,GUK1
4343,GUSB
4344,GXYLT1
4345,GYG1
4346,GYPC
4347,GYS1
4348,GZF1
4349,GZMA
4350,GZMB
4351,GZMH
4352,GZMK
4353,GZMM
4354,H1FX
4355,H1FX-AS1
4356,H2AFJ
4357,H2AFV
4358,H2AFX
4359,H2AFY
4360,H2AFY2
4361,H2AFZ
4362,H3F3A
4363,H3F3B
4364,H6PD
4365,HABP4
4366,HACD2
4367,HACD3
4368,HACD4
4369,HACE1
4370,HACL1
4371,HADH
4372,HADHA
4373,HADHB
4374,HAGH
4375,HAGHL
4376,HAPLN3
4377,HAR1B
4378,HARBI1
4379,HARS
4380,HARS2
4381,HAT1
4382,HAUS1
4383,HAUS2
4384,HAUS3
4385,HAUS4
4386,HAUS5
4387,HAUS6
4388,HAUS8
4389,HAVCR2
4390,HAX1
4391,HBEGF
4392,HBP1
4393,HBS1L
4394,HCCS
4395,HCFC1
4396,HCFC1R1
4397,HCFC2
4398,HCG17
4399,HCG18
4400,HCG25
4401,HCG27
4402,HCLS1
4403,HCP5
4404,HCST
4405,HDAC1
4406,HDAC10
4407,HDAC2
4408,HDAC3
4409,HDAC4
4410,HDAC4-AS1
4411,HDAC5
4412,HDAC6
4413,HDAC7
4414,HDAC8
4415,HDAC9
4416,HDDC2
4417,HDDC3
4418,HDGF
4419,HDGFL2
4420,HDGFL3
4421,HDHD2
4422,HDHD3
4423,HDHD5
4424,HDLBP
4425,HDX
4426,HEATR1
4427,HEATR3
4428,HEATR5A
4429,HEATR5B
4430,HEATR6
4431,HEATR9
4432,HEBP1
4433,HEBP2
4434,HECA
4435,HECTD1
4436,HECTD2
4437,HECTD3
4438,HECTD4
4439,HECW2
4440,HECW2-AS1
4441,HEG1
4442,HEIH
4443,HELB
4444,HELLS
4445,HELQ
4446,HELZ
4447,HELZ2
4448,HEMK1
4449,HENMT1
4450,HERC1
4451,HERC2
4452,HERC3
4453,HERC4
4454,HERC5
4455,HERC6
4456,HERPUD1
4457,HERPUD2
4458,HES4
4459,HEXA
4460,HEXB
4461,HEXD
4462,HEXIM1
4463,HFM1
4464,HGH1
4465,HGS
4466,HGSNAT
4467,HHAT
4468,HHLA3
4469,HIBADH
4470,HIBCH
4471,HIC1
4472,HIC2
4473,HIF1A
4474,HIF1A-AS1
4475,HIF1A-AS3
4476,HIF1AN
4477,HIGD1A
4478,HIGD2A
4479,HIKESHI
4480,HILPDA
4481,HINFP
4482,HINT1
4483,HINT2
4484,HINT3
4485,HIP1
4486,HIP1R
4487,HIPK1
4488,HIPK1-AS1
4489,HIPK2
4490,HIPK3
4491,HIRA
4492,HIRIP3
4493,HIST1H1A
4494,HIST1H1B
4495,HIST1H1C
4496,HIST1H1D
4497,HIST1H1E
4498,HIST1H2AB
4499,HIST1H2AC
4500,HIST1H2AD
4501,HIST1H2AE
4502,HIST1H2AG
4503,HIST1H2AH
4504,HIST1H2AI
4505,HIST1H2AJ
4506,HIST1H2AK
4507,HIST1H2AL
4508,HIST1H2AM
4509,HIST1H2BB
4510,HIST1H2BC
4511,HIST1H2BD
4512,HIST1H2BE
4513,HIST1H2BF
4514,HIST1H2BG
4515,HIST1H2BH
4516,HIST1H2BI
4517,HIST1H2BJ
4518,HIST1H2BK
4519,HIST1H2BL
4520,HIST1H2BN
4521,HIST1H3A
4522,HIST1H3B
4523,HIST1H3C
4524,HIST1H3D
4525,HIST1H3H
4526,HIST1H3I
4527,HIST1H3J
4528,HIST1H4A
4529,HIST1H4B
4530,HIST1H4C
4531,HIST1H4D
4532,HIST1H4E
4533,HIST1H4F
4534,HIST1H4H
4535,HIST1H4I
4536,HIST1H4J
4537,HIST2H2AA4
4538,HIST2H2AB
4539,HIST2H2AC
4540,HIST2H2BE
4541,HIST2H2BF
4542,HIST2H3D
4543,HIST3H2A
4544,HIST3H2BB
4545,HIST4H4
4546,HIVEP1
4547,HIVEP2
4548,HIVEP3
4549,HK1
4550,HK2
4551,HLA-A
4552,HLA-B
4553,HLA-C
4554,HLA-DMA
4555,HLA-DMB
4556,HLA-DPA1
4557,HLA-DPB1
4558,HLA-DQA1
4559,HLA-DQA2
4560,HLA-DQB1
4561,HLA-DRA
4562,HLA-DRB1
4563,HLA-DRB5
4564,HLA-E
4565,HLA-F
4566,HLA-F-AS1
4567,HLA-G
4568,HLCS
4569,HLF
4570,HLTF
4571,HM13
4572,HMBOX1
4573,HMBS
4574,HMCES
4575,HMG20A
4576,HMG20B
4577,HMGA1
4578,HMGA1P4
4579,HMGB1
4580,HMGB2
4581,HMGB3
4582,HMGCL
4583,HMGCR
4584,HMGCS1
4585,HMGN1
4586,HMGN2
4587,HMGN3
4588,HMGN4
4589,HMGN5
4590,HMGXB3
4591,HMGXB4
4592,HMMR
4593,HMOX1
4594,HMOX2
4595,HNRNPA0
4596,HNRNPA1
4597,HNRNPA1P48
4598,HNRNPA2B1
4599,HNRNPA3
4600,HNRNPAB
4601,HNRNPC
4602,HNRNPD
4603,HNRNPDL
4604,HNRNPF
4605,HNRNPH1
4606,HNRNPH2
4607,HNRNPH3
4608,HNRNPK
4609,HNRNPL
4610,HNRNPLL
4611,HNRNPM
4612,HNRNPR
4613,HNRNPU
4614,HNRNPUL1
4615,HNRNPUL2
4616,HOMER1
4617,HOMEZ
4618,HOOK1
4619,HOOK2
4620,HOOK3
4621,HOPX
4622,HOTAIRM1
4623,HOXB-AS1
4624,HOXB2
4625,HOXB4
4626,HP1BP3
4627,HPCAL1
4628,HPF1
4629,HPGD
4630,HPRT1
4631,HPS1
4632,HPS3
4633,HPS4
4634,HPS5
4635,HPS6
4636,HPSE
4637,HRAS
4638,HS1BP3
4639,HS2ST1
4640,HS3ST3B1
4641,HS6ST1
4642,HSBP1
4643,HSBP1L1
4644,HSCB
4645,HSD17B10
4646,HSD17B11
4647,HSD17B12
4648,HSD17B4
4649,HSD17B7
4650,HSD17B8
4651,HSDL1
4652,HSDL2
4653,HSF1
4654,HSF2
4655,HSH2D
4656,HSP90AA1
4657,HSP90AB1
4658,HSP90B1
4659,HSPA13
4660,HSPA14
4661,HSPA14-1
4662,HSPA1A
4663,HSPA1B
4664,HSPA1L
4665,HSPA2
4666,HSPA4
4667,HSPA5
4668,HSPA6
4669,HSPA8
4670,HSPA9
4671,HSPB1
4672,HSPB11
4673,HSPBAP1
4674,HSPBP1
4675,HSPD1
4676,HSPE1
4677,HSPH1
4678,HTATIP2
4679,HTATSF1
4680,HTD2
4681,HTRA2
4682,HTT
4683,HUS1
4684,HUWE1
4685,HVCN1
4686,HYI
4687,HYOU1
4688,HYPK
4689,IAH1
4690,IARS
4691,IARS2
