,0
3176,EVI5
3177,EVL
3178,EWSR1
3179,EXD3
3180,EXO5
3181,EXOC1
3182,EXOC2
3183,EXOC3
3184,EXOC3-AS1
3185,EXOC4
3186,EXOC5
3187,EXOC6
3188,EXOC6B
3189,EXOC7
3190,EXOC8
3191,EXOG
3192,EXOSC1
3193,EXOSC10
3194,EXOSC2
3195,EXOSC3
3196,EXOSC4
3197,EXOSC5
3198,EXOSC6
3199,EXOSC7
3200,EXOSC8
3201,EXOSC9
3202,EXPH5
3203,EXT1
3204,EXT2
3205,EXTL3
3206,EYA3
3207,EZH1
3208,EZH2
3209,EZR
3210,F11R
3211,F2R
3212,F8
3213,FAAH2
3214,FAAP100
3215,FAAP20
3216,FABP5
3217,FADD
3218,FADS3
3219,FAF1
3220,FAF2
3221,FAH
3222,FAHD1
3223,FAHD2A
3224,FAHD2B
3225,FAIM
3226,FAM102A
3227,FAM102B
3228,FAM104A
3229,FAM104B
3230,FAM107B
3231,FAM110A
3232,FAM111A
3233,FAM114A2
3234,FAM117A
3235,FAM117B
3236,FAM118A
3237,FAM118B
3238,FAM120A
3239,FAM120AOS
3240,FAM120B
3241,FAM120C
3242,FAM122B
3243,FAM122C
3244,FAM126A
3245,FAM126B
3246,FAM131A
3247,FAM133B
3248,FAM135A
3249,FAM136A
3250,FAM13A
3251,FAM13B
3252,FAM149B1
3253,FAM153CP
3254,FAM157C
3255,FAM160A1
3256,FAM160A2
3257,FAM160B1
3258,FAM160B2
3259,FAM161B
3260,FAM162A
3261,FAM168A
3262,FAM168B
3263,FAM169A
3264,FAM172A
3265,FAM174A
3266,FAM174B
3267,FAM174C
3268,FAM177A1
3269,FAM184A
3270,FAM185A
3271,FAM189B
3272,FAM192A
3273,FAM193A
3274,FAM193B
3275,FAM199X
3276,FAM200A
3277,FAM200B
3278,FAM204A
3279,FAM207A
3280,FAM20B
3281,FAM210A
3282,FAM210B
3283,FAM214A
3284,FAM214B
3285,FAM217B
3286,FAM219B
3287,FAM221A
3288,FAM222A
3289,FAM222B
3290,FAM227B
3291,FAM228B
3292,FAM229B
3293,FAM234A
3294,FAM234B
3295,FAM241A
3296,FAM24B
3297,FAM27C
3298,FAM32A
3299,FAM3A
3300,FAM3C
3301,FAM43A
3302,FAM49A
3303,FAM49B
3304,FAM50A
3305,FAM53B
3306,FAM53C
3307,FAM76A
3308,FAM76B
3309,FAM78A
3310,FAM83D
3311,FAM83G
3312,FAM89B
3313,FAM8A1
3314,FAM91A1
3315,FAM98A
3316,FAM98B
3317,FAM98C
3318,FAN1
3319,FANCA
3320,FANCB
3321,FANCC
3322,FANCD2
3323,FANCF
3324,FANCG
3325,FANCI
3326,FANCL
3327,FANCM
3328,FAR1
3329,FAR2
3330,FARP2
3331,FARS2
3332,FARSA
3333,FARSB
3334,FAS
3335,FASLG
3336,FASN
3337,FASTK
3338,FASTKD1
3339,FASTKD2
3340,FASTKD3
3341,FASTKD5
3342,FAU
3343,FAXDC2
3344,FBF1
3345,FBH1
3346,FBL
3347,FBLN7
3348,FBRS
3349,FBRSL1
3350,FBXL12
3351,FBXL14
3352,FBXL15
3353,FBXL17
3354,FBXL20
3355,FBXL3
3356,FBXL4
3357,FBXL5
3358,FBXL6
3359,FBXO11
3360,FBXO2
3361,FBXO21
3362,FBXO22
3363,FBXO25
3364,FBXO28
3365,FBXO3
3366,FBXO30
3367,FBXO31
3368,FBXO32
3369,FBXO33
3370,FBXO34
3371,FBXO38
3372,FBXO4
3373,FBXO41
3374,FBXO42
3375,FBXO44
3376,FBXO45
3377,FBXO46
3378,FBXO48
3379,FBXO5
3380,FBXO6
3381,FBXO7
3382,FBXO8
3383,FBXO9
3384,FBXW11
3385,FBXW2
3386,FBXW4
3387,FBXW5
3388,FBXW7
3389,FBXW8
3390,FCER1G
3391,FCF1
3392,FCGRT
3393,FCHO1
3394,FCHO2
3395,FCHSD1
3396,FCHSD2
3397,FCMR
3398,FCRL3
3399,FCRL6
3400,FDFT1
3401,FDPS
3402,FDX1
3403,FDX2
3404,FDXR
3405,FECH
3406,FEM1A
3407,FEM1B
3408,FEM1C
3409,FEN1
3410,FER
3411,FERMT3
3412,FES
3413,FEZ1
3414,FEZ2
3415,FGD3
3416,FGD5-AS1
3417,FGD6
3418,FGF9
3419,FGFR1
3420,FGFR1OP
3421,FGFR1OP2
3422,FGFRL1
3423,FGGY
3424,FGL2
3425,FH
3426,FHIT
3427,FHL3
3428,FHOD1
3429,FIBP
3430,FICD
3431,FIG4
3432,FIGNL1
3433,FILIP1L
3434,FIP1L1
3435,FIS1
3436,FKBP11
3437,FKBP14
3438,FKBP15
3439,FKBP1A
3440,FKBP1B
3441,FKBP2
3442,FKBP3
3443,FKBP4
3444,FKBP5
3445,FKBP8
3446,FKBPL
3447,FLAD1
3448,FLCN
3449,FLI1
3450,FLII
3451,FLNA
3452,FLNB
3453,FLOT1
3454,FLOT2
3455,FLT3LG
3456,FLVCR1
3457,FLVCR1-DT
3458,FLVCR2
3459,FLYWCH1
3460,FLYWCH2
3461,FMC1
3462,FMNL1
3463,FMNL3
3464,FMR1
3465,FN3KRP
3466,FNBP1
3467,FNBP4
3468,FNDC3A
3469,FNDC3B
3470,FNDC9
3471,FNIP1
3472,FNIP2
3473,FNTA
3474,FNTB
3475,FO393401.1
3476,FOCAD
3477,FOPNL
3478,FOS
3479,FOSB
3480,FOSL1
3481,FOSL2
3482,FOXJ1
3483,FOXJ2
3484,FOXJ3
3485,FOXK1
3486,FOXK2
3487,FOXN2
3488,FOXN3
3489,FOXO1
3490,FOXO3
3491,FOXO3B
3492,FOXO4
3493,FOXP1
3494,FOXP2
3495,FOXP3
3496,FOXP4
3497,FOXRED1
3498,FP236383.3
3499,FP565260.1
3500,FP671120.4
3501,FP671120.7
3502,FPGS
3503,FPGT
3504,FRA10AC1
3505,FRAT1
3506,FRAT2
3507,FRG1
3508,FRMD4A
3509,FRMD4B
3510,FRMD6
3511,FRMD8
3512,FRS2
3513,FRYL
3514,FSCN1
3515,FSD1
3516,FSD1L
3517,FSIP1
3518,FTH1
3519,FTL
3520,FTO
3521,FTSJ1
3522,FTSJ3
3523,FTX
3524,FUBP1
3525,FUBP3
3526,FUCA1
3527,FUCA2
3528,FUNDC1
3529,FUNDC2
3530,FUOM
3531,FURIN
3532,FUS
3533,FUT11
3534,FUT8
3535,FUZ
3536,FXN
3537,FXR1
3538,FXR2
3539,FXYD1
3540,FXYD2
3541,FXYD5
3542,FXYD7
3543,FYB1
3544,FYCO1
3545,FYN
3546,FYTTD1
3547,FZD3
3548,FZR1
3549,G2E3
3550,G3BP1
3551,G3BP2
3552,G6PC3
3553,G6PD
3554,GAA
3555,GAB2
3556,GAB3
3557,GABARAP
3558,GABARAPL1
3559,GABARAPL2
3560,GABBR1
3561,GABPA
3562,GABPB1
3563,GABPB1-AS1
3564,GABPB1-IT1
3565,GABPB2
3566,GADD45A
3567,GADD45B
3568,GADD45G
3569,GADD45GIP1
3570,GAK
3571,GALC
3572,GALE
3573,GALK1
3574,GALK2
3575,GALM
3576,GALNS
3577,GALNT1
3578,GALNT10
3579,GALNT11
3580,GALNT12
3581,GALNT2
3582,GALNT3
3583,GALNT4
3584,GALNT6
3585,GALNT7
3586,GALT
3587,GAMT
3588,GAN
3589,GANAB
3590,GANC
3591,GAPDH
3592,GAPVD1
3593,GAR1
3594,GARS
3595,GARS-DT
3596,GART
3597,GAS5
3598,GAS7
3599,GATA3
3600,GATAD1
3601,GATAD2A
3602,GATAD2B
3603,GATC
3604,GATD1
3605,GATD3A
3606,GATD3B
3607,GBA
3608,GBA2
3609,GBE1
3610,GBF1
3611,GBP1
3612,GBP2
3613,GBP3
3614,GBP4
3615,GBP5
3616,GCA
3617,GCC1
3618,GCC2
3619,GCC2-AS1
3620,GCDH
3621,GCFC2
3622,GCH1
3623,GCHFR
3624,GCLC
3625,GCLM
3626,GCN1
3627,GCNA
3628,GCNT1
3629,GCSAM
3630,GCSH
3631,GDAP1
3632,GDAP2
3633,GDE1
3634,GDF11
3635,GDI1
3636,GDI2
3637,GDPD5
3638,GEM
3639,GEMIN2
3640,GEMIN4
3641,GEMIN5
3642,GEMIN6
3643,GEMIN7
3644,GEMIN8
3645,GEN1
3646,GET1
3647,GET3
3648,GET4
3649,GFER
3650,GFI1
3651,GFM1
3652,GFM2
3653,GFOD1
3654,GFOD2
3655,GFPT1
3656,GFPT2
3657,GGA1
3658,GGA2
3659,GGA3
3660,GGCT
3661,GGCX
3662,GGH
3663,GGNBP2
3664,GGPS1
3665,GGT1-1
3666,GGT7
3667,GHDC
3668,GHITM
3669,GID4
3670,GID8
3671,GIGYF1
3672,GIGYF2
3673,GIHCG
3674,GIMAP1
3675,GIMAP2
3676,GIMAP4
3677,GIMAP5
3678,GIMAP6
3679,GIMAP7
3680,GIMAP8
3681,GIN1
3682,GINM1
3683,GINS4
3684,GIPC1
3685,GIPR
3686,GIT1
3687,GIT2
3688,GK
3689,GK5
3690,GKAP1
3691,GLA
3692,GLB1
3693,GLCCI1
3694,GLCE
3695,GLE1
3696,GLG1
3697,GLI4
3698,GLIDR
3699,GLIPR1
3700,GLIPR2
3701,GLMN
3702,GLMP
3703,GLO1
3704,GLOD4
3705,GLRX
3706,GLRX2
3707,GLRX3
3708,GLRX5
3709,GLS
3710,GLT8D1
3711,GLTP
3712,GLUD1
3713,GLUL
3714,GLYCTK
3715,GLYR1
3716,GM2A
3717,GMCL1
3718,GMDS
3719,GMDS-DT
3720,GMEB1
3721,GMEB2
3722,GMFB
3723,GMFG
3724,GMIP
3725,GML
3726,GMNN
3727,GMPPA
3728,GMPPB
3729,GMPR2
3730,GMPS
3731,GNA12
3732,GNA13
3733,GNA15
3734,GNAI2
3735,GNAI3
3736,GNAL
3737,GNAO1
3738,GNAQ
3739,GNAS
3740,GNB1
3741,GNB1L
3742,GNB2
3743,GNB5
3744,GNE
3745,GNG10
3746,GNG2
3747,GNG4
3748,GNG5
3749,GNG7
3750,GNGT2
3751,GNL1
3752,GNL2
3753,GNL3
3754,GNL3L
3755,GNLY
3756,GNPAT
3757,GNPDA1
3758,GNPDA2
3759,GNPNAT1
3760,GNPTAB
3761,GNPTG
3762,GNS
3763,GOLGA1
3764,GOLGA2
3765,GOLGA3
3766,GOLGA4
3767,GOLGA5
3768,GOLGA7
3769,GOLGA8A
3770,GOLGA8B
3771,GOLGB1
3772,GOLIM4
3773,GOLPH3
3774,GOLPH3L
3775,GOLT1B
3776,GON4L
3777,GON7
3778,GOPC
3779,GORAB
3780,GORASP1
3781,GORASP2
3782,GOSR1
3783,GOSR2
3784,GOT1
3785,GOT2
3786,GPAA1
3787,GPALPP1
3788,GPANK1
3789,GPAT3
3790,GPAT4
3791,GPATCH1
3792,GPATCH11
3793,GPATCH2
3794,GPATCH2L
3795,GPATCH3
3796,GPATCH4
3797,GPATCH8
3798,GPBP1
3799,GPBP1L1
3800,GPCPD1
3801,GPD1L
3802,GPD2
3803,GPHN
3804,GPI
3805,GPKOW
3806,GPN1
3807,GPN2
3808,GPN3
3809,GPR107
3810,GPR108
3811,GPR132
3812,GPR137
3813,GPR137B
3814,GPR15
3815,GPR155
3816,GPR171
3817,GPR174
3818,GPR18
3819,GPR180
3820,GPR183
3821,GPR34
3822,GPR35
3823,GPR55
3824,GPR65
3825,GPR68
3826,GPR82
3827,GPR89A
3828,GPR89B
3829,GPRASP1
3830,GPRIN3
3831,GPS1
3832,GPS2
3833,GPSM2
3834,GPSM3
3835,GPX4
3836,GRAMD1A
3837,GRAMD1B
3838,GRAMD2B
3839,GRAMD4
3840,GRAP
3841,GRAP2
3842,GRASP
3843,GRB2
3844,GRHPR
3845,GRINA
3846,GRIP1
3847,GRIPAP1
3848,GRK2
3849,GRK4
3850,GRK5
3851,GRK6
3852,GRN
3853,GRPEL1
3854,GRPEL2
3855,GRSF1
3856,GRWD1
3857,GSAP
3858,GSDMB
3859,GSDMD
3860,GSE1
3861,GSK3A
3862,GSK3B
3863,GSKIP
3864,GSPT1
3865,GSR
3866,GSS
3867,GSTCD
3868,GSTK1
3869,GSTM1
3870,GSTM2
3871,GSTM3
3872,GSTM4
3873,GSTO1
3874,GSTO2
3875,GSTP1
3876,GSTZ1
3877,GTDC1
3878,GTF2A1
3879,GTF2A2
3880,GTF2B
3881,GTF2E1
3882,GTF2E2
3883,GTF2F1
3884,GTF2F2
3885,GTF2H1
3886,GTF2H2
3887,GTF2H3
3888,GTF2H4
3889,GTF2H5
3890,GTF2I
3891,GTF2IRD2B
3892,GTF3A
3893,GTF3C1
3894,GTF3C2
3895,GTF3C3
3896,GTF3C4
3897,GTF3C5
3898,GTF3C6
3899,GTPBP1
3900,GTPBP10
3901,GTPBP2
3902,GTPBP3
3903,GTPBP4
3904,GTPBP6
3905,GTPBP8
3906,GUCD1
3907,GUF1
3908,GUK1
3909,GUSB
3910,GXYLT1
3911,GYG1
3912,GYPC
3913,GYS1
3914,GZF1
3915,GZMA
3916,GZMB
3917,GZMH
3918,GZMK
3919,GZMM
3920,H1FX
3921,H2AFJ
3922,H2AFV
3923,H2AFX
3924,H2AFY
3925,H2AFY2
3926,H2AFZ
3927,H3F3A
3928,H3F3B
3929,HABP4
3930,HACD2
3931,HACD3
3932,HACD4
3933,HACE1
3934,HACL1
3935,HADH
3936,HADHA
3937,HADHB
3938,HAGH
3939,HAGHL
3940,HAPLN3
3941,HARBI1
3942,HARS
3943,HARS2
3944,HAT1
3945,HAUS1
3946,HAUS2
3947,HAUS3
3948,HAUS4
3949,HAUS5
3950,HAUS6
3951,HAUS8
3952,HAVCR2
3953,HAX1
3954,HBP1
3955,HBS1L
3956,HCCS
3957,HCFC1
3958,HCFC1R1
3959,HCFC2
3960,HCG17
3961,HCG18
3962,HCLS1
3963,HCP5
3964,HCST
3965,HDAC1
3966,HDAC10
3967,HDAC2
3968,HDAC3
3969,HDAC4
3970,HDAC4-AS1
3971,HDAC5
3972,HDAC6
3973,HDAC7
3974,HDAC8
3975,HDAC9
3976,HDDC2
3977,HDDC3
3978,HDGF
3979,HDGFL2
3980,HDGFL3
3981,HDHD2
3982,HDHD3
3983,HDHD5
3984,HDLBP
3985,HDX
3986,HEATR1
3987,HEATR3
3988,HEATR5A
3989,HEATR5B
3990,HEATR6
3991,HEBP1
3992,HEBP2
3993,HECA
3994,HECTD1
3995,HECTD2
3996,HECTD3
3997,HECTD4
3998,HECW2
3999,HECW2-AS1
4000,HEG1
4001,HEIH
4002,HELB
4003,HELLS
4004,HELQ
4005,HELZ
4006,HELZ2
4007,HEMK1
4008,HENMT1
4009,HERC1
4010,HERC2
4011,HERC3
4012,HERC4
4013,HERC5
4014,HERC6
4015,HERPUD1
4016,HERPUD2
4017,HES4
4018,HEXA
4019,HEXB
4020,HEXD
4021,HEXIM1
4022,HFM1
4023,HGS
4024,HGSNAT
4025,HHAT
4026,HHLA3
4027,HIBADH
4028,HIBCH
4029,HIC1
4030,HIC2
4031,HIF1A
4032,HIF1A-AS3
4033,HIF1AN
4034,HIGD1A
4035,HIGD2A
4036,HIKESHI
4037,HILPDA
4038,HINFP
4039,HINT1
4040,HINT2
4041,HINT3
4042,HIP1
4043,HIP1R
4044,HIPK1
4045,HIPK1-AS1
4046,HIPK2
4047,HIPK3
4048,HIRA
4049,HIRIP3
4050,HIST1H1B
4051,HIST1H1C
4052,HIST1H1D
4053,HIST1H1E
4054,HIST1H2AB
4055,HIST1H2AC
4056,HIST1H2AD
4057,HIST1H2AE
4058,HIST1H2AG
4059,HIST1H2AH
4060,HIST1H2AI
4061,HIST1H2AJ
4062,HIST1H2AK
4063,HIST1H2AL
4064,HIST1H2AM
4065,HIST1H2BB
4066,HIST1H2BC
4067,HIST1H2BD
4068,HIST1H2BE
4069,HIST1H2BF
4070,HIST1H2BG
4071,HIST1H2BH
4072,HIST1H2BJ
4073,HIST1H2BK
4074,HIST1H2BN
4075,HIST1H3A
4076,HIST1H3B
4077,HIST1H3D
4078,HIST1H3H
4079,HIST1H3I
4080,HIST1H3J
4081,HIST1H4B
4082,HIST1H4C
4083,HIST1H4D
4084,HIST1H4E
4085,HIST1H4F
4086,HIST1H4H
4087,HIST1H4I
4088,HIST1H4J
4089,HIST2H2AA4
4090,HIST2H2AB
4091,HIST2H2AC
4092,HIST2H2BE
4093,HIST2H2BF
4094,HIST2H3D
4095,HIST3H2A
4096,HIST4H4
4097,HIVEP1
4098,HIVEP2
4099,HIVEP3
4100,HK1
4101,HK2
4102,HLA-A
4103,HLA-B
4104,HLA-C
4105,HLA-DMA
4106,HLA-DMB
4107,HLA-DPA1
4108,HLA-DPB1
4109,HLA-DQA1
4110,HLA-DQA2
4111,HLA-DQB1
4112,HLA-DRA
4113,HLA-DRB1
4114,HLA-DRB5
4115,HLA-E
4116,HLA-F
4117,HLA-F-AS1
4118,HLA-G
4119,HLCS
4120,HLTF
4121,HM13
4122,HMBOX1
4123,HMBS
4124,HMCES
4125,HMG20A
4126,HMG20B
4127,HMGA1
4128,HMGA1P4
4129,HMGB1
4130,HMGB2
4131,HMGB3
4132,HMGCL
4133,HMGCR
4134,HMGCS1
4135,HMGN1
4136,HMGN2
4137,HMGN3
4138,HMGN4
4139,HMGN5
4140,HMGXB3
4141,HMGXB4
4142,HMMR
4143,HMOX2
4144,HNRNPA0
4145,HNRNPA1
4146,HNRNPA1P48
4147,HNRNPA2B1
4148,HNRNPA3
4149,HNRNPAB
4150,HNRNPC
4151,HNRNPD
4152,HNRNPDL
4153,HNRNPF
4154,HNRNPH1
4155,HNRNPH2
4156,HNRNPH3
4157,HNRNPK
4158,HNRNPL
4159,HNRNPLL
4160,HNRNPM
4161,HNRNPR
4162,HNRNPU
4163,HNRNPUL1
4164,HNRNPUL2
4165,HOMER1
4166,HOMEZ
4167,HOOK1
4168,HOOK2
4169,HOOK3
4170,HOPX
4171,HOTAIRM1
4172,HOXB-AS1
4173,HOXB2
4174,HP1BP3
4175,HPCAL1
4176,HPF1
4177,HPGD
4178,HPRT1
4179,HPS1
4180,HPS3
4181,HPS4
4182,HPS5
4183,HPS6
4184,HPSE
4185,HRAS
4186,HS1BP3
4187,HS2ST1
4188,HS3ST3B1
4189,HS6ST1
4190,HSBP1
4191,HSBP1L1
4192,HSCB
4193,HSD17B10
4194,HSD17B11
4195,HSD17B12
4196,HSD17B4
4197,HSD17B7
4198,HSD17B8
4199,HSDL1
4200,HSDL2
4201,HSF1
4202,HSF2
4203,HSH2D
4204,HSP90AA1
4205,HSP90AB1
4206,HSP90B1
4207,HSPA13
4208,HSPA14
4209,HSPA14-1
4210,HSPA1A
4211,HSPA1B
4212,HSPA2
4213,HSPA4
4214,HSPA5
4215,HSPA6
4216,HSPA8
4217,HSPA9
4218,HSPB1
4219,HSPB11
4220,HSPBAP1
4221,HSPBP1
4222,HSPD1
4223,HSPE1
4224,HSPH1
4225,HTATIP2
4226,HTATSF1
4227,HTD2
4228,HTRA2
4229,HTT
4230,HUS1
4231,HUWE1
4232,HYI
4233,HYOU1
4234,HYPK
4235,IAH1
4236,IARS
4237,IARS2
4238,IBA57
4239,IBTK
4240,ICA1
4241,ICAM1
4242,ICAM2
4243,ICAM3
4244,ICE1
4245,ICE2
4246,ICK
4247,ICOS
4248,ID1
4249,ID2
4250,ID3
4251,IDE
4252,IDH1
4253,IDH2
4254,IDH3A
4255,IDH3B
4256,IDH3G
4257,IDI1
4258,IDI2-AS1
4259,IDNK
4260,IDS
4261,IDUA
4262,IER2
4263,IER3
4264,IER3IP1
4265,IER5
4266,IER5L
4267,IFFO1
4268,IFFO2
4269,IFI16
4270,IFI27L1
4271,IFI27L2
4272,IFI30
4273,IFI35
4274,IFI44
4275,IFI6
4276,IFIH1
4277,IFIT1
4278,IFIT2
4279,IFIT3
4280,IFIT5
4281,IFITM1
4282,IFITM2
4283,IFITM3
4284,IFNAR1
4285,IFNAR2
4286,IFNG
4287,IFNG-AS1
4288,IFNGR1
4289,IFNGR2
4290,IFNLR1
4291,IFRD1
4292,IFRD2
4293,IFT122
4294,IFT172
4295,IFT20
4296,IFT22
4297,IFT27
4298,IFT43
4299,IFT46
4300,IFT52
4301,IFT57
4302,IFT74
4303,IFT80
4304,IFT88
4305,IGBP1
4306,IGF1R
4307,IGF2R
4308,IGFBP3
4309,IGFLR1
4310,IGHA1
4311,IGHA2
4312,IGHMBP2
4313,IGHV1-3
4314,IGHV1-46
4315,IGHV2-5
4316,IGHV3-15
4317,IGHV3-21
4318,IGHV3-23
4319,IGHV3-30
4320,IGHV3-33
4321,IGHV3-49
4322,IGHV3-53
4323,IGHV3-64D
4324,IGHV3-66
4325,IGHV3-7
4326,IGHV3-72
4327,IGHV3-74
4328,IGHV4-31
4329,IGHV4-39
4330,IGHV4-59
4331,IGHV4-61
4332,IGHV5-10-1
4333,IGHV5-51
4334,IGKC
4335,IGKV1-17
4336,IGKV1-5
4337,IGKV1-6
4338,IGKV1D-13
4339,IGKV3-11
4340,IGKV3-15
4341,IGKV3-20
4342,IGKV3D-11
4343,IGKV4-1
4344,IGLC1
4345,IGLC2
4346,IGLV1-40
4347,IGLV1-47
4348,IGLV1-51
4349,IGLV10-54
4350,IGLV2-11
4351,IGLV2-14
4352,IGLV2-23
4353,IGLV2-8
4354,IGLV3-1
4355,IGLV3-21
4356,IGLV3-25
4357,IGLV4-69
4358,IGLV8-61
4359,IGSF8
4360,IK
4361,IKBIP
4362,IKBKB
4363,IKBKE
4364,IKBKG
4365,IKZF1
4366,IKZF2
4367,IKZF3
4368,IKZF5
4369,IL10RA
4370,IL10RB
4371,IL11
4372,IL12RB1
4373,IL12RB2
4374,IL15
4375,IL15RA
4376,IL16
4377,IL17RA
4378,IL17RC
4379,IL18BP
4380,IL18R1
4381,IL18RAP
4382,IL1RAP
4383,IL2
4384,IL21R
4385,IL22
4386,IL23A
4387,IL23R
4388,IL26
4389,IL27RA
4390,IL2RA
4391,IL2RB
4392,IL2RG
4393,IL32
4394,IL4I1
4395,IL4R
4396,IL6ST
4397,IL7R
4398,IL9R
4399,ILF2
4400,ILF3
4401,ILF3-DT
4402,ILK
4403,ILKAP
4404,ILRUN
4405,ILVBL
4406,IMMP1L
4407,IMMP2L
4408,IMMT
4409,IMP3
4410,IMP4
4411,IMPA1
4412,IMPAD1
4413,IMPDH1
4414,IMPDH2
4415,INAFM1
4416,INCENP
4417,ING1
4418,ING2
4419,ING3
4420,ING4
4421,ING5
4422,INIP
4423,INKA2
4424,INO80
4425,INO80B
4426,INO80C
4427,INO80D
4428,INO80E
4429,INPP1
4430,INPP4A
4431,INPP4B
4432,INPP5A
4433,INPP5B
4434,INPP5D
4435,INPP5E
4436,INPP5F
4437,INPP5K
4438,INPPL1
4439,INSIG1
4440,INSIG2
4441,INTS1
4442,INTS10
4443,INTS11
4444,INTS12
4445,INTS13
4446,INTS14
4447,INTS2
4448,INTS3
4449,INTS4
4450,INTS5
4451,INTS6
4452,INTS6-AS1
4453,INTS6L
4454,INTS7
4455,INTS8
4456,INTS9
4457,INVS
4458,IP6K1
4459,IP6K2
4460,IPCEF1
4461,IPMK
4462,IPO11
4463,IPO13
4464,IPO4
4465,IPO5
4466,IPO7
4467,IPO8
4468,IPO9
4469,IPP
4470,IPPK
4471,IQCB1
4472,IQCE
4473,IQCG
4474,IQCH-AS1
4475,IQCN
4476,IQGAP1
4477,IQGAP2
4478,IQSEC1
4479,IRAK1
4480,IRAK1BP1
4481,IRAK4
4482,IREB2
4483,IRF1
4484,IRF2
4485,IRF2BP1
4486,IRF2BP2
4487,IRF2BPL
4488,IRF3
4489,IRF4
4490,IRF7
4491,IRF8
4492,IRF9
4493,IRGM
4494,IRGQ
4495,IRS2
4496,ISCA1
4497,ISCA2
4498,ISCU
4499,ISG15
4500,ISG20
4501,ISG20L2
4502,ISOC1
4503,ISOC2
4504,IST1
4505,ISY1
4506,ISYNA1
4507,ITCH
4508,ITFG1
4509,ITFG2
4510,ITFG2-AS1
4511,ITGA1
4512,ITGA4
4513,ITGA5
4514,ITGA6
4515,ITGAE
4516,ITGAL
4517,ITGAV
4518,ITGAX
4519,ITGB1
4520,ITGB1BP1
4521,ITGB2
4522,ITGB2-AS1
4523,ITGB3BP
4524,ITGB7
4525,ITK
4526,ITM2A
4527,ITM2B
4528,ITM2C
4529,ITPA
4530,ITPK1
4531,ITPKB
4532,ITPKC
4533,ITPR1
4534,ITPR2
4535,ITPR3
4536,ITPRID2
4537,ITPRIP
4538,ITPRIPL1
4539,ITSN2
4540,IVD
4541,IVNS1ABP
4542,IWS1
4543,IZUMO4
4544,JADE1
4545,JADE2
4546,JAGN1
4547,JAK1
4548,JAK2
4549,JAK3
4550,JAKMIP2
4551,JAM3
4552,JAML
4553,JARID2
4554,JAZF1
4555,JCHAIN
4556,JHY
4557,JKAMP
4558,JMJD1C
4559,JMJD4
4560,JMJD6
4561,JMJD7
4562,JMJD8
4563,JMY
4564,JOSD1
4565,JOSD2
4566,JPT1
4567,JPT2
4568,JPX
4569,JRKL
4570,JTB
4571,JUN
4572,JUNB
4573,JUND
4574,KANSL1
4575,KANSL1-AS1
4576,KANSL1L
4577,KANSL2
4578,KANSL3
4579,KANTR
4580,KARS
4581,KAT2A
4582,KAT2B
4583,KAT5
4584,KAT6A
4585,KAT6B
4586,KAT7
4587,KAT8
4588,KATNA1
4589,KATNAL1
4590,KATNB1
4591,KATNBL1
4592,KBTBD2
4593,KBTBD3
4594,KBTBD4
4595,KBTBD8
4596,KCMF1
4597,KCNA3
4598,KCNAB2
4599,KCNG2
4600,KCNK5
4601,KCNK6
4602,KCNMB4
4603,KCNN4
4604,KCNQ1OT1
4605,KCNQ5
4606,KCTD10
4607,KCTD13
4608,KCTD17
4609,KCTD18
4610,KCTD2
4611,KCTD20
4612,KCTD5
4613,KCTD6
4614,KCTD7
4615,KCTD9
4616,KDELR1
4617,KDELR2
4618,KDM1A
4619,KDM1B
4620,KDM2A
4621,KDM2B
4622,KDM3A
4623,KDM3B
4624,KDM4A
4625,KDM4B
4626,KDM4C
4627,KDM5A
4628,KDM5B
4629,KDM5C
4630,KDM5D
4631,KDM6A
4632,KDM6B
4633,KDM7A
4634,KDM8
4635,KDSR
4636,KEAP1
4637,KHDC1
4638,KHDC4
4639,KHDRBS1
4640,KHDRBS3
4641,KHK
4642,KHNYN
4643,KHSRP
4644,KIAA0040
4645,KIAA0100
4646,KIAA0232
4647,KIAA0319L
4648,KIAA0355
4649,KIAA0513
4650,KIAA0556
4651,KIAA0586
4652,KIAA0753
4653,KIAA0825
4654,KIAA0895
4655,KIAA0930
4656,KIAA1109
4657,KIAA1143
4658,KIAA1191
4659,KIAA1324
4660,KIAA1324L
4661,KIAA1328
4662,KIAA1586
4663,KIAA1671
4664,KIAA1958
4665,KIAA2013
4666,KIAA2026
4667,KIDINS220
4668,KIF11
4669,KIF13B
4670,KIF16B
4671,KIF18A
4672,KIF1B
4673,KIF1BP
4674,KIF1C
4675,KIF20B
4676,KIF21A
4677,KIF21B
4678,KIF22
4679,KIF23
4680,KIF27
4681,KIF2A
4682,KIF3A
4683,KIF3B
4684,KIF5B
4685,KIF5C
4686,KIF9
4687,KIF9-AS1
4688,KIFAP3
4689,KIFC2
4690,KIFC3
4691,KIN
4692,KIR2DL4
4693,KIR3DL2
4694,KIT
4695,KIZ
4696,KIZ-AS1
4697,KLC1
4698,KLC2
4699,KLC4
4700,KLF10
4701,KLF11
4702,KLF12
4703,KLF13
4704,KLF16
4705,KLF2
4706,KLF3
4707,KLF4
4708,KLF5
4709,KLF6
4710,KLF7
4711,KLF9
4712,KLHDC10
4713,KLHDC2
4714,KLHDC3
4715,KLHDC4
4716,KLHL11
4717,KLHL12
4718,KLHL15
4719,KLHL18
4720,KLHL2
4721,KLHL20
4722,KLHL21
4723,KLHL22
