,Gene stable ID,Gene name_mart,Used by 10X,ultimate_gene_name
14744,ENSG00000291925,CD300H,,CD300H_ENSG00000291925
14745,ENSG00000258205,,,ENSG00000258205
14746,ENSG00000165533,TTC8,True,TTC8
14747,ENSG00000258337,,True,AC130895.1
14748,ENSG00000182575,NXPH3,True,NXPH3
14749,ENSG00000139133,ALG10,True,ALG10
14750,ENSG00000255144,,,ENSG00000255144
14751,ENSG00000167740,CYB5D2,True,CYB5D2
14752,ENSG00000199985,RNA5SP264,,RNA5SP264
14753,ENSG00000274489,,,ENSG00000274489
14754,ENSG00000268818,,True,AL049747.1
14755,ENSG00000243503,,,ENSG00000243503
14756,ENSG00000120440,TTLL2,True,TTLL2
14757,ENSG00000254238,,True,AC100782.1
14758,ENSG00000221963,APOL6,True,APOL6
14759,ENSG00000253712,LINC02886,True,LINC02886
14760,ENSG00000253229,HIGD1AP6,,HIGD1AP6
14761,ENSG00000254023,PKMP4,,PKMP4
14762,ENSG00000104415,CCN4,True,CCN4
14763,ENSG00000215305,VPS16,True,VPS16
14764,ENSG00000259358,DEPDC1P1,,DEPDC1P1
14765,ENSG00000228587,,True,AL049748.1
14766,ENSG00000217447,,,ENSG00000217447
14767,ENSG00000277500,,,ENSG00000277500
14768,ENSG00000219607,PPP1R3G,True,PPP1R3G
14769,ENSG00000226336,MRPS16P3,,MRPS16P3_ENSG00000226336
14770,ENSG00000206849,,,ENSG00000206849
14771,ENSG00000128313,APOL5,True,APOL5
14772,ENSG00000146856,AGBL3,True,AGBL3
14773,ENSG00000111913,RIPOR2,True,RIPOR2
14774,ENSG00000175344,CHRNA7,True,CHRNA7
14775,ENSG00000167703,SLC43A2,True,SLC43A2
14776,ENSG00000237406,NDUFA9P1,,NDUFA9P1
14777,ENSG00000128335,APOL2,True,APOL2
14778,ENSG00000139218,SCAF11,True,SCAF11
14779,ENSG00000125657,TNFSF9,True,TNFSF9
14780,ENSG00000243537,RPL32P20,,RPL32P20
14781,ENSG00000253638,DPPA3P7,,DPPA3P7
14782,ENSG00000160882,CYP11B1,True,CYP11B1
14783,ENSG00000268742,TGFBR1P1,,TGFBR1P1
14784,ENSG00000269546,CLIC4P2,,CLIC4P2
14785,ENSG00000164122,ASB5,True,ASB5
14786,ENSG00000199223,Y_RNA,,Y_RNA_ENSG00000199223
14787,ENSG00000125726,CD70,True,CD70
14788,ENSG00000083750,RRAGB,True,RRAGB
14789,ENSG00000268785,RPL7P50,,RPL7P50
14790,ENSG00000283950,MIR6791,,MIR6791
14791,ENSG00000221273,MIR1237,,MIR1237
14792,ENSG00000231492,,True,AP003774.1
14793,ENSG00000125733,TRIP10,True,TRIP10
14794,ENSG00000232500,,True,AP005273.1
14795,ENSG00000237363,,,ENSG00000237363
14796,ENSG00000168065,SLC22A11,True,SLC22A11
14797,ENSG00000251025,NDUFB5P1,,NDUFB5P1
14798,ENSG00000250993,,True,AC020551.1
14799,ENSG00000150628,SPATA4,True,SPATA4
14800,ENSG00000278420,MIR6819,,MIR6819
14801,ENSG00000280660,,True,AL157396.1
14802,ENSG00000237668,RPS15AP38,,RPS15AP38
14803,ENSG00000227995,RAB11AP1,,RAB11AP1
14804,ENSG00000237032,RPSAP7,,RPSAP7
14805,ENSG00000214491,SEC14L6,True,SEC14L6
14806,ENSG00000185267,CDNF,True,CDNF
14807,ENSG00000105971,CAV2,True,CAV2
14808,ENSG00000233671,CENPNP1,,CENPNP1
14809,ENSG00000237722,MTND1P29,,MTND1P29_ENSG00000237722
14810,ENSG00000101842,VSIG1,True,VSIG1
14811,ENSG00000230140,NPAS2-AS1,True,NPAS2-AS1
14812,ENSG00000270437,,,ENSG00000270437
14813,ENSG00000238250,ST6GAL2-IT1,True,ST6GAL2-IT1
14814,ENSG00000236837,,True,AC139712.3
14815,ENSG00000187522,HSPA14,True,HSPA14
14816,ENSG00000270387,,,ENSG00000270387
14817,ENSG00000135953,MFSD9,True,MFSD9
14818,ENSG00000287571,,True,AC108046.1
14819,ENSG00000248339,LINC02504,True,LINC02504
14820,ENSG00000251223,MTCO1P9,,MTCO1P9
14821,ENSG00000249425,LINC02477,True,LINC02477
14822,ENSG00000241011,,,ENSG00000241011
14823,ENSG00000145414,NAF1,True,NAF1
14824,ENSG00000279237,,,ENSG00000279237
14825,ENSG00000276765,MIR8073,,MIR8073
14826,ENSG00000231879,TXNL1P1,,TXNL1P1
14827,ENSG00000228074,UBBP5,,UBBP5
14828,ENSG00000197077,KIAA1671,True,KIAA1671
14829,ENSG00000228473,LIN28AP2,,LIN28AP2
14830,ENSG00000266052,MIR4500,,MIR4500
14831,ENSG00000165300,SLITRK5,True,SLITRK5
14832,ENSG00000126759,CFP,True,CFP
14833,ENSG00000129696,TTI2,True,TTI2
14834,ENSG00000133030,MPRIP,True,MPRIP
14835,ENSG00000223404,LINC00397,True,LINC00397
14836,ENSG00000197891,SLC22A12,True,SLC22A12
14837,ENSG00000277640,,,ENSG00000277640
14838,ENSG00000272046,,True,AL445647.1
14839,ENSG00000232204,TET1P1,,TET1P1
14840,ENSG00000276436,,True,AL136301.1
14841,ENSG00000226792,C13orf42,True,C13orf42
14842,ENSG00000258272,,True,AC007513.1
14843,ENSG00000214178,PPIAP23,,PPIAP23
14844,ENSG00000282864,,,ENSG00000282864
14845,ENSG00000133103,COG6,True,COG6
14846,ENSG00000257146,,,ENSG00000257146
14847,ENSG00000285030,,,ENSG00000285030
14848,ENSG00000136040,PLXNC1,True,PLXNC1
14849,ENSG00000185758,CLDN24,True,CLDN24
14850,ENSG00000000005,TNMD,True,TNMD
14851,ENSG00000250372,MARK2P4,,MARK2P4
14852,ENSG00000248980,SPCS3-AS1,True,SPCS3-AS1
14853,ENSG00000271181,STMN3P1,,STMN3P1
14854,ENSG00000279994,,,ENSG00000279994
14855,ENSG00000100053,CRYBB3,True,CRYBB3
14856,ENSG00000164144,ARFIP1,True,ARFIP1
14857,ENSG00000115665,SLC5A7,True,SLC5A7
14858,ENSG00000236460,SNX2P2,,SNX2P2
14859,ENSG00000213744,RPS10P14,,RPS10P14
14860,ENSG00000231556,RSL24D1P3,,RSL24D1P3
14861,ENSG00000239648,MTND1P3,,MTND1P3
14862,ENSG00000238116,RAD21P1,,RAD21P1
14863,ENSG00000202231,,,ENSG00000202231
14864,ENSG00000226624,RPL13AP16,,RPL13AP16
14865,ENSG00000230520,,,ENSG00000230520
14866,ENSG00000237708,SPIN2P1,,SPIN2P1
14867,ENSG00000203485,INF2,True,INF2
14868,ENSG00000222303,RNU6-935P,,RNU6-935P
14869,ENSG00000287160,,True,Z82195.3
14870,ENSG00000271677,,,ENSG00000271677
14871,ENSG00000253109,RPL12P22,,RPL12P22
14872,ENSG00000238188,SPRING1P2,,SPRING1P2
14873,ENSG00000230682,GRPEL2P3,,GRPEL2P3
14874,ENSG00000147256,ARHGAP36,True,ARHGAP36
14875,ENSG00000131459,GFPT2,True,GFPT2
14876,ENSG00000236641,,True,Z99916.1
14877,ENSG00000273489,,True,AC008264.2
14878,ENSG00000205268,PDE7A,True,PDE7A
14879,ENSG00000244752,CRYBB2,True,CRYBB2
14880,ENSG00000101363,MANBAL,True,MANBAL
14881,ENSG00000287186,,True,AC073326.2
14882,ENSG00000225572,DOCK4-AS1,True,DOCK4-AS1
14883,ENSG00000272912,,True,AL356608.1
14884,ENSG00000225308,ASS1P11,,ASS1P11
14885,ENSG00000148842,CNNM2,True,CNNM2
14886,ENSG00000205174,LINC02903,True,LINC02903
14887,ENSG00000280652,SCARNA5,,SCARNA5_ENSG00000280652
14888,ENSG00000281388,SCARNA6,,SCARNA6_ENSG00000281388
14889,ENSG00000281857,SAG,,SAG_ENSG00000281857
14890,ENSG00000225358,MIPEPP1,,MIPEPP1
14891,ENSG00000106013,ANKRD7,True,ANKRD7
14892,ENSG00000125878,TCF15,True,TCF15
14893,ENSG00000279298,,True,Z99916.3
14894,ENSG00000100368,CSF2RB,True,CSF2RB
14895,ENSG00000124243,BCAS4,True,BCAS4
14896,ENSG00000125538,IL1B,True,IL1B
14897,ENSG00000169900,PYDC1,True,PYDC1
14898,ENSG00000119328,ABITRAM,True,ABITRAM
14899,ENSG00000240677,MYL6P4,,MYL6P4
14900,ENSG00000232199,RPL3P8,,RPL3P8
14901,ENSG00000198839,ZNF277,True,ZNF277
14902,ENSG00000261052,SULT1A3,True,SULT1A3
14903,ENSG00000278498,,,ENSG00000278498
14904,ENSG00000237827,RPS15AP29,,RPS15AP29
14905,ENSG00000213277,MARCKSL1P1,,MARCKSL1P1
14906,ENSG00000229256,ST13P13,,ST13P13
14907,ENSG00000235376,RPEL1,True,RPEL1
14908,ENSG00000244429,SSBL6P,,SSBL6P
14909,ENSG00000148798,INA,True,INA
14910,ENSG00000114200,BCHE,True,BCHE
14911,ENSG00000119326,CTNNAL1,True,CTNNAL1
14912,ENSG00000156374,PCGF6,True,PCGF6
14913,ENSG00000149634,SPATA25,True,SPATA25
14914,ENSG00000244274,DBNDD2,True,DBNDD2
14915,ENSG00000237410,NRXN2-AS1,True,NRXN2-AS1
14916,ENSG00000232916,HMGN2P27,,HMGN2P27
14917,ENSG00000254047,,,ENSG00000254047
14918,ENSG00000249600,,,ENSG00000249600
14919,ENSG00000253927,,True,AC002428.1
14920,ENSG00000068831,RASGRP2,True,RASGRP2
14921,ENSG00000254200,RPL7AP33,,RPL7AP33
14922,ENSG00000145919,BOD1,True,BOD1
14923,ENSG00000264171,MIR4305,,MIR4305
14924,ENSG00000200526,RNY4P14,,RNY4P14
14925,ENSG00000224351,CDKN2AIPNLP3,,CDKN2AIPNLP3
14926,ENSG00000290704,,,ENSG00000290704
14927,ENSG00000239408,,,ENSG00000239408
14928,ENSG00000102445,RUBCNL,True,RUBCNL
14929,ENSG00000242456,MTCO3P38,,MTCO3P38
14930,ENSG00000114790,ARHGEF26,True,ARHGEF26
14931,ENSG00000199331,Y_RNA,,Y_RNA_ENSG00000199331
14932,ENSG00000207698,MIR32,,MIR32
14933,ENSG00000277713,MIR6856,,MIR6856
14934,ENSG00000232172,,,ENSG00000232172
14935,ENSG00000241198,RN7SL191P,,RN7SL191P
14936,ENSG00000224797,,,ENSG00000224797
14937,ENSG00000188710,QRFP,True,QRFP
14938,ENSG00000269405,NXF2,True,NXF2
14939,ENSG00000282982,MAP4K1-AS1,,MAP4K1-AS1_ENSG00000282982
14940,ENSG00000282986,EIF3K,,EIF3K_ENSG00000282986
14941,ENSG00000130720,FIBCD1,True,FIBCD1
14942,ENSG00000212413,RNU11-3P,,RNU11-3P
14943,ENSG00000173915,ATP5MK,True,ATP5MK
14944,ENSG00000100077,GRK3,True,GRK3
14945,ENSG00000150938,CRIM1,True,CRIM1
14946,ENSG00000253449,,True,AC025437.3
14947,ENSG00000164609,SLU7,True,SLU7
14948,ENSG00000271379,,,ENSG00000271379
14949,ENSG00000257642,C12orf75-AS1,True,C12orf75-AS1
14950,ENSG00000271579,,True,AC078880.3
14951,ENSG00000111046,MYF6,True,MYF6
14952,ENSG00000167011,NAT16,True,NAT16
14953,ENSG00000227283,RPL35AP12,,RPL35AP12
14954,ENSG00000250200,,,ENSG00000250200
14955,ENSG00000218336,TENM3,True,TENM3
14956,ENSG00000130711,PRDM12,True,PRDM12
14957,ENSG00000273746,,,ENSG00000273746
14958,ENSG00000231590,,,ENSG00000231590
14959,ENSG00000158164,TMSB15A,True,TMSB15A
14960,ENSG00000111142,METAP2,True,METAP2
14961,ENSG00000184408,KCND2,True,KCND2
14962,ENSG00000271005,CTHRC1P1,,CTHRC1P1
14963,ENSG00000280928,,,ENSG00000280928
14964,ENSG00000102010,BMX,True,BMX
14965,ENSG00000281623,Y_RNA,,Y_RNA_ENSG00000281623
14966,ENSG00000268707,,True,AL158151.4
14967,ENSG00000184903,IMMP2L,True,IMMP2L
14968,ENSG00000188483,IER5L,True,IER5L
14969,ENSG00000242281,RN7SL159P,,RN7SL159P
14970,ENSG00000236146,,,ENSG00000236146
14971,ENSG00000226355,,True,AL353803.1
14972,ENSG00000261334,,True,AL353803.4
14973,ENSG00000235007,,True,AL161785.2
14974,ENSG00000204055,IER5L-AS1,True,IER5L-AS1
14975,ENSG00000173320,STOX2,True,STOX2
14976,ENSG00000234680,VN2R3P,,VN2R3P
14977,ENSG00000263179,HNRNPCP4,,HNRNPCP4
14978,ENSG00000100206,DMC1,True,DMC1
14979,ENSG00000104450,SPAG1,True,SPAG1
14980,ENSG00000175643,RMI2,True,RMI2
14981,ENSG00000278496,,,ENSG00000278496
14982,ENSG00000122026,RPL21,True,RPL21
14983,ENSG00000226625,RBM17P1,,RBM17P1
14984,ENSG00000271454,,,ENSG00000271454
14985,ENSG00000243695,,,ENSG00000243695
14986,ENSG00000278825,RN7SL640P,,RN7SL640P
14987,ENSG00000204849,SPATA31A1,True,SPATA31A1
14988,ENSG00000283867,MIR1307,,MIR1307
14989,ENSG00000176273,SLC35G1,True,SLC35G1
14990,ENSG00000196421,C20orf204,True,C20orf204
14991,ENSG00000129128,SPCS3,True,SPCS3
14992,ENSG00000178279,TNP2,True,TNP2
14993,ENSG00000125508,SRMS,True,SRMS
14994,ENSG00000242036,CYCSP56,,CYCSP56
14995,ENSG00000244493,SLC9A9-AS2,True,SLC9A9-AS2
14996,ENSG00000149599,DUSP15,True,DUSP15
14997,ENSG00000240804,NPM1P28,,NPM1P28
14998,ENSG00000244571,RPS6P4,,RPS6P4
14999,ENSG00000178257,PRM3,True,PRM3
15000,ENSG00000146955,RAB19,True,RAB19
15001,ENSG00000169908,TM4SF1,True,TM4SF1
15002,ENSG00000212228,,,ENSG00000212228
15003,ENSG00000184108,TRIML1,True,TRIML1
15004,ENSG00000229707,SKP1P3,,SKP1P3
15005,ENSG00000269692,FKBP4P2,,FKBP4P2
15006,ENSG00000122304,PRM2,True,PRM2
15007,ENSG00000273994,SDR42E1P1,,SDR42E1P1
15008,ENSG00000234720,ATP5F1AP8,,ATP5F1AP8
15009,ENSG00000232239,RBPJP5,,RBPJP5
15010,ENSG00000229273,,,ENSG00000229273
15011,ENSG00000277774,RN7SL763P,,RN7SL763P
15012,ENSG00000252724,SNORA70,,SNORA70_ENSG00000252724
15013,ENSG00000232798,,,ENSG00000232798
15014,ENSG00000237846,,,ENSG00000237846
15015,ENSG00000228136,,True,AL773545.1
15016,ENSG00000280792,,,ENSG00000280792
15017,ENSG00000163541,SUCLG1,True,SUCLG1
15018,ENSG00000281384,,,ENSG00000281384
15019,ENSG00000164465,DCBLD1,True,DCBLD1
15020,ENSG00000236966,,,ENSG00000236966
15021,ENSG00000283211,,,ENSG00000283211
15022,ENSG00000283246,MEP1AP1,,MEP1AP1
15023,ENSG00000212441,RNU6-1269P,,RNU6-1269P
15024,ENSG00000234724,HDAC1P1,,HDAC1P1
15025,ENSG00000234812,,,ENSG00000234812
15026,ENSG00000224681,,,ENSG00000224681
15027,ENSG00000206631,RNU6-657P,,RNU6-657P
15028,ENSG00000227069,CNN2P2,,CNN2P2
15029,ENSG00000274157,,,ENSG00000274157
15030,ENSG00000228553,,True,AL389885.1
15031,ENSG00000273450,,True,AL139124.1
15032,ENSG00000119457,SLC46A2,True,SLC46A2
15033,ENSG00000173145,NOC3L,True,NOC3L
15034,ENSG00000253683,,,ENSG00000253683
15035,ENSG00000198420,TCAF1,True,TCAF1
15036,ENSG00000118322,ATP10B,True,ATP10B
15037,ENSG00000151617,EDNRA,True,EDNRA
15038,ENSG00000175646,PRM1,True,PRM1
15039,ENSG00000271631,SLC46A2-AS1,True,SLC46A2-AS1
15040,ENSG00000237906,MUPP,,MUPP
15041,ENSG00000285115,,,ENSG00000285115
15042,ENSG00000125731,SH2D3A,True,SH2D3A
15043,ENSG00000284763,,,ENSG00000284763
15044,ENSG00000284962,,,ENSG00000284962
15045,ENSG00000285076,,,ENSG00000285076
15046,ENSG00000284867,,,ENSG00000284867
15047,ENSG00000285370,,,ENSG00000285370
15048,ENSG00000136867,SLC31A2,True,SLC31A2
15049,ENSG00000287429,,True,AC009121.4
15050,ENSG00000221801,MIR548H2,,MIR548H2
15051,ENSG00000199668,Y_RNA,,Y_RNA_ENSG00000199668
15052,ENSG00000207500,SNORD102,,SNORD102
15053,ENSG00000262636,,,ENSG00000262636
15054,ENSG00000207051,SNORA27,,SNORA27
15055,ENSG00000184602,SNN,True,SNN
15056,ENSG00000122035,RASL11A,True,RASL11A
15057,ENSG00000248374,UBTD2P1,,UBTD2P1
15058,ENSG00000252247,RNU6-70P,,RNU6-70P
15059,ENSG00000249417,,True,AC117383.1
15060,ENSG00000293701,,,ENSG00000293701
15061,ENSG00000274505,Metazoa_SRP,,Metazoa_SRP_ENSG00000274505
15062,ENSG00000249290,,True,AC010181.1
15063,ENSG00000293703,,,ENSG00000293703
15064,ENSG00000278985,,,ENSG00000278985
15065,ENSG00000285602,,,ENSG00000285602
15066,ENSG00000231473,RB1-DT,True,RB1-DT
15067,ENSG00000284512,,,ENSG00000284512
15068,ENSG00000237539,,,ENSG00000237539
15069,ENSG00000261061,,True,AC092718.4
15070,ENSG00000200620,,,ENSG00000200620
15071,ENSG00000281371,INE2,True,INE2
15072,ENSG00000166454,ATMIN,True,ATMIN
15073,ENSG00000165204,OR1K1,True,OR1K1
15074,ENSG00000182287,AP1S2,True,AP1S2
15075,ENSG00000233425,KRT18P67,,KRT18P67
15076,ENSG00000056586,RC3H2,True,RC3H2
15077,ENSG00000293729,,,ENSG00000293729
15078,ENSG00000289878,,,ENSG00000289878
15079,ENSG00000104435,STMN2,True,STMN2
15080,ENSG00000289125,,,ENSG00000289125
15081,ENSG00000240704,KLF7P1,,KLF7P1
15082,ENSG00000293794,,,ENSG00000293794
15083,ENSG00000241929,WDR70P1,,WDR70P1
15084,ENSG00000293803,,,ENSG00000293803
15085,ENSG00000287916,,True,AC091607.2
15086,ENSG00000293839,,,ENSG00000293839
15087,ENSG00000241168,,True,AC128685.1
15088,ENSG00000232685,LINC00442,True,LINC00442
15089,ENSG00000181804,SLC9A9,True,SLC9A9
15090,ENSG00000293895,,,ENSG00000293895
15091,ENSG00000293906,,,ENSG00000293906
15092,ENSG00000293993,,,ENSG00000293993
15093,ENSG00000260643,,,ENSG00000260643
15094,ENSG00000294000,,,ENSG00000294000
15095,ENSG00000197157,SND1,True,SND1
15096,ENSG00000294016,,,ENSG00000294016
15097,ENSG00000245059,C16orf46-DT,True,AC092718.1
15098,ENSG00000294033,,,ENSG00000294033
15099,ENSG00000140905,GCSH,True,GCSH
15100,ENSG00000146242,TPBG,True,TPBG
15101,ENSG00000284361,MIR4745,,MIR4745
15102,ENSG00000263414,MIR3187,,MIR3187
15103,ENSG00000278338,VWA8-AS1,True,VWA8-AS1
15104,ENSG00000170608,FOXA3,True,FOXA3
15105,ENSG00000073169,SELENOO,True,SELENOO
15106,ENSG00000189241,TSPYL1,True,TSPYL1
15107,ENSG00000294074,,,ENSG00000294074
15108,ENSG00000294096,,,ENSG00000294096
15109,ENSG00000237637,FRY-AS1,True,FRY-AS1
15110,ENSG00000112246,SIM1,True,SIM1
15111,ENSG00000170604,IRF2BP1,True,IRF2BP1
15112,ENSG00000282739,SLC25A26,,SLC25A26_ENSG00000282739
15113,ENSG00000108239,TBC1D12,True,TBC1D12
15114,ENSG00000294129,,,ENSG00000294129
15115,ENSG00000176182,MYPOP,True,MYPOP
15116,ENSG00000236533,RPS12P4,,RPS12P4
15117,ENSG00000294130,,,ENSG00000294130
15118,ENSG00000294162,,,ENSG00000294162
15119,ENSG00000282844,ACTN4,,ACTN4_ENSG00000282844
15120,ENSG00000231570,PPIAP63,,PPIAP63
15121,ENSG00000276476,LINC00540,True,LINC00540
15122,ENSG00000174306,ZHX3,True,ZHX3
15123,ENSG00000143924,EML4,True,EML4
15124,ENSG00000188425,NANOS2,True,NANOS2
15125,ENSG00000196104,SPOCK3,True,SPOCK3
15126,ENSG00000104983,CCDC61,True,CCDC61
15127,ENSG00000294266,,,ENSG00000294266
15128,ENSG00000294291,,,ENSG00000294291
15129,ENSG00000226370,LINC00375,True,LINC00375
15130,ENSG00000294312,,,ENSG00000294312
15131,ENSG00000293412,GUCY1B2,,GUCY1B2_ENSG00000293412
15132,ENSG00000204764,RANBP17,True,RANBP17
15133,ENSG00000124789,NUP153,True,NUP153
15134,ENSG00000061987,MON2,True,MON2
15135,ENSG00000241874,TOMM22P6,,TOMM22P6
15136,ENSG00000154328,NEIL2,True,NEIL2
15137,ENSG00000114670,NEK11,True,NEK11
15138,ENSG00000235746,CTBP2P2,,CTBP2P2
15139,ENSG00000237297,,,ENSG00000237297
15140,ENSG00000159307,SCUBE1,True,SCUBE1
15141,ENSG00000261456,TUBB8,True,TUBB8
15142,ENSG00000200566,RNU5F-7P,,RNU5F-7P
15143,ENSG00000226536,SETP15,,SETP15
15144,ENSG00000169188,APEX2,True,APEX2
15145,ENSG00000276662,DDX20P1,,DDX20P1
15146,ENSG00000212331,RNA5SP297,,RNA5SP297
15147,ENSG00000211580,MIR769,,MIR769
15148,ENSG00000008438,PGLYRP1,True,PGLYRP1
15149,ENSG00000201861,RNA5SP298,,RNA5SP298
15150,ENSG00000239822,RN7SL754P,,RN7SL754P
15151,ENSG00000080845,DLGAP4,True,DLGAP4
15152,ENSG00000252608,RNU6-1191P,,RNU6-1191P_ENSG00000252608
15153,ENSG00000233021,,True,AL669841.1
15154,ENSG00000224948,ATP5MC1P8,,ATP5MC1P8
15155,ENSG00000135697,BCO1,True,BCO1
15156,ENSG00000236467,KCNMA1-AS1,True,KCNMA1-AS1
15157,ENSG00000268401,,True,AC007785.3
15158,ENSG00000224500,,True,AL731575.1
15159,ENSG00000268053,,,ENSG00000268053
15160,ENSG00000188624,IGFL3,True,IGFL3
15161,ENSG00000228092,COX6CP15,,COX6CP15
15162,ENSG00000199592,RNA5SP321,,RNA5SP321
15163,ENSG00000213514,,,ENSG00000213514
15164,ENSG00000277981,,,ENSG00000277981
15165,ENSG00000225652,KCNMA1-AS3,True,KCNMA1-AS3
15166,ENSG00000158578,ALAS2,True,ALAS2
15167,ENSG00000165471,MBL2,True,MBL2
15168,ENSG00000105880,DLX5,True,DLX5
15169,ENSG00000259339,TGIF1P1,,TGIF1P1
15170,ENSG00000259605,,True,AC074212.1
15171,ENSG00000268434,,,ENSG00000268434
15172,ENSG00000280182,,,ENSG00000280182
15173,ENSG00000244486,SCARF2,True,SCARF2
15174,ENSG00000284473,MIR4720,,MIR4720
15175,ENSG00000279021,,,ENSG00000279021
15176,ENSG00000260229,PPIAP51,,PPIAP51
15177,ENSG00000226962,RAC1P6,,RAC1P6
15178,ENSG00000276544,RN7SL453P,,RN7SL453P
15179,ENSG00000214194,SMIM30,True,SMIM30
15180,ENSG00000279476,,,ENSG00000279476
15181,ENSG00000273760,,True,AC245041.1
15182,ENSG00000277255,MIR7854,,MIR7854
15183,ENSG00000275109,MIR6504,,MIR6504
15184,ENSG00000279681,,,ENSG00000279681
15185,ENSG00000276430,FAM25C,True,FAM25C
15186,ENSG00000282510,RNU6-787P,,RNU6-787P_ENSG00000282510
15187,ENSG00000279294,,,ENSG00000279294
15188,ENSG00000282585,RN7SL482P,,RN7SL482P_ENSG00000282585
15189,ENSG00000279841,,,ENSG00000279841
15190,ENSG00000239118,MIR1972-2,,MIR1972-2
15191,ENSG00000241183,,,ENSG00000241183
15192,ENSG00000185800,DMWD,True,DMWD
15193,ENSG00000172260,NEGR1,True,NEGR1
15194,ENSG00000090857,PDPR,True,PDPR
15195,ENSG00000212447,SNORD90,,SNORD90
15196,ENSG00000186130,ZBTB6,True,ZBTB6
15197,ENSG00000104369,JPH1,True,JPH1
15198,ENSG00000171448,ZBTB26,True,ZBTB26
15199,ENSG00000201548,Y_RNA,,Y_RNA_ENSG00000201548
15200,ENSG00000237205,RPL7P34,,RPL7P34
15201,ENSG00000225583,COX6A1P6,,COX6A1P6
15202,ENSG00000182333,LIPF,True,LIPF
15203,ENSG00000128536,CDHR3,True,CDHR3
15204,ENSG00000285473,,True,AL691520.1
15205,ENSG00000104941,RSPH6A,True,RSPH6A
15206,ENSG00000234578,,True,AL355483.3
15207,ENSG00000011454,RABGAP1,True,RABGAP1
15208,ENSG00000229505,,,ENSG00000229505
15209,ENSG00000228187,,,ENSG00000228187
15210,ENSG00000182183,SHISAL2A,True,SHISAL2A
15211,ENSG00000134153,EMC7,True,EMC7
15212,ENSG00000207417,Y_RNA,,Y_RNA_ENSG00000207417
15213,ENSG00000266502,MIR5681A,,MIR5681A
15214,ENSG00000283505,MIR5681B,,MIR5681B
15215,ENSG00000236407,HMGB1P18,,HMGB1P18
15216,ENSG00000253341,PCBP2P2,,PCBP2P2
15217,ENSG00000271949,,,ENSG00000271949
15218,ENSG00000187838,PLSCR3,True,PLSCR3
15219,ENSG00000227062,,,ENSG00000227062
15220,ENSG00000283188,MIR2052,,MIR2052
15221,ENSG00000253777,,,ENSG00000253777
15222,ENSG00000067334,DNTTIP2,True,DNTTIP2
15223,ENSG00000104760,FGL1,True,FGL1
15224,ENSG00000120436,GPR31,True,GPR31
15225,ENSG00000145982,FARS2,True,FARS2
15226,ENSG00000294374,,,ENSG00000294374
15227,ENSG00000294408,,,ENSG00000294408
15228,ENSG00000291569,,,ENSG00000291569
15229,ENSG00000294492,,,ENSG00000294492
15230,ENSG00000291570,MCPH1-DT,,MCPH1-DT_ENSG00000291570
15231,ENSG00000225579,EDNRB-AS1,True,EDNRB-AS1
15232,ENSG00000130538,OR11H1,True,OR11H1
15233,ENSG00000133460,SLC2A11,True,SLC2A11
15234,ENSG00000294543,,,ENSG00000294543
15235,ENSG00000294555,,,ENSG00000294555
15236,ENSG00000282976,,,ENSG00000282976
15237,ENSG00000231221,LINC01593,True,LINC01593
15238,ENSG00000236133,LINC01069,True,LINC01069
15239,ENSG00000282869,,,ENSG00000282869
15240,ENSG00000234065,MTND4P26,,MTND4P26
15241,ENSG00000283011,RNU6-140P,,RNU6-140P_ENSG00000283011
15242,ENSG00000243094,RPL32P2,,RPL32P2
15243,ENSG00000282992,LGALS4,,LGALS4_ENSG00000282992
15244,ENSG00000230950,MTND2P21,,MTND2P21
15245,ENSG00000088899,LZTS3,True,LZTS3
15246,ENSG00000182405,PGBD4,True,PGBD4
15247,ENSG00000237745,RPL22P8,,RPL22P8
15248,ENSG00000235011,,True,AL353651.1
15249,ENSG00000213559,HNRNPA1P64,,HNRNPA1P64
15250,ENSG00000294610,,,ENSG00000294610
15251,ENSG00000287960,,True,AC008567.3
15252,ENSG00000294617,,,ENSG00000294617
15253,ENSG00000260112,,,ENSG00000260112
15254,ENSG00000134152,KATNBL1,True,KATNBL1
15255,ENSG00000294632,,,ENSG00000294632
15256,ENSG00000294700,,,ENSG00000294700
15257,ENSG00000231822,SMC3P1,,SMC3P1
15258,ENSG00000287587,,True,AL158216.1
15259,ENSG00000232882,PHKA1P1,,PHKA1P1
15260,ENSG00000172985,SH3RF3,True,SH3RF3
15261,ENSG00000294713,,,ENSG00000294713
15262,ENSG00000130818,ZNF426,True,ZNF426
15263,ENSG00000294728,,,ENSG00000294728
15264,ENSG00000278283,,,ENSG00000278283
15265,ENSG00000234466,HDGFL3P1,,HDGFL3P1
15266,ENSG00000294764,,,ENSG00000294764
15267,ENSG00000238269,PAGE2B,True,PAGE2B
15268,ENSG00000294782,,,ENSG00000294782
15269,ENSG00000273552,,True,AL136439.1
15270,ENSG00000294915,,,ENSG00000294915
15271,ENSG00000294971,,,ENSG00000294971
15272,ENSG00000171502,COL24A1,True,COL24A1
15273,ENSG00000294976,,,ENSG00000294976
15274,ENSG00000294989,,,ENSG00000294989
15275,ENSG00000295193,,,ENSG00000295193
15276,ENSG00000295196,,,ENSG00000295196
15277,ENSG00000295202,,,ENSG00000295202
15278,ENSG00000295213,,,ENSG00000295213
