,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
5220,7901,GDFD,ENSG00000140718,0.00017408175127846853,0.9605251495114299,0.9854137752568669,49,0
7159,11246,PBD5A,ENSG00000164751,0.00017379107885062695,0.6546953110242391,0.8686088667657725,32,0
4620,6978,CENTG1,ENSG00000135439,0.00017369985580444335,0.9728217119513176,0.9899819806438135,60,0
10287,17837,C/EBP-DELTA,ENSG00000221869,0.00017360234711350514,0.4964762886988461,0.7730330370335589,238,0
1323,1893,LDAMD,ENSG00000090924,0.00017350132382193276,0.8367218026709821,0.93754807649715,43,0
2902,4282,WDR48,ENSG00000114742,0.00017348918276773373,0.7461597975916384,0.9048484264129749,71,0
10051,17241,DP-150,ENSG00000204843,0.0001728414661354489,0.6035637758262417,0.8377159723547886,36,0
6821,10626,ZFP326,ENSG00000162664,0.00017270359855431778,0.7780375466925751,0.9191484198786417,52,0
3091,4545,GON4,ENSG00000116580,0.00017258856031629775,0.7433269754448282,0.9039568630767965,72,0
7067,11071,MAP9,ENSG00000164114,0.00017238443806057884,0.8505851320643883,0.9454079254855738,21,0
7726,12269,COMMD8,ENSG00000169019,0.0001723342766500499,0.719038809486847,0.8963337611172315,73,0
6517,10117,PINK1,ENSG00000158828,0.00017215276048296974,0.9883489529233795,0.9962754441395066,21,0
4072,6098,CAID,ENSG00000129810,0.00017210344473520914,0.9412328877160075,0.9781600716281439,6,0
8822,14502,REUL,ENSG00000181481,0.0001718183048069477,0.6961181271617665,0.8856591985507756,16,0
7675,12172,SNRNP48,ENSG00000168566,0.00017179949925496028,0.9168833936076755,0.9712791513567663,26,0
10710,19628,MRP-L45,ENSG00000278845,0.00017174666232251106,0.9210314431495346,0.972973483434523,47,0
9911,16922,CAPZA2,ENSG00000198898,0.00017159126698970795,0.888897783550689,0.9610211792633603,100,0
1984,2885,UBC-16,ENSG00000104343,0.0001712571513854851,0.8968920022094483,0.963197715847365,59,0
6675,10364,FDPS,ENSG00000160752,0.0001711392227341147,0.9562485313700382,0.98389627044666,85,0
649,937,SE20-9,ENSG00000065613,0.00017109731532106496,0.6154364654582327,0.8450768314020649,99,0
9126,15210,FAM43A,ENSG00000185112,0.00017085505856408013,0.9789974319376732,0.9926900780538851,9,0
812,1161,FAM50A,ENSG00000071859,0.00017047284499687308,0.9082646133722225,0.96761298632147,136,0
6286,9713,USP25,ENSG00000155313,0.00017036553472280503,0.7047460921597763,0.8901811899418168,120,0
9549,16273,ZNF782,ENSG00000196597,0.0001702234148979187,0.9077766502064558,0.9674774392424854,8,0
4211,6332,PRR7,ENSG00000131188,0.00017015567670265833,0.7380766003040645,0.902256465668566,120,0
6533,10140,PAXBP1,ENSG00000159086,0.000169915570454164,0.6437325647668817,0.8622753096290556,66,0
5640,8580,SET9,ENSG00000145391,0.00016987703318865793,0.9371348487563318,0.9772781398091901,53,0
8630,14086,GPR35,ENSG00000178623,0.0001695392987666986,0.9695966703021982,0.9883915886546923,39,0
8517,13850,TMEM16F,ENSG00000177119,0.00016950607738074134,0.5036636865918087,0.7779015303422003,68,0
155,247,RANBPM,ENSG00000010017,0.00016940154672897968,0.7284159721922181,0.8992458630239489,97,0
4540,6842,AGO4,ENSG00000134698,0.00016921802478678087,0.8124242074280908,0.9310636574392221,34,0
6290,9717,GB110,ENSG00000155363,0.00016921439341136387,0.9733218000372632,0.9901064082683956,21,0
3230,4751,CREB-1,ENSG00000118260,0.00016914676506440718,0.651166582861211,0.8666412433841328,91,0
3404,5029,C13ORF23,ENSG00000120685,0.00016906501158424047,0.7246082998897654,0.8976440925193305,23,0
10428,18342,PP1628,ENSG00000241839,0.00016905628144741057,0.9589321593120611,0.9851967252537628,20,0
1728,2495,RP46,ENSG00000101365,0.00016894290844599407,0.781611801378169,0.9203527245737413,60,0
9149,15253,CCDC137,ENSG00000185298,0.0001688930086600475,0.8436573387037712,0.9420020742729035,39,0
5906,9046,HPTPETA,ENSG00000149177,0.00016887133920585716,0.7002696630087124,0.8875818696547102,91,0
10544,18775,SMIM10L1,ENSG00000256537,0.00016876696436493485,0.7654342195976749,0.9143278374171981,81,0
9203,15361,BCAP31,ENSG00000185825,0.0001687491847865883,0.7892873355950143,0.9241949941348301,174,0
9338,15751,SBP2,ENSG00000187742,0.00016857467071954593,0.8601408266619921,0.9492411062549929,86,0
4696,7091,EPC-LIKE,ENSG00000135999,0.00016853418581339779,0.7377084620115488,0.902256465668566,98,0
5846,8945,TFIIICEPSILON,ENSG00000148308,0.00016789159604481288,0.9870149350246477,0.9960535782777141,35,0
10659,19439,PSY2,ENSG00000275052,0.00016744428676021986,0.9564932491529129,0.98389627044666,121,0
1640,2356,MTHFC,ENSG00000100714,0.00016724939147631326,0.9406269367934736,0.9779092720147674,18,0
4377,6582,C1ORF89,ENSG00000132881,0.0001668656865755717,0.9603622485557366,0.9854137752568669,3,0
8919,14734,CRIP2,ENSG00000182809,0.0001668234666188558,0.9066796521100493,0.9670369421267222,3,0
3223,4740,RPS25,ENSG00000118181,0.00016673169379816983,0.841635119762302,0.9407232303406935,401,0
8547,13921,RABEP2,ENSG00000177548,0.00016661441844442615,0.7865118682292634,0.9232123133233406,23,0
2911,4296,SPGF18,ENSG00000114841,0.00016656677637781416,0.7977452166737852,0.9259856483239236,14,0
2442,3575,HLF,ENSG00000108924,0.0001665360548279502,0.5428376133433782,0.8035824363112684,22,0
3676,5463,ZNF576,ENSG00000124444,0.00016636070277955796,0.900195640172801,0.9643797511258048,18,0
2864,4222,CKBBP1,ENSG00000114125,0.00016632050466843141,0.7678207648975006,0.9153440566530044,156,0
487,708,AFAR1,ENSG00000053371,0.00016627714354941185,0.9204077701543566,0.972973483434523,47,0
5683,8661,TBC1D7,ENSG00000145979,0.0001662555953551983,0.9846313216924051,0.9949532639285158,29,0
9660,16465,TBZF,ENSG00000197372,0.00016618265611369434,0.8107242731370643,0.9303080545742246,41,0
5049,7631,INT12,ENSG00000138785,0.00016566153083528792,0.9908273902340675,0.9969608180858259,21,0
2181,3184,DUS4L,ENSG00000105865,0.00016559138894081115,0.9688311514420382,0.988061624221673,20,0
7869,12548,ATG8A,ENSG00000170296,0.000165322787781474,0.8598033210702691,0.9491634110353826,241,0
1754,2534,METTL4,ENSG00000101574,0.00016529671847820282,0.9222833134938518,0.9732268502989007,20,0
9150,15256,ARL15,ENSG00000185305,0.00016518181988171168,0.9416774473377943,0.9782456329086436,70,0
8131,13091,ZNF738,ENSG00000172687,0.00016509791215260823,0.903962307125864,0.9661958384822427,15,0
882,1271,GP91-3,ENSG00000074771,0.00016508996486663818,0.9789137031398844,0.9926900780538851,1,0
970,1395,SMC1L2,ENSG00000077935,0.0001649409532546997,0.9186345958653576,0.9717128716666886,4,0
5180,7839,UBE2Q2,ENSG00000140367,0.00016489240030447642,0.7251001231772054,0.8978386566764843,60,0
8694,14206,DRIL2,ENSG00000179361,0.000164696719588303,0.8409294983237339,0.9403264183882654,41,0
6702,10411,MAML1,ENSG00000161021,0.00016455963253974914,0.9945994288467405,0.9978109563697662,50,0
154,246,WBSCR10,ENSG00000009954,0.00016448929717269124,0.8068569250111293,0.9283964060673445,79,0
6217,9606,ABCA5,ENSG00000154265,0.00016433373093605042,0.9461062707352029,0.9797310784681685,42,0
8522,13863,MAPKAPK1B,ENSG00000177189,0.00016376053171204816,0.6518352431398425,0.8671263397195353,203,0
8729,14295,CAA,ENSG00000179981,0.00016353039869240353,0.7328900416370351,0.9006236387952019,28,0
7331,11585,BAG5,ENSG00000166170,0.00016346292363272772,0.9685880754297181,0.9880206212047177,45,0
7836,12488,NLGN2,ENSG00000169992,0.0001633036881685257,0.9689694080841231,0.988061624221673,4,0
4539,6841,NGP1,ENSG00000134697,0.00016327729312385,0.9405206189714418,0.9779092720147674,41,0
8848,14566,CHCHD8,ENSG00000181924,0.00016307871450077404,0.550957498779201,0.8085392572362068,55,0
5369,8124,LMPY,ENSG00000142507,0.00016296194452378486,0.6776972421485495,0.8778416118150396,144,0
4288,6447,TSA303,ENSG00000132141,0.0001627327874302864,0.965305548054282,0.9872066653504612,16,0
10285,17824,FANCG,ENSG00000221829,0.00016261424337114607,0.9110671932001364,0.969258568955022,7,0
1720,2485,TM9SF4,ENSG00000101337,0.00016258593116487776,0.6060532952824698,0.839259035986877,35,0
1697,2435,SNRNP102,ENSG00000101161,0.000162353515625,0.8825748890594795,0.9591710843683398,75,0
8464,13735,WBSCR18,ENSG00000176410,0.00016228539439348073,0.9429994772031633,0.9785722412553995,26,0
7607,12055,HILAP,ENSG00000168060,0.0001622562607129415,0.9848784654832718,0.9949532639285158,18,0
2083,3025,RPS16,ENSG00000105193,0.000162157341837883,0.4052329243886338,0.7108990721340969,400,0
8923,14742,ECM39,ENSG00000182858,0.00016194363919700065,0.9825186460441553,0.9939013133288994,41,0
3800,5670,BBS6,ENSG00000125863,0.00016179648430451104,0.8757387863301156,0.9571440789622266,23,0
6442,9974,SLC38A10,ENSG00000157637,0.00016167299712405484,0.8086181478356618,0.9286681952929908,34,0
8975,14870,MXB,ENSG00000183486,0.00016152579337358475,0.7993659748121202,0.9259856483239236,48,0
10049,17238,MRPL53,ENSG00000204822,0.0001613925162114595,0.8174152390276692,0.9327567186673346,19,0
10394,18252,ALKBH6,ENSG00000239382,0.00016139008295841707,0.9920064031697292,0.9973337558925736,39,0
7752,12317,FP2461,ENSG00000169221,0.00016125332978036668,0.8907752226880288,0.9613834244454598,36,0
283,433,DEOC,ENSG00000023697,0.00016121983528137208,0.9579465349896399,0.9847499451292504,25,0
2873,4240,H_LUCA16.1,ENSG00000114353,0.0001610931729583583,0.8775773502660067,0.9578441157446047,243,0
498,722,LY75,ENSG00000054219,0.0001606658794159113,0.8014118606472156,0.9259856483239236,43,0
2346,3439,BA145E8.1,ENSG00000107890,0.00016057640314102173,0.948713790062517,0.980803848876427,15,0
6090,9370,ARL14EP,ENSG00000152219,0.0001603684435456486,0.7772200078026641,0.9191388714610876,59,0
4566,6890,DP2.5,ENSG00000134982,0.00016032938252795827,0.8098985679829247,0.929559413428995,44,0
956,1378,EXOSC5,ENSG00000077348,0.00016019591375401147,0.7628588227891768,0.9129796353059225,38,0
3240,4766,YJR141W,ENSG00000118420,0.00015998433033625285,0.6399839985918491,0.8603926068373041,15,0
1909,2777,UBC9,ENSG00000103275,0.00015982645912235286,0.7160557396269112,0.894590191535752,147,0
804,1152,PRO1063,ENSG00000071537,0.00015974518927660856,0.9581311330528436,0.9847956891726886,55,0
9302,15630,AROS,ENSG00000187051,0.00015963271369029135,0.47385430015944463,0.7605489126437047,137,0
7990,12806,BIOREF,ENSG00000171448,0.0001595728099346161,0.7442895115552829,0.9043079732026127,10,0
8892,14659,TRAPPC6B,ENSG00000182400,0.00015936619960344755,0.6048973377075311,0.8384572537159042,39,0
5945,9115,DSN1,ENSG00000149636,0.00015901649991671243,0.9365077835054527,0.9771070614887034,6,0
3372,4962,HOX-2.7,ENSG00000120093,0.00015870233376820883,0.7854314937463877,0.923133318972972,6,0
254,395,CD74,ENSG00000019582,0.00015869406315515626,0.8319830410503477,0.9363365166886202,212,0
6373,9858,ZNF375,ENSG00000156599,0.00015854470907373632,0.9334081541036694,0.9764605243514544,47,0
4697,7093,HNIFU,ENSG00000136003,0.00015841790381267932,0.9565272859460913,0.98389627044666,169,0
6910,10798,PMVK,ENSG00000163344,0.00015813760459423064,0.8332309635194124,0.9363365166886202,100,0
6452,9996,CORD18,ENSG00000157869,0.00015811978931158362,0.8765235141893244,0.9571440789622266,71,0
3077,4531,CDG2V,ENSG00000116406,0.00015806609934026545,0.9551027604381375,0.983617395985441,55,0
9932,16952,GALB,ENSG00000198951,0.00015804171562194824,0.8933097487896926,0.9625408150586048,5,0
3481,5141,TBC1D15,ENSG00000121749,0.00015732345561827383,0.9300950334732362,0.9751154805423629,62,0
4907,7409,PP2A-ABETA,ENSG00000137713,0.00015717638390404836,0.9717384633404598,0.9896345390845313,28,0
7465,11818,ACSF2,ENSG00000167107,0.00015713870525360107,0.9020010366920098,0.964890294752515,5,0
3839,5729,FIGLER1,ENSG00000126243,0.0001570969820022583,0.9062843775739129,0.9670173768668864,10,0
1920,2793,CPPED1,ENSG00000103381,0.00015675470880840135,0.9940992032600581,0.9977262842711109,23,0
5625,8556,ATP10D,ENSG00000145246,0.00015668435530229047,0.9189488771922915,0.9718536627088824,33,0
6227,9622,CCSAP,ENSG00000154429,0.00015656761825084687,0.8084450076038422,0.9285865140871541,40,0
9477,16140,ZNF681,ENSG00000196172,0.00015650892799550837,0.9604088819591939,0.9854137752568669,11,0
661,951,FOXJ2,ENSG00000065970,0.00015642751867954547,0.9391348803722319,0.9778579804697851,26,0
7121,11165,MC3DN4,ENSG00000164405,0.00015642639053495307,0.6097708087613509,0.8409334408525225,190,0
3308,4871,SKD1B,ENSG00000119541,0.0001558299685261913,0.7804617908854493,0.9200872629251758,97,0
3971,5929,CG12_1,ENSG00000128284,0.0001557931884542688,0.8618914213202109,0.9501844243107921,77,0
6680,10370,FPLD2,ENSG00000160789,0.000155344683873026,0.40854762778595755,0.7135947494118776,190,0
4052,6070,C14ORF125,ENSG00000129493,0.00015515399475892386,0.9406163938420016,0.9779092720147674,12,0
1992,2899,NMSL,ENSG00000104419,0.00015506077753870112,0.8717370150440079,0.9557480528760467,95,0
8955,14818,C15ORF58,ENSG00000183208,0.0001550374122766348,0.836469442769352,0.93748894505115,13,0
6490,10067,BETA4-GALT-IV,ENSG00000158470,0.0001546957352188196,0.824960233536047,0.9348739409221077,89,0
9821,16771,KOX24,ENSG00000198538,0.00015465263277292252,0.8002073644494092,0.9259856483239236,16,0
1746,2525,PTE1,ENSG00000101473,0.0001542490461598272,0.9051224734702245,0.9664729665958562,23,0
1504,2175,ZBTB19,ENSG00000100105,0.00015376295362200056,0.8236980511298133,0.9348536919094573,14,0
10620,19231,MCART6,ENSG00000269743,0.00015357977304703151,0.7084859823642924,0.8918001849042713,39,0
2893,4268,PODLX2,ENSG00000114631,0.00015354901552200317,0.9806339840347189,0.9932512560852835,4,0
430,628,BM042,ENSG00000047644,0.0001534926039831979,0.8578879800748257,0.9486108276894176,14,0
9834,16795,CCDC69,ENSG00000198624,0.00015318210496277106,0.775850433344426,0.91881706952003,61,0
9529,16234,HIT40,ENSG00000196466,0.00015287846326828003,0.9275504569210063,0.9745012448841447,5,0
3209,4715,NIPP-1,ENSG00000117751,0.00015286894308196174,0.9431801803300551,0.9785722412553995,18,0
5285,8002,RMC1,ENSG00000141452,0.00015263299684266786,0.8983847818858238,0.9639799900051128,37,0
4379,6585,DYN4,ENSG00000132912,0.00015262911717096964,0.8674953711765909,0.9533056801238493,90,0
7392,11686,NAAGS-I,ENSG00000166532,0.0001524608386190314,0.9308727194569294,0.9753298695511221,19,0
8270,13343,FBX45,ENSG00000174013,0.00015231934578522393,0.9721638919318303,0.9899738236966944,23,0
2332,3420,HIPER1,ENSG00000107789,0.00015225037932395936,0.7756630440121414,0.91881706952003,10,0
3692,5490,QR2,ENSG00000124588,0.00015208054156530472,0.8170640117009789,0.9327567186673346,21,0
5792,8861,PPAPDC1B,ENSG00000147535,0.0001518721381823222,0.6064238639207677,0.8394471241473545,30,0
9629,16413,PCNXL3,ENSG00000197136,0.00015156609671456472,0.9585884124296801,0.9850694600722906,7,0
10367,18161,BRD3OS,ENSG00000235106,0.00015143975615501405,0.9885904405924894,0.9963921689849893,10,0
9138,15230,ZNF445,ENSG00000185219,0.00015116051623695776,0.8883337819710562,0.9610211792633603,19,0
417,610,M6B,ENSG00000046653,0.0001504942774772644,0.7797992528854236,0.9198115871308219,4,0
7439,11771,HEL-S-1,ENSG00000166913,0.00015042259435821734,0.5946384425183364,0.833337091199224,227,0
7623,12084,MISS,ENSG00000168175,0.00015037322398459558,0.9929217203807679,0.9973337558925736,202,0
8196,13206,GPR137A,ENSG00000173264,0.00015035289816740083,0.9751112906021991,0.9910936926177539,41,0
4671,7057,MRT62,ENSG00000135845,0.0001502707600593567,0.8815821557496555,0.9591710843683398,35,0
5970,9164,TMCO3,ENSG00000150403,0.00015021641464794383,0.9891850924431992,0.9968496166097487,17,0
8843,14559,C1ORF69,ENSG00000181873,0.00014993051687876383,0.8943706428302821,0.9625408150586048,6,0
10411,18291,ZNF286C,ENSG00000240445,0.00014990568161010742,0.9512748738739577,0.9815705504001612,8,0
4316,6482,RP-A,ENSG00000132383,0.00014978285346712385,0.9202900630125243,0.972973483434523,35,0
2521,3699,BLTP4A,ENSG00000110046,0.00014952656168204086,0.7168503207606991,0.8948534141401886,26,0
803,1151,HUSSY-3,ENSG00000071462,0.0001492519818601154,0.695926629009888,0.8856591985507756,84,0
10518,18640,LPTL,ENSG00000254093,0.00014920434669444434,0.8146850075630447,0.9322462598686958,38,0
1871,2727,DR-NM23,ENSG00000103024,0.00014914264754643515,0.7397578883105487,0.9028728214235093,126,0
5763,8807,CCDC120,ENSG00000147144,0.00014895014464855194,0.9405762560238666,0.9779092720147674,4,0
506,737,KIAA0280,ENSG00000054965,0.00014892893452798166,0.8371197227409215,0.9377279299952601,31,0
1671,2394,GMPR 2,ENSG00000100938,0.00014861963871048718,0.7057542834905652,0.8907758520583017,41,0
8894,14662,NPLOC4,ENSG00000182446,0.00014841854572296144,0.8545514676109994,0.9464823605751396,35,0
3004,4432,HPSK,ENSG00000115661,0.00014824155838258804,0.8563252625726425,0.9477014369561125,31,0
6495,10081,ZC3H18,ENSG00000158545,0.00014822479141385933,0.6347783659079776,0.857948995238495,38,0
655,945,FAM107B,ENSG00000065809,0.0001479991218622993,0.948201338491854,0.9806399185018106,255,0
4687,7080,REV1,ENSG00000135945,0.0001478715145841558,0.7850598956620365,0.9229895512526359,47,0
6700,10409,MGAT4B,ENSG00000161013,0.00014743272747312272,0.8732574948626195,0.9564376115248782,35,0
4744,7157,TTC5,ENSG00000136319,0.0001472923904657364,0.8952441750813707,0.9625408150586048,12,0
5554,8425,HSRBP4,ENSG00000144231,0.00014681881293654442,0.8021497056378915,0.9259856483239236,32,0
9914,16925,MAP65,ENSG00000198901,0.00014654972723552158,0.7807706578765068,0.920350249170329,7,0
9567,16311,GM2A,ENSG00000196743,0.0001461464911699295,0.7371568848133272,0.9021116808374402,20,0
4904,7402,SCCRO5,ENSG00000137692,0.00014574520967223427,0.993397157142962,0.9973337558925736,44,0
5859,8963,DPH7,ENSG00000148399,0.0001457388202349345,0.5959117827772009,0.8336935913251643,30,0
834,1198,NFAT4,ENSG00000072736,0.00014569039922207594,0.7861433633610246,0.923133318972972,64,0
5395,8176,C-E10,ENSG00000142867,0.00014563871396554482,0.7776477616500956,0.9191484198786417,74,0
2233,3275,C1GALT1,ENSG00000106392,0.00014539266174489802,0.8588965633022787,0.9487481807152848,77,0
7523,11907,AAD10,ENSG00000167548,0.00014531612396240234,0.7860581957066166,0.923133318972972,20,0
183,290,MBTD1,ENSG00000011258,0.0001450037726989159,0.9443530220684013,0.9789370200743849,13,0
2316,3401,EIF3-THETA,ENSG00000107581,0.00014473306513874907,0.8961399732621202,0.9629196347311725,183,0
9383,15900,BLOC1S5,ENSG00000188428,0.0001442734348146539,0.6657963472293074,0.8740492407627888,38,0
2596,3797,CAMKK,ENSG00000110931,0.00014404035531557523,0.7815963727327987,0.9203527245737413,13,0
4722,7126,NUDT15D,ENSG00000136159,0.00014346631917547674,0.9904858222188306,0.9969608180858259,47,0
2500,3668,C4ORF20,ENSG00000109775,0.00014271622612362816,0.5568995766638343,0.812514437433648,42,0
3778,5632,OPA3,ENSG00000125741,0.00014263005168349655,0.8094650216264203,0.9292162776659403,27,0
5171,7825,LYSMD2,ENSG00000140280,0.0001424460925839164,0.8824289676001648,0.9591710843683398,110,0
2860,4216,GID5,ENSG00000114098,0.00014238355502690356,0.7746214802443719,0.9186882318352708,73,0
6203,9580,LRRC35,ENSG00000154114,0.00014223717153072357,0.970935889138848,0.9892803778832551,8,0
2806,4134,CCNG1,ENSG00000113328,0.0001422179148609477,0.9762195053264505,0.9918181790113025,133,0
1222,1755,MRDB,ENSG00000088205,0.00014173055985080662,0.6626350116564883,0.8730960949460582,134,0
275,425,CI-75KD,ENSG00000023228,0.00014161727120799402,0.8810811052195833,0.9591710843683398,31,0
7161,11249,MED30S,ENSG00000164758,0.00014113187789916993,0.5050288008009083,0.7793367340322416,130,0
10534,18734,GDOWN1,ENSG00000255529,0.00014108171065648398,0.9803005748379898,0.9930750299208645,60,0
10213,17623,ZNF92P3,ENSG00000213967,0.00014032796025276184,0.9357204789661726,0.9770852898335344,6,0
4703,7101,NCLB,ENSG00000136045,0.00014029665474306073,0.9591662135184614,0.9852484812931879,57,0
1629,2341,PPM1A,ENSG00000100614,0.00014025850161429373,0.7802347609574696,0.9200872629251758,62,0
2524,3702,UNC93,ENSG00000110057,0.0001398671353072451,0.9295420635250331,0.9751154805423629,57,0
3468,5116,ZNF-25,ENSG00000121417,0.00013969150873330922,0.9376566111295308,0.9772781398091901,13,0
1758,2538,MLCB,ENSG00000101608,0.0001389972844827806,0.6983728031426719,0.8866250902103987,359,0
8798,14451,C17ORF95,ENSG00000181038,0.00013898736957846018,0.7615839668716554,0.9127034112917101,58,0
4175,6271,6.3,ENSG00000130827,0.0001387014053761959,0.940459237809934,0.9779092720147674,16,0
9140,15234,NDAGSCW,ENSG00000185236,0.00013860511583286327,0.9442481521189929,0.9789370200743849,91,0
6676,10365,RUSC1,ENSG00000160753,0.0001385379582643509,0.8911445944301873,0.9615971845752413,40,0
5389,8168,ATPBD1B,ENSG00000142751,0.00013839403788248699,0.9325034897964118,0.9762757332425009,15,0
9457,16089,SLC35E2,ENSG00000189339,0.00013828504344691402,0.5003203867439627,0.7760898075461585,46,0
1587,2287,D15WSU75E,ENSG00000100418,0.0001381047222079063,0.8765759168076608,0.9571440789622266,49,0
3940,5881,TAHCCP2,ENSG00000127838,0.0001380193705965833,0.9794445703584697,0.9926900780538851,82,0
402,585,MED17,ENSG00000042429,0.00013792082667350768,0.979783083804849,0.9927943570688035,50,0
5380,8153,PGD,ENSG00000142657,0.00013759602671084195,0.6891659300237432,0.8817894956947043,46,0
2417,3532,SYNGR2,ENSG00000108639,0.00013749967687405073,0.6856069114468318,0.8801290184084138,104,0
226,347,TACC4,ENSG00000013810,0.00013748662812369212,0.9406200779900324,0.9779092720147674,14,0
3082,4536,CAPPA1,ENSG00000116489,0.0001372385597386897,0.8895980028383742,0.9610586902623667,151,0
46,74,DVL2,ENSG00000004975,0.00013716911014757658,0.8044209477831343,0.9278387192578718,19,0
4230,6357,NER,ENSG00000131408,0.00013705162625563772,0.8950913399756061,0.9625408150586048,95,0
1495,2160,MFNG,ENSG00000100060,0.00013697231715580202,0.793326709504077,0.9254224992227988,53,0
7656,12131,P28ING5,ENSG00000168395,0.00013657505897914663,0.776092617868019,0.91881706952003,34,0
2877,4245,NPR2L,ENSG00000114388,0.00013643968850374222,0.7075641477407411,0.8918001849042713,32,0
1927,2804,CARD5,ENSG00000103490,0.00013626555476007582,0.9629450976177868,0.9859052861681785,79,0
4323,6491,SEC61G,ENSG00000132432,0.00013572626329701523,0.8827137135896214,0.9591710843683398,232,0
6554,10180,PTMS,ENSG00000159335,0.0001356870951977643,0.9254262549395723,0.9737604809192371,88,0
7765,12350,HPBDS,ENSG00000169359,0.00013568252325057983,0.9769740394263544,0.9918181790113025,28,0
8303,13409,BBS2L2,ENSG00000174483,0.00013559063275655112,0.9140151282218388,0.9704116658365624,18,0
2459,3600,CORD24,ENSG00000109103,0.00013535948736327036,0.6907285839435147,0.8821415515699568,70,0
7356,11620,NPD,ENSG00000166311,0.000135305173256818,0.8114249318872202,0.930856492365966,51,0
6281,9707,BA459F3.4,ENSG00000155265,0.00013528632767060225,0.9828216205739817,0.9939395122094339,17,0
2236,3278,CG1I,ENSG00000106400,0.00013498387752322976,0.8602276318988666,0.9492411062549929,109,0
6902,10783,GNP2,ENSG00000163281,0.00013478534917036691,0.9621674389504593,0.9855946037487375,24,0
9670,16488,HNRPAB,ENSG00000197451,0.00013473565563743497,0.9520503018606428,0.9821709432023248,162,0
4549,6860,TIMM10,ENSG00000134809,0.0001347047441145953,0.9726618945664302,0.9899819806438135,34,0
1163,1671,RP76,ENSG00000085998,0.0001344187901570247,0.8170007927012105,0.9327567186673346,13,0
1212,1742,ERV41,ENSG00000087502,0.00013437570936708566,0.8723211097076573,0.9559029124385803,83,0
9407,15959,TMEM120B,ENSG00000188735,0.00013393686806901971,0.9269657292471742,0.9744721551556771,47,0
2468,3614,USP46,ENSG00000109189,0.00013383030891418458,0.9124669928691082,0.9697786704477702,10,0
5029,7600,NEDSOSB,ENSG00000138674,0.00013376086950302125,0.7421865082531274,0.9036599282152705,125,0
10583,19035,DSM-1,ENSG00000263465,0.00013374276459217073,0.9245531936525216,0.973271186488495,60,0
4695,7090,UNQ2430,ENSG00000135976,0.0001337138723723496,0.797244786700735,0.9259856483239236,79,0
2064,2999,LYDG10,ENSG00000104979,0.0001332784804823172,0.7230229559907295,0.8974895559233698,221,0
841,1206,F-LANA,ENSG00000072849,0.00013297787051141997,0.9660567136964578,0.9873160354897208,81,0
985,1420,MLLT10,ENSG00000078403,0.0001327841189400903,0.9810300437620866,0.9932512560852835,58,0
8368,13538,CTDSP2,ENSG00000175215,0.00013245275055152783,0.7548176564825713,0.9093412485957355,69,0
8566,13957,PVRL3,ENSG00000177707,0.000132416437069575,0.7000888093114848,0.8874610319621621,30,0
8468,13741,AGPAT7,ENSG00000176454,0.0001323988868130578,0.8134033923553936,0.931688190603103,90,0
7643,12109,PDHB,ENSG00000168291,0.00013233230608265576,0.8999439375619491,0.9643797511258048,41,0
4631,6998,IPHAK,ENSG00000135521,0.0001320797536108229,0.8740776750191349,0.9568474793474775,27,0
8867,14609,TSEN54,ENSG00000182173,0.00013206769345384655,0.8165832915079294,0.932714402562326,132,0
6978,10919,ABHD6,ENSG00000163686,0.00013195723295211792,0.9748618063901614,0.991004714555067,8,0
3498,5169,LAP-3,ENSG00000121966,0.00013186786772490216,0.6724246257863942,0.8760498452153649,357,0
4996,7557,CIR1,ENSG00000138433,0.00013156798554629813,0.8752217679780273,0.9571440789622266,82,0
4820,7275,CBP80,ENSG00000136937,0.0001313616122518267,0.9602047888484312,0.9854137752568669,35,0
474,692,PIK3CB,ENSG00000051382,0.00013124657438156454,0.8905340342712785,0.9612284052381805,47,0
8870,14614,FAM159A,ENSG00000182183,0.0001311398258334712,0.7367132475495156,0.9021116808374402,38,0
7885,12590,RIOX1,ENSG00000170468,0.00013105651816806277,0.8583505519620445,0.9486249923490482,37,0
8022,12866,MCAF1,ENSG00000171681,0.0001308874094060489,0.9484110680388751,0.9806399185018106,224,0
8033,12890,GATD5,ENSG00000171793,0.00013013015831670453,0.9343660615703346,0.9768069136471542,31,0
8654,14132,ZNF552,ENSG00000178935,0.00013000231522780197,0.8869385836501817,0.9609108127445075,13,0
5012,7577,GLCE,ENSG00000138604,0.00012981584843467265,0.8947853256082884,0.9625408150586048,17,0
472,687,FHIP,ENSG00000051009,0.00012968828280766805,0.7163669261895542,0.8947705651602675,15,0
4915,7424,SLTM,ENSG00000137776,0.0001296160276979208,0.9549020438046137,0.9835051004162727,160,0
6004,9224,DCP1B,ENSG00000151065,0.00012960023171192892,0.8065677946074027,0.9283773753985691,37,0
3294,4853,MD6,ENSG00000119402,0.00012926998976114633,0.9973286927862819,0.9991496847634941,37,0
5221,7902,UQCR2,ENSG00000140740,0.0001291381984443988,0.6093330732765374,0.8406473053275474,118,0
4464,6717,EIF-2ALPHA,ENSG00000134001,0.0001289811484592477,0.9396101282283486,0.9778945921258948,97,0
8757,14360,HLA-HA1,ENSG00000180448,0.00012882214550878488,0.680260157289328,0.8789390542454427,102,0
