,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
6687,10404,ALKBH4,ENSG00000160993,0.0008279411122202873,0.638298723725208,0.8500157096490463,8,0
8567,13985,HSPC197,ENSG00000177951,0.0008275982352995104,0.4509965312032832,0.7409821805240809,31,0
4198,6317,ZNF227,ENSG00000131115,0.0008273690938949585,0.671472798144757,0.8659580783142427,10,0
6970,10931,MTMR14,ENSG00000163719,0.0008273684443571629,0.486678153960139,0.764513466574548,39,0
4019,6014,VPS13C,ENSG00000129003,0.000827079387129964,0.4362153241408283,0.7303674024740667,148,0
9501,16224,ZFP74,ENSG00000196437,0.0008270643651485443,0.5995478561106701,0.830710051894057,10,0
9218,15437,ZNF482,ENSG00000186130,0.0008269622921943665,0.6414123391025615,0.8505657222279693,8,0
88,136,PRKE1,ENSG00000006432,0.0008263016740481058,0.67637210039565,0.8676117805606821,6,0
1203,1728,RES4-23,ENSG00000087266,0.0008260325381630345,0.49663703309068274,0.7701253963753434,19,0
3046,4493,RILDBC1,ENSG00000116120,0.0008259606030252245,0.3847313752207485,0.6888303040617189,27,0
9547,16311,GM2A,ENSG00000196743,0.0008256951967875163,0.6757644232208936,0.8675090144154708,15,0
2036,2956,SNRP70,ENSG00000104852,0.0008254204330773189,0.34956591679229265,0.6624493723108587,145,0
5880,9014,TAFII-100,ENSG00000148835,0.000825297087430954,0.4928154246233982,0.7683156765601938,14,0
7960,12764,FAM241B,ENSG00000171224,0.0008252159907267644,0.622876018791066,0.8436054434425743,13,0
7604,12076,MRD23,ENSG00000168137,0.0008248092006828826,0.576766082770134,0.8191761247195444,59,0
3725,5551,KYAT4,ENSG00000125166,0.0008247075257477937,0.6991121677204681,0.8757506379832136,27,0
5616,8553,CENP-C,ENSG00000145241,0.0008245523159320538,0.21326993023156793,0.5252647879522658,117,0
5030,7605,BBS7,ENSG00000138686,0.0008244957360956403,0.6116047905285595,0.837360647081256,18,0
4294,6459,TRIM5ALPHA,ENSG00000132256,0.0008244553492182778,0.44382437564373256,0.736543505155545,21,0
3486,5150,SOFM,ENSG00000121851,0.0008243072864621185,0.22248360887177776,0.5361334310098713,86,0
2648,3886,MY036,ENSG00000111653,0.0008242177335839523,0.33215290015861054,0.6462618836843316,19,0
2385,3497,TUBD,ENSG00000108423,0.0008241413161158562,0.5274648360164808,0.7901274204644695,16,0
7620,12096,TTC2,ENSG00000168259,0.000823485517972394,0.6098430193512321,0.8367276940819708,76,0
6528,10143,IFNGR2,ENSG00000159128,0.0008230693638324738,0.455756916549133,0.7447158483480257,18,0
8633,14125,ZNF852,ENSG00000178917,0.0008227862417697906,0.8694486539834636,0.9515731729734876,4,0
6494,10091,EMSY,ENSG00000158636,0.0008215502296623431,0.8581251734760686,0.9486146360400226,38,0
3164,4657,APH-1A,ENSG00000117362,0.0008214034045798869,0.45389789952529913,0.7434678198250884,79,0
5464,8302,PPP1R13A,ENSG00000143514,0.0008210138314300113,0.5722963363595974,0.817027555277973,72,0
8669,14189,LDLRAD3,ENSG00000179241,0.000820821997794238,0.5477988797508377,0.8031733575098194,22,0
7221,11389,C14_5247,ENSG00000165355,0.0008203409379348159,0.48273217309030514,0.7617808448784446,64,0
4578,6907,SPTCL,ENSG00000135077,0.0008202141949108668,0.6514477376875951,0.8559943340977246,7,0
8587,14022,LCORL,ENSG00000178177,0.0008201820069345934,0.6883435712197576,0.8719044183317979,29,0
9634,16455,MST087,ENSG00000197324,0.0008200800253285302,0.30988958125499433,0.6293109391542127,54,0
9566,16350,SRP6,ENSG00000196911,0.0008200164884328842,0.2807534743440825,0.6011331495850012,48,0
8818,14550,SLC9A9,ENSG00000181804,0.0008200157214613521,0.6871516319000452,0.8715458953550157,17,0
1844,2680,BA157L14.2,ENSG00000102760,0.0008195019979900289,0.05962409403101565,0.2524770355785475,214,0
7252,11453,VDAC2,ENSG00000165637,0.0008195005874666902,0.2116897227563559,0.5247651020828276,144,0
3675,5460,USP22,ENSG00000124422,0.0008192545214256683,0.644709681826366,0.8519491587707988,77,0
10466,18476,BXLBV68,ENSG00000247077,0.0008192400137583415,0.7436518947874563,0.898978392768383,15,0
9809,16779,CTNND,ENSG00000198561,0.0008192236224810282,0.8017545170742942,0.9252381626742747,9,0
9863,16878,MRD40,ENSG00000198824,0.000819187272678722,0.7162241075014524,0.8856282878809995,11,0
10375,18252,ALKBH6,ENSG00000239382,0.0008189368706483108,0.5408457739936919,0.7989953640086146,39,0
3284,4843,KIAA0674,ENSG00000119321,0.000818722363975313,0.5884400111442596,0.8246014236252127,18,0
8111,13086,TMEM134,ENSG00000172663,0.000818565022200346,0.48419986387166913,0.7628801445051795,48,0
5287,8014,TP53,ENSG00000141510,0.0008175937192780631,0.6867550267078779,0.8715458953550157,21,0
5068,7662,SINHCAF,ENSG00000139146,0.0008174187757752159,0.6914822570920244,0.8728210385364361,44,0
2646,3884,SHIP164,ENSG00000111647,0.0008172510812679926,0.4748300170015285,0.7560900532120305,48,0
8849,14609,TSEN54,ENSG00000182173,0.0008169230572956125,0.22072275963710108,0.5339295639680381,97,0
4355,6541,MRP-S29,ENSG00000132676,0.0008167780853889801,0.32210159924369874,0.6376892953834334,91,0
3201,4708,DHDDS,ENSG00000117682,0.0008166635578328913,0.7736030189086955,0.9136983001208507,11,0
2661,3904,GCT2,ENSG00000111711,0.0008166220453050401,0.1890765541061301,0.49361519202932164,45,0
1494,2158,CYTH4,ENSG00000100055,0.0008165871103604634,0.6448929618213493,0.8520862095181775,30,0
5722,8753,CCT-ZETA,ENSG00000146731,0.0008161761617475701,0.6662847069188944,0.8642865256350085,129,0
1903,2767,MTHFSD,ENSG00000103248,0.0008157851795355479,0.6688645610871529,0.8647495004376523,6,0
7331,11603,HHARI,ENSG00000166233,0.0008157325047318654,0.1951250773107006,0.5009651353367356,186,0
3655,5428,UBA4,ENSG00000124217,0.0008150922755400339,0.5357485491219547,0.7961880672421611,12,0
8813,14531,YIPF6,ENSG00000181704,0.0008150897920131683,0.9230126709655847,0.972592860109994,18,0
8623,14104,RAF,ENSG00000178764,0.0008150691907089876,0.5560905930717654,0.8079639113583899,83,0
3367,4953,AST1,ENSG00000120053,0.0008150685865145463,0.569592822507822,0.8158044050068564,26,0
5871,8996,FRA10A,ENSG00000148690,0.0008148883779843648,0.5579290416860094,0.8092970693459531,30,0
6858,10717,NUP35,ENSG00000163002,0.0008148788051171737,0.6477577069610123,0.8540128228809308,11,0
6675,10377,PPP1R35,ENSG00000160813,0.0008146265300653749,0.3239735348761257,0.6381164416060099,59,0
8526,13912,ZNF-KAISO,ENSG00000177485,0.0008142544673039363,0.48774466639881187,0.7649555203436444,13,0
5559,8453,RHBDD1,ENSG00000144468,0.0008141590702918268,0.7053484301504439,0.8799599648743132,31,0
1673,2395,SDK3,ENSG00000100941,0.0008134571430475816,0.1741274548108399,0.47232292643598905,138,0
10230,17698,SKMC15,ENSG00000214706,0.0008132940401201663,0.7711008113552342,0.9123542800578062,23,0
525,758,SPG71,ENSG00000056097,0.0008131249310219125,0.38085092389861164,0.6865736553202457,73,0
1232,1770,G20,ENSG00000088543,0.0008131163194775581,0.6049447775379262,0.834194388701217,8,0
706,1007,METTL22,ENSG00000067365,0.0008130855858325958,0.7052631269181245,0.8799560557108466,10,0
9493,16206,PTPN1,ENSG00000196396,0.0008130698135836208,0.07821273895764366,0.29899584145920466,201,0
2669,3915,EDR1,ENSG00000111752,0.000812993517943791,0.5770064935430663,0.8192020317188236,28,0
7216,11378,SLP-2,ENSG00000165283,0.0008119943241278331,0.5751796933126088,0.8180916111673522,30,0
3409,5036,ALG5,ENSG00000120697,0.0008119082934147602,0.519064807594448,0.7829506023035098,37,0
8008,12866,MCAF1,ENSG00000171681,0.0008115078970260427,0.0709153995462109,0.28178199926394715,197,0
9169,15334,BC030336,ENSG00000185716,0.0008101858198642731,0.5078238391315572,0.7771976177827352,20,0
8682,14218,BTBD5,ENSG00000179454,0.0008100165392864834,0.37920563050834544,0.6858491972832075,88,0
3782,5637,SYMPK,ENSG00000125755,0.0008099362827264345,0.8704472449143064,0.9516220846590185,26,0
1082,1567,NEDCAM,ENSG00000082516,0.0008097975091500716,0.6338457060126013,0.8489061612917643,11,0
8661,14175,GIMAP7,ENSG00000179144,0.0008091416798139873,0.5815878445562148,0.8214195460029643,76,0
817,1163,P/CL.18,ENSG00000071894,0.0008090642591317494,0.48261862711160375,0.7617808448784446,30,0
8100,13066,PP1ALPHA,ENSG00000172531,0.000808759011272201,0.2507548862405925,0.5701346235139076,133,0
9926,16974,TATDN3,ENSG00000203705,0.0008085168898105622,0.7049783666065922,0.8799560557108466,10,0
7359,11657,TIF1D,ENSG00000166436,0.0008083432912826538,0.5787352403327355,0.8200153067905881,9,0
8672,14194,MRP-L59,ENSG00000179271,0.0008072634892804283,0.5896003655493485,0.8250531903415624,84,0
7039,11044,RNF123,ENSG00000164068,0.0008071422576904297,0.7441705071319162,0.8991210695037726,5,0
1021,1471,DYN2,ENSG00000079805,0.0008070054876653454,0.30538754609220475,0.6266438318500589,79,0
9642,16466,SLC22A5,ENSG00000197375,0.0008065054814020792,0.5472301353453424,0.8030240315265077,12,0
2750,4045,BYSTIN,ENSG00000112578,0.0008062288165092468,0.7413829593854226,0.8984336719242143,5,0
2865,4225,PCAF,ENSG00000114166,0.0008062019180028867,0.3533230549763632,0.665332702737422,78,0
113,177,TRAPPC6A,ENSG00000007255,0.0008057669472338548,0.3442426040922896,0.6573634178360073,67,0
5700,8719,HSPC280,ENSG00000146386,0.0008057180062803642,0.3965930847528327,0.6989702315792946,189,0
2670,3916,CMTRID,ENSG00000111775,0.0008050502819034893,0.3600141456581092,0.6694691024491487,253,0
1868,2719,HRPB33,ENSG00000102978,0.0008050066189489503,0.3134564484430601,0.6327625082708257,69,0
3481,5144,PS1D,ENSG00000121766,0.0008049018440708037,0.6948365221053435,0.8739354865014232,31,0
9383,15949,UROS,ENSG00000188690,0.0008043870329856873,0.43470450477895717,0.7292059119169568,29,0
848,1211,CLAPM2,ENSG00000072958,0.0008043167637843712,0.5727221368129031,0.817027555277973,51,0
10246,17763,ZNF407,ENSG00000215421,0.0008039599970767373,0.5122591657525009,0.7796492485562837,38,0
228,348,KIAA0776,ENSG00000014123,0.0008038426177543506,0.5356823161756279,0.7961880672421611,57,0
6295,9735,ZNF694,ENSG00000155592,0.0008037686347961426,0.6873849683668194,0.8715611681553717,5,0
3084,4541,MRD52,ENSG00000116539,0.0008031567319845542,0.45379570843452866,0.7434678198250884,117,0
7008,10998,CVID9,ENSG00000163932,0.0008031495887300242,0.644359359617036,0.851801553158726,23,0
9124,15235,PRMT3,ENSG00000185238,0.0008031449773732354,0.6679770783560623,0.8647131889043203,17,0
9921,16962,ZNF525,ENSG00000203326,0.0008029181510210038,0.6008238793440289,0.8317317542265181,20,0
8186,13213,PPP1R4,ENSG00000173281,0.0008025834193596473,0.6678348639950396,0.8647131889043203,13,0
5094,7704,TUBGCP7,ENSG00000139350,0.0008024408205135449,0.40810642171527134,0.7088750481481838,37,0
5092,7699,LIS8,ENSG00000139324,0.0008023242155710856,0.596074984445513,0.8285782721218845,15,0
219,338,C128,ENSG00000013503,0.0008017495274543762,0.68613591048624,0.8715458953550157,6,0
4293,6458,POR1,ENSG00000132254,0.000801723450422287,0.6723377290209613,0.8661197368862239,18,0
10475,18513,KIAA0841,ENSG00000249115,0.0008016563951969147,0.6478038019309003,0.8540128228809308,12,0
2191,3206,FKSG33,ENSG00000105982,0.0008016563951969147,0.913618410695991,0.9679402018345239,4,0
860,1232,PR130,ENSG00000073711,0.0008013298114140829,0.8203339645610548,0.9327062446336962,3,0
5485,8333,TTC13,ENSG00000143643,0.0008010433779822455,0.6122711474411371,0.8376676851556764,36,0
4637,7010,REPS1,ENSG00000135597,0.0008008796721696854,0.40956036929112316,0.7104618019519859,60,0
3988,5966,CALU,ENSG00000128595,0.0008007122034376317,0.6677273727733793,0.8647131889043203,22,0
4767,7195,MODY11,ENSG00000136573,0.0008002618948618571,0.8757342507449483,0.9541534767025555,9,0
8632,14124,TAFII55,ENSG00000178913,0.0008001093225306775,0.2531953130288589,0.5725667370755536,166,0
4151,6242,METTL26,ENSG00000130731,0.000799930801517085,0.22018378392950033,0.533231149276576,114,0
7754,12353,WITKOS,ENSG00000169375,0.0007998765342765384,0.30845245390118337,0.628107497400223,54,0
7035,11038,ATRIP,ENSG00000164053,0.0007995814085006714,0.7233896175658362,0.8891058664653437,15,0
5032,7608,SMGGDS,ENSG00000138698,0.0007995279239756721,0.4470537101803608,0.7392195750663647,84,0
4833,7292,NDMSBA,ENSG00000137055,0.0007989614688116929,0.5877120031115988,0.8246014236252127,29,0
105,164,CDKL3,ENSG00000006837,0.0007987871766090393,0.5403043761583197,0.7985260232237712,25,0
3944,5886,YOTIAO,ENSG00000127914,0.0007985878124165891,0.6498311200891826,0.8552342958135746,134,0
4745,7157,TTC5,ENSG00000136319,0.0007984100707939693,0.5181397204017462,0.7827621916364248,14,0
9578,16368,PP4-X,ENSG00000196975,0.0007982911432490629,0.7813193187550898,0.9164496237891784,17,0
4346,6525,CGI-37,ENSG00000132603,0.0007981821894645691,0.5636312890421155,0.8127904749910685,30,0
4999,7562,ABI2,ENSG00000138443,0.0007976362747805459,0.836366978006686,0.9395386859829482,28,0
4844,7309,HIT-17,ENSG00000137133,0.0007975252496229636,0.42550291220087844,0.7228455328467126,37,0
8446,13731,EID-3,ENSG00000176401,0.0007973834872245789,0.6699316152117016,0.8648506534964842,11,0
9301,15686,SID470P,ENSG00000187446,0.0007972605526447296,0.7237890624251673,0.889392664315676,26,0
6827,10661,ATF3,ENSG00000162772,0.0007972150602761437,0.09844941114465146,0.34319490362892985,170,0
443,646,XAP8,ENSG00000048649,0.0007964263635653037,0.2699321114925931,0.5889023696968163,108,0
2061,2994,SGT,ENSG00000104969,0.0007963078717390696,0.7581190161549302,0.9062056640253541,30,0
6261,9693,ICAAR,ENSG00000155093,0.0007960307929250929,0.9629597677271662,0.9895726084435489,9,0
2852,4210,NIT2,ENSG00000114021,0.0007959320209920406,0.5135314973458005,0.7802187952963832,32,0
8740,14360,HLA-HA1,ENSG00000180448,0.0007958950687058364,0.4560823848148823,0.7447158483480257,79,0
721,1027,123F2,ENSG00000068028,0.0007957008517818687,0.3637298945398888,0.6724087714271536,81,0
4738,7148,DDX56,ENSG00000136271,0.0007956034025630435,0.45024840025923174,0.7405483210530045,37,0
8819,14551,MST074,ENSG00000181817,0.0007949466151850564,0.2750617866621692,0.5947176808732424,70,0
7998,12851,XB31ALPHA,ENSG00000171603,0.0007947602619727453,0.8231223053528413,0.9338122705282799,24,0
1923,2794,USP31,ENSG00000103404,0.0007947206497192383,0.9977998509370554,0.9990374652658459,5,0
10408,18342,PP1628,ENSG00000241839,0.0007946059892052098,0.7327387957708948,0.8936047732616091,19,0
7973,12798,ZNF581,ENSG00000171425,0.0007942126643273138,0.8284650525636039,0.9358311453163233,31,0
5719,8750,EIEE51,ENSG00000146701,0.0007939799403657719,0.36704113898759816,0.6754843714415172,98,0
4672,7059,IMDSHY,ENSG00000135870,0.0007936470801868137,0.3998836029944146,0.701335326640548,63,0
8194,13238,EHBP1L1,ENSG00000173442,0.000793293584138155,0.5210042130530093,0.7844794245762441,32,0
4509,6787,PIG19,ENSG00000134333,0.0007932485209257117,0.1330698515542386,0.40692319825652223,211,0
4770,7200,VPS45A,ENSG00000136631,0.0007925845290485181,0.7436781755098613,0.898978392768383,19,0
1329,1897,SEC3,ENSG00000090989,0.0007924906288584074,0.6392940677393296,0.8500372698560319,24,0
7183,11311,CCDC171,ENSG00000164989,0.0007924735546112061,0.7956117981845161,0.9224392804205419,4,0
10303,17941,C6ORF90,ENSG00000225921,0.000792436367642563,0.20527948078930458,0.5156000221410397,113,0
2531,3712,CPT1-L,ENSG00000110090,0.0007922074198722839,0.7321509705355415,0.8935018898021173,50,0
3144,4629,PGL4,ENSG00000117118,0.0007916099081436793,0.4962570291606765,0.7699277969252767,48,0
8955,14866,ASB7,ENSG00000183475,0.0007915215359793769,0.7026825504297185,0.8782711756012903,9,0
8736,14349,CCDC66,ENSG00000180376,0.000790656168959034,0.525061925211906,0.7877400051967359,67,0
827,1183,TFR1,ENSG00000072274,0.0007905609775007816,0.403748180846748,0.7047659769662307,57,0
975,1400,MIZ1,ENSG00000078043,0.0007904234528541565,0.6330857572637846,0.8486748632227417,25,0
3632,5386,DAKV6410,ENSG00000124074,0.0007899254560470581,0.865524379992779,0.950461503829232,6,0
8021,12897,PP8607,ENSG00000171813,0.0007897994170586268,0.6378411256706553,0.8500157096490463,12,0
7615,12090,HST2697,ENSG00000168234,0.0007896993290349312,0.18005147556444745,0.48216335379336533,197,0
96,148,C7ORF24,ENSG00000006625,0.0007896700809741842,0.5392918129612442,0.7982572845843602,29,0
38,57,CAMKK1,ENSG00000004660,0.0007892570325306483,0.7067672313870521,0.8804991020153492,7,0
6062,9324,DEE40,ENSG00000151806,0.0007892284128401014,0.6375151775577159,0.8500157096490463,18,0
10416,18357,ARFGAP3,ENSG00000242247,0.0007889849133789539,0.3944720554534099,0.696636088695674,80,0
428,622,KIAA0556,ENSG00000047578,0.0007889148863879117,0.5348472881952843,0.7956215598393248,22,0
8091,13043,CSNAP,ENSG00000172428,0.0007889039210371069,0.3841923393340648,0.6888189790605224,148,0
6166,9525,CKLFSF7,ENSG00000153551,0.0007888485919939328,0.5558861277355347,0.8079639113583899,73,0
4840,7304,DCTN3,ENSG00000137100,0.0007887215990769235,0.4620648732595207,0.7482654203113756,95,0
5414,8227,GST-3,ENSG00000143198,0.0007885496303873155,0.39252161531219865,0.6949529034203732,103,0
6711,10436,AGLA546,ENSG00000161395,0.0007882571468750635,0.6083559114730572,0.8362778096344131,12,0
86,132,TISP78,ENSG00000006282,0.0007881874387914485,0.46873482866052496,0.7523689101091275,11,0
7128,11198,SAP30L,ENSG00000164576,0.000788171229691341,0.48850689298391137,0.7650703188048955,29,0
5419,8237,PFDN2,ENSG00000143256,0.0007881155168568646,0.6113302389362807,0.8372855261246489,81,0
5893,9030,URLC6,ENSG00000149016,0.0007880151271820069,0.7778206832687283,0.9151485055070107,10,0
1942,2822,NYDSP5,ENSG00000103599,0.0007879485686620077,0.7044598381349217,0.8795686611387288,6,0
2717,3983,ZATT,ENSG00000112200,0.0007877964221063207,0.6168945861092852,0.840381075341315,61,0
5103,7719,NUP58,ENSG00000139496,0.0007876872699311439,0.3976408232338984,0.6997776463911564,94,0
4135,6218,SPC97,ENSG00000130640,0.0007872210572595181,0.681661188214097,0.8699681783990162,46,0
9611,16415,ACS5,ENSG00000197142,0.0007870770417726957,0.669508873745902,0.8648506534964842,26,0
6782,10583,PEF1A,ENSG00000162517,0.0007866124312082926,0.5387904346404659,0.7981611238850118,45,0
7918,12675,TRC8,ENSG00000170881,0.0007864977233111858,0.32807500424808755,0.6417466966037007,64,0
1530,2213,PPP6R2,ENSG00000100239,0.0007863251062539908,0.7651041122042374,0.90913735501666,39,0
9733,16646,HZF9,ENSG00000198039,0.0007862714784485954,0.5725999822247556,0.817027555277973,14,0
6026,9269,VPS16B,ENSG00000151445,0.0007860312859217325,0.6872631201470984,0.8715458953550157,9,0
5596,8515,IGSF11,ENSG00000144847,0.0007859898938073053,0.8936474619542675,0.9604406163891157,9,0
6082,9370,ARL14EP,ENSG00000152219,0.0007858787264142718,0.5474393039727856,0.8030240315265077,28,0
6700,10423,AP2M1,ENSG00000161203,0.0007858295447942688,0.506036839657539,0.7764043311037827,82,0
8138,13130,DMXL1,ENSG00000172869,0.0007857447251295432,0.3715262903261891,0.6778949628466324,39,0
7920,12679,SEN34L,ENSG00000170892,0.0007852682222922643,0.8180422012752475,0.9321966923037968,24,0
3508,5183,CXORF9,ENSG00000122122,0.0007852582136789958,0.5374855783377682,0.7974415431447991,75,0
2264,3321,LIMK-1,ENSG00000106683,0.0007850883735550775,0.6617195232135293,0.8619820428285715,9,0
8579,14005,COXPD53,ENSG00000178074,0.0007847818104844345,0.4947593801658745,0.7691565530820663,19,0
8935,14810,FANCF,ENSG00000183161,0.0007846944711425087,0.930709829304587,0.9752292667982756,11,0
2156,3151,FKBP8,ENSG00000105701,0.0007845970238147139,0.30564533259176774,0.6266438318500589,147,0
8353,13541,MED16,ENSG00000175221,0.0007842623669168223,0.5442316782487742,0.8015647149451413,23,0
5960,9158,ORF5,ENSG00000150316,0.0007840581238269806,0.8096586919035658,0.9283335044534567,72,0
8305,13449,RPYL10,ENSG00000174748,0.0007837098793707033,0.27708927364653124,0.5974127303162277,345,0
10183,17600,ZNF845,ENSG00000213799,0.0007834189704486302,0.7244064694069781,0.8895628431784971,7,0
9377,15937,DJ1033E15.2,ENSG00000188636,0.0007831305265426636,0.7452184685019148,0.8995203538308166,4,0
8389,13608,XFEPS,ENSG00000175595,0.0007828198946439303,0.5859178485048859,0.8238700419693833,13,0
1761,2542,CM1P,ENSG00000101654,0.0007816463222970133,0.2526356370299896,0.5724661525506048,92,0
7067,11091,YDR378C,ENSG00000164167,0.0007811626419425011,0.8704888611588393,0.9516220846590185,48,0
4804,7249,CTR2,ENSG00000136867,0.0007811032590411958,0.7189902565294658,0.8866497762752245,42,0
8181,13206,GPR137A,ENSG00000173264,0.0007807729499680656,0.655470989300259,0.8582711931814062,14,0
3525,5212,SPATA1,ENSG00000122432,0.0007807672023773194,0.963555671061136,0.9899000078082988,5,0
1160,1665,MLLT5,ENSG00000085832,0.0007804302309734234,0.34843718304182114,0.661598190282777,138,0
2822,4164,NR3C1,ENSG00000113580,0.0007799824668189226,0.21812259784230514,0.531363717082176,177,0
1075,1555,ME2,ENSG00000082212,0.0007799211325067463,0.6506346890462684,0.8556498242859477,66,0
9419,16040,CSS6,ENSG00000189079,0.0007798553154032717,0.37784726122573786,0.6849495923305952,93,0
1189,1707,GADD34,ENSG00000087074,0.0007798278852114602,0.01989179195462529,0.11828150470497746,315,0
5137,7767,ARRS2,ENSG00000139746,0.0007798179052770138,0.5036263766495547,0.7744593434147159,80,0
6654,10351,SRAG-3,ENSG00000160679,0.0007797040045261383,0.4427774925410348,0.7358483790730872,40,0
6157,9510,CYRI-B,ENSG00000153310,0.0007795267152470468,0.47937586781931807,0.7590539163004416,151,0
8432,13687,CCDC57,ENSG00000176155,0.0007792919874191284,0.49807070374801954,0.771454898240894,45,0
4017,6012,CLN6A,ENSG00000128973,0.0007792554403606214,0.54646335081671,0.8027573922127178,19,0
3375,4969,C9ORF82,ENSG00000120159,0.0007791000193563001,0.4796488239015262,0.7592844427437464,29,0
7275,11491,NDRG2,ENSG00000165795,0.0007787514477968216,0.8777929604727039,0.9546343874989527,4,0
2797,4124,MPS6,ENSG00000113273,0.0007786797704520049,0.5668434401425069,0.8145902308757523,27,0
7742,12322,TSP3,ENSG00000169231,0.0007785775444724343,0.7275810680353345,0.8910871063118021,11,0
5729,8763,TRIM4,ENSG00000146833,0.0007779498426419384,0.3211550199922669,0.6371268979094887,53,0
10354,18172,TOPORS-AS1,ENSG00000235453,0.0007779194662968317,0.6276719560262403,0.8460846020276546,48,0
7547,11982,OTUB1,ENSG00000167770,0.0007779006238864815,0.4776940430576886,0.7577925577782463,92,0
8748,14380,ZNF594,ENSG00000180626,0.0007777948464666094,0.5772750130089641,0.8192470334366547,7,0
7485,11874,ZNF359,ENSG00000167377,0.0007776077836751938,0.7863538548856845,0.9180540632903337,8,0
8073,13002,5F7,ENSG00000172270,0.0007775400718339055,0.5497968530287651,0.8041284021661712,139,0
10482,18563,FTDALS2,ENSG00000250479,0.0007775233110837769,0.4377303227745002,0.7314884649240375,114,0
10084,17371,LCMT1,ENSG00000205629,0.0007774757319375089,0.4380248317697173,0.7315670498162667,38,0
8743,14365,FAM73A,ENSG00000180488,0.0007774680852890015,0.6518061340807734,0.8562176971140933,24,0
2702,3960,PRKM14,ENSG00000112062,0.0007772580632623636,0.4865462801880802,0.7644401576487898,53,0
4734,7143,ZNF374,ENSG00000136247,0.0007764560480912527,0.7481452561785303,0.9013135935243143,6,0
2120,3087,PM23,ENSG00000105438,0.000776292885294055,0.3440399098301046,0.6570935249457088,101,0
6374,9867,NYCO16,ENSG00000156697,0.0007762864232063293,0.4858065307127366,0.763848683646045,25,0
7576,12033,PGL2,ENSG00000167985,0.0007758498962583213,0.443545280551671,0.7363694214360166,58,0
8066,12989,BONZO,ENSG00000172215,0.0007758197617960406,0.3997027387109213,0.701335326640548,111,0
1982,2880,DECR1,ENSG00000104325,0.0007756455393319719,0.20908320266010927,0.5211992591450443,89,0
4598,6940,COXPD10,ENSG00000135297,0.0007755758338852933,0.7397846947285999,0.8977593449180519,38,0
9868,16886,MGM1,ENSG00000198836,0.0007752317347024617,0.3490848932924847,0.6622409428289139,38,0
9728,16636,NY-REN-64,ENSG00000198001,0.0007749362676231949,0.6891153671992138,0.8720879277703262,54,0
4502,6779,ARMS,ENSG00000134313,0.000774825278383035,0.4751999606057199,0.7562663661950743,52,0
9415,16029,RNFT1,ENSG00000189050,0.0007747987454587763,0.623509282587642,0.8441359366731541,22,0
425,618,KIAA1370,ENSG00000047346,0.0007746200772780406,0.3714611883365022,0.6778949628466324,79,0
4192,6303,RBM39,ENSG00000131051,0.0007741071472099112,0.18760437355023984,0.49157211557365266,277,0
3263,4810,EFM3,ENSG00000118894,0.0007738173007965088,0.5882550363090362,0.8246014236252127,11,0
3776,5631,GOS3,ENSG00000125740,0.0007737739435237516,0.01754304253394347,0.10903566018340141,321,0
7333,11607,MC4DN23,ENSG00000166260,0.0007736927696636745,0.41837171159922404,0.7169975975449662,49,0
8805,14504,ACBD4,ENSG00000181513,0.0007736774591299203,0.6195754052737095,0.8419024254632858,13,0
2773,4079,HEL-S-78,ENSG00000112851,0.0007735756891114372,0.6100822190703232,0.8367276940819708,56,0
10345,18142,ZNF736,ENSG00000234444,0.0007734514380756178,0.5592491999582607,0.8096381261938386,19,0
5301,8030,4732463G12RIK,ENSG00000141569,0.0007733744569122791,0.5527759146863926,0.8056174837202748,16,0
4305,6471,FASPS1,ENSG00000132326,0.0007732026278972626,0.6900648198585937,0.8721857371772754,14,0
10229,17695,C10ORF105,ENSG00000214688,0.0007729281981786092,0.8523692605708701,0.9464317549248757,3,0
2969,4381,LANCL1,ENSG00000115365,0.0007726028561592102,0.867780997124058,0.950852162511854,14,0
1884,2743,SRG1,ENSG00000103111,0.0007725825363939458,0.5850799007541752,0.8233409054443713,22,0
9882,16906,CCDC152,ENSG00000198865,0.0007724165916442871,0.8545889471270464,0.947292519903068,1,0
9341,15844,TMPPE,ENSG00000188167,0.0007722228765487671,0.8525128970317255,0.9464607727879689,5,0
4546,6860,TIMM10,ENSG00000134809,0.0007720806381919167,0.5899772668715724,0.8250531903415624,33,0
8331,13504,SCKL,ENSG00000175054,0.0007717389809457879,0.3928609279955131,0.6952737709292266,57,0
4940,7472,BCKDH-E2,ENSG00000137992,0.0007715150713920593,0.8952516496970949,0.9610611927079179,5,0
5854,8967,C10ORF47,ENSG00000148426,0.0007715120911598206,0.5759919697299127,0.818619509467503,10,0
899,1295,ZFP638,ENSG00000075292,0.0007714922411726155,0.8195488443820949,0.9327062446336962,109,0
9185,15361,BCAP31,ENSG00000185825,0.0007714082630688712,0.4586007400262887,0.7465860038463428,149,0
9750,16684,MI-ER1,ENSG00000198160,0.0007708364523443064,0.3036425204771448,0.6251548649964056,133,0
6305,9755,BRE1A,ENSG00000155827,0.0007706720381975174,0.5048432316524893,0.7752174028916702,20,0
544,789,PMCA4X,ENSG00000058668,0.0007705628066449552,0.3556231347196358,0.6657025282974636,111,0
7987,12823,PBK1,ENSG00000171490,0.0007702465864676463,0.38397651539043487,0.6885473046410192,158,0
