Gene stable ID,Transcript stable ID,Gene name,Transcript name
ENSG00000184584,ENST00000650883,STING1,STING1-215
ENSG00000184584,ENST00000502362,STING1,STING1-202
ENSG00000184584,ENST00000652271,STING1,STING1-219
ENSG00000184584,ENST00000652293,STING1,STING1-220
ENSG00000184584,ENST00000651565,STING1,STING1-216
ENSG00000184584,ENST00000652640,STING1,STING1-222
ENSG00000184584,ENST00000651699,STING1,STING1-217
ENSG00000184584,ENST00000514119,STING1,STING1-211
ENSG00000184584,ENST00000652110,STING1,STING1-218
ENSG00000184584,ENST00000652543,STING1,STING1-221
ENSG00000184584,ENST00000509573,STING1,STING1-207
ENSG00000184584,ENST00000511886,STING1,STING1-209
ENSG00000184584,ENST00000503287,STING1,STING1-204
ENSG00000184584,ENST00000502825,STING1,STING1-203
ENSG00000184584,ENST00000515507,STING1,STING1-214
ENSG00000184584,ENST00000511850,STING1,STING1-208
ENSG00000184584,ENST00000503838,STING1,STING1-205
ENSG00000184584,ENST00000514348,STING1,STING1-212
ENSG00000184584,ENST00000514542,STING1,STING1-213
ENSG00000225659,ENST00000421860,TRIM26BP,TRIM26BP-202
ENSG00000232169,ENST00000448939,ABCF1,ABCF1-231
ENSG00000232169,ENST00000419893,ABCF1,ABCF1-229
ENSG00000232169,ENST00000429395,ABCF1,ABCF1-230
ENSG00000232169,ENST00000457970,ABCF1,ABCF1-232
ENSG00000232169,ENST00000479321,ABCF1,ABCF1-235
ENSG00000232169,ENST00000475528,ABCF1,ABCF1-234
ENSG00000232169,ENST00000460247,ABCF1,ABCF1-233
ENSG00000240433,ENST00000436449,LY6G5B,LY6G5B-210
ENSG00000240433,ENST00000480515,LY6G5B,LY6G5B-211
ENSG00000227754,ENST00000430272,SUCLA2P1,SUCLA2P1-204
ENSG00000229074,ENST00000437784,HLA-DRB1,HLA-DRB1-214
ENSG00000229074,ENST00000433975,HLA-DRB1,HLA-DRB1-213
ENSG00000167562,ENST00000478039,ZNF701,ZNF701-203
ENSG00000167562,ENST00000596514,ZNF701,ZNF701-206
ENSG00000167562,ENST00000391785,ZNF701,ZNF701-202
ENSG00000167562,ENST00000301093,ZNF701,ZNF701-201
ENSG00000167562,ENST00000593941,ZNF701,ZNF701-205
ENSG00000167562,ENST00000540331,ZNF701,ZNF701-204
ENSG00000226462,ENST00000447122,KRT18P1,KRT18P1-201
ENSG00000228163,ENST00000422504,HLA-DPA1,HLA-DPA1-225
ENSG00000228163,ENST00000472997,HLA-DPA1,HLA-DPA1-230
ENSG00000228163,ENST00000455869,HLA-DPA1,HLA-DPA1-228
ENSG00000228163,ENST00000452619,HLA-DPA1,HLA-DPA1-227
ENSG00000228163,ENST00000456525,HLA-DPA1,HLA-DPA1-229
ENSG00000228163,ENST00000495074,HLA-DPA1,HLA-DPA1-232
ENSG00000228163,ENST00000494775,HLA-DPA1,HLA-DPA1-231
ENSG00000228163,ENST00000427518,HLA-DPA1,HLA-DPA1-226
ENSG00000165661,ENST00000358701,QSOX2,QSOX2-201
ENSG00000165661,ENST00000706609,QSOX2,QSOX2-203
ENSG00000165661,ENST00000706610,QSOX2,QSOX2-204
ENSG00000165661,ENST00000455222,QSOX2,QSOX2-202
ENSG00000165661,ENST00000706611,QSOX2,QSOX2-205
ENSG00000278271,ENST00000615970,KIR2DL4,KIR2DL4-278
ENSG00000279067,ENST00000625023,,
ENSG00000206401,ENST00000495959,LY6G6E,LY6G6E-203
ENSG00000206401,ENST00000443544,LY6G6E,LY6G6E-202
ENSG00000206401,ENST00000383417,LY6G6E,LY6G6E-201
ENSG00000206401,ENST00000548716,LY6G6E,LY6G6E-204
ENSG00000158560,ENST00000537881,DYNC1I1,DYNC1I1-211
ENSG00000158560,ENST00000447467,DYNC1I1,DYNC1I1-205
ENSG00000158560,ENST00000524053,DYNC1I1,DYNC1I1-210
ENSG00000158560,ENST00000324972,DYNC1I1,DYNC1I1-201
ENSG00000158560,ENST00000630942,DYNC1I1,DYNC1I1-212
ENSG00000158560,ENST00000437599,DYNC1I1,DYNC1I1-204
ENSG00000158560,ENST00000359388,DYNC1I1,DYNC1I1-202
ENSG00000158560,ENST00000413338,DYNC1I1,DYNC1I1-203
ENSG00000158560,ENST00000518089,DYNC1I1,DYNC1I1-208
ENSG00000158560,ENST00000457059,DYNC1I1,DYNC1I1-206
ENSG00000158560,ENST00000519371,DYNC1I1,DYNC1I1-209
ENSG00000158560,ENST00000497626,DYNC1I1,DYNC1I1-207
ENSG00000220550,ENST00000503212,OR10C1,OR10C1-205
ENSG00000220550,ENST00000552782,OR10C1,OR10C1-206
ENSG00000284303,ENST00000638196,RNU6-222P,RNU6-222P-205
ENSG00000284061,ENST00000638212,FCAR,FCAR-332
ENSG00000284061,ENST00000639455,FCAR,FCAR-339
ENSG00000284061,ENST00000638453,FCAR,FCAR-334
ENSG00000284061,ENST00000640584,FCAR,FCAR-342
ENSG00000284061,ENST00000639744,FCAR,FCAR-341
ENSG00000284061,ENST00000639178,FCAR,FCAR-336
ENSG00000284061,ENST00000638206,FCAR,FCAR-331
ENSG00000284061,ENST00000639163,FCAR,FCAR-335
ENSG00000284061,ENST00000639223,FCAR,FCAR-337
ENSG00000284061,ENST00000638285,FCAR,FCAR-333
ENSG00000284061,ENST00000639428,FCAR,FCAR-338
ENSG00000284061,ENST00000639653,FCAR,FCAR-340
ENSG00000284061,ENST00000640830,FCAR,FCAR-343
ENSG00000206427,ENST00000383464,PRRC2A,PRRC2A-216
ENSG00000206427,ENST00000470109,PRRC2A,PRRC2A-219
ENSG00000206427,ENST00000383455,PRRC2A,PRRC2A-215
ENSG00000206427,ENST00000480541,PRRC2A,PRRC2A-223
ENSG00000206427,ENST00000467770,PRRC2A,PRRC2A-218
ENSG00000206427,ENST00000487905,PRRC2A,PRRC2A-226
ENSG00000206427,ENST00000478637,PRRC2A,PRRC2A-222
ENSG00000206427,ENST00000486537,PRRC2A,PRRC2A-225
ENSG00000206427,ENST00000466085,PRRC2A,PRRC2A-217
ENSG00000206427,ENST00000481289,PRRC2A,PRRC2A-224
ENSG00000206427,ENST00000474452,PRRC2A,PRRC2A-220
ENSG00000206427,ENST00000489811,PRRC2A,PRRC2A-227
ENSG00000206427,ENST00000478634,PRRC2A,PRRC2A-221
ENSG00000206427,ENST00000497052,PRRC2A,PRRC2A-228
ENSG00000198046,ENST00000591790,ZNF667,ZNF667-206
ENSG00000198046,ENST00000504904,ZNF667,ZNF667-202
ENSG00000198046,ENST00000292069,ZNF667,ZNF667-201
ENSG00000198046,ENST00000592189,ZNF667,ZNF667-207
ENSG00000198046,ENST00000587555,ZNF667,ZNF667-203
ENSG00000198046,ENST00000589946,ZNF667,ZNF667-205
ENSG00000198046,ENST00000589652,ZNF667,ZNF667-204
ENSG00000260220,ENST00000638797,CCDC187,CCDC187-205
ENSG00000260220,ENST00000624277,CCDC187,CCDC187-204
ENSG00000260220,ENST00000569961,CCDC187,CCDC187-203
ENSG00000260220,ENST00000563590,CCDC187,CCDC187-201
ENSG00000260220,ENST00000565954,CCDC187,CCDC187-202
ENSG00000231197,ENST00000424911,,
ENSG00000228760,ENST00000481696,BAG6,BAG6-329
ENSG00000228760,ENST00000492215,BAG6,BAG6-330
ENSG00000228760,ENST00000424504,BAG6,BAG6-306
ENSG00000228760,ENST00000456804,BAG6,BAG6-321
ENSG00000228760,ENST00000415373,BAG6,BAG6-301
ENSG00000228760,ENST00000444402,BAG6,BAG6-315
ENSG00000228760,ENST00000415345,BAG6,BAG6-300
ENSG00000228760,ENST00000461257,BAG6,BAG6-323
ENSG00000228760,ENST00000461852,BAG6,BAG6-325
ENSG00000228760,ENST00000451042,BAG6,BAG6-318
ENSG00000228760,ENST00000478374,BAG6,BAG6-328
ENSG00000228760,ENST00000432674,BAG6,BAG6-310
ENSG00000228760,ENST00000451948,BAG6,BAG6-319
ENSG00000228760,ENST00000472751,BAG6,BAG6-327
ENSG00000228760,ENST00000436814,BAG6,BAG6-313
ENSG00000228760,ENST00000447656,BAG6,BAG6-316
ENSG00000228760,ENST00000461560,BAG6,BAG6-324
ENSG00000228760,ENST00000416094,BAG6,BAG6-303
ENSG00000228760,ENST00000428905,BAG6,BAG6-309
ENSG00000228760,ENST00000427244,BAG6,BAG6-307
ENSG00000228760,ENST00000415770,BAG6,BAG6-302
ENSG00000228760,ENST00000450513,BAG6,BAG6-317
ENSG00000228760,ENST00000441898,BAG6,BAG6-314
ENSG00000228760,ENST00000436434,BAG6,BAG6-312
ENSG00000228760,ENST00000432814,BAG6,BAG6-311
ENSG00000228760,ENST00000424221,BAG6,BAG6-305
ENSG00000228760,ENST00000454248,BAG6,BAG6-320
ENSG00000228760,ENST00000427281,BAG6,BAG6-308
ENSG00000228760,ENST00000462603,BAG6,BAG6-326
ENSG00000228760,ENST00000419409,BAG6,BAG6-304
ENSG00000228760,ENST00000461174,BAG6,BAG6-322
ENSG00000228760,ENST00000550393,BAG6,BAG6-331
ENSG00000228760,ENST00000615224,BAG6,BAG6-332
ENSG00000113971,ENST00000474871,NPHP3,NPHP3-206
ENSG00000113971,ENST00000337331,NPHP3,NPHP3-201
ENSG00000113971,ENST00000493732,NPHP3,NPHP3-209
ENSG00000113971,ENST00000490993,NPHP3,NPHP3-208
ENSG00000113971,ENST00000684294,NPHP3,NPHP3-213
ENSG00000113971,ENST00000465756,NPHP3,NPHP3-203
ENSG00000113971,ENST00000512094,NPHP3,NPHP3-210
ENSG00000113971,ENST00000515289,NPHP3,NPHP3-211
ENSG00000113971,ENST00000469232,NPHP3,NPHP3-204
ENSG00000113971,ENST00000476742,NPHP3,NPHP3-207
ENSG00000113971,ENST00000684756,NPHP3,NPHP3-214
ENSG00000113971,ENST00000471145,NPHP3,NPHP3-205
ENSG00000113971,ENST00000683570,NPHP3,NPHP3-212
ENSG00000113971,ENST00000383282,NPHP3,NPHP3-202
ENSG00000207104,ENST00000384376,RNU6-434P,RNU6-434P-201
ENSG00000158526,ENST00000375151,TSR2,TSR2-201
ENSG00000169393,ENST00000339841,ELSPBP1,ELSPBP1-201
ENSG00000169393,ENST00000596043,ELSPBP1,ELSPBP1-204
ENSG00000169393,ENST00000597519,ELSPBP1,ELSPBP1-205
ENSG00000169393,ENST00000593782,ELSPBP1,ELSPBP1-203
ENSG00000169393,ENST00000593413,ELSPBP1,ELSPBP1-202
ENSG00000274254,ENST00000618713,KIR3DL3,KIR3DL3-204
ENSG00000279813,ENST00000624770,,
ENSG00000283769,ENST00000640235,,
ENSG00000264480,ENST00000580728,MIR4714,MIR4714-201
ENSG00000288701,ENST00000682525,PRRC2B,PRRC2B-202
ENSG00000288701,ENST00000684596,PRRC2B,PRRC2B-208
ENSG00000288701,ENST00000683519,PRRC2B,PRRC2B-206
ENSG00000288701,ENST00000682501,PRRC2B,PRRC2B-201
ENSG00000288701,ENST00000684694,PRRC2B,PRRC2B-209
ENSG00000288701,ENST00000684736,PRRC2B,PRRC2B-210
ENSG00000288701,ENST00000683353,PRRC2B,PRRC2B-205
ENSG00000288701,ENST00000682662,PRRC2B,PRRC2B-203
ENSG00000288701,ENST00000683161,PRRC2B,PRRC2B-204
ENSG00000288701,ENST00000684112,PRRC2B,PRRC2B-207
ENSG00000259621,ENST00000558736,,
ENSG00000182253,ENST00000560674,SYNM,SYNM-203
ENSG00000182253,ENST00000328642,SYNM,SYNM-201
ENSG00000182253,ENST00000594047,SYNM,SYNM-204
ENSG00000182253,ENST00000336292,SYNM,SYNM-202
ENSG00000102302,ENST00000375135,FGD1,FGD1-201
ENSG00000249689,ENST00000515724,,
ENSG00000249215,ENST00000513338,NCOA4P4,NCOA4P4-201
ENSG00000286403,ENST00000657350,,
ENSG00000207020,ENST00000384293,Y_RNA,Y_RNA.465-201
ENSG00000275506,ENST00000619270,H3P25,H3P25-201
ENSG00000272255,ENST00000606683,,
ENSG00000171604,ENST00000502295,CXXC5,CXXC5-202
ENSG00000171604,ENST00000504944,CXXC5,CXXC5-207
ENSG00000171604,ENST00000302517,CXXC5,CXXC5-201
ENSG00000171604,ENST00000507139,CXXC5,CXXC5-209
ENSG00000171604,ENST00000504844,CXXC5,CXXC5-206
ENSG00000171604,ENST00000502336,CXXC5,CXXC5-203
ENSG00000171604,ENST00000520967,CXXC5,CXXC5-216
ENSG00000171604,ENST00000511048,CXXC5,CXXC5-211
ENSG00000171604,ENST00000512816,CXXC5,CXXC5-214
ENSG00000171604,ENST00000509238,CXXC5,CXXC5-210
ENSG00000171604,ENST00000502716,CXXC5,CXXC5-204
ENSG00000171604,ENST00000503511,CXXC5,CXXC5-205
ENSG00000171604,ENST00000511457,CXXC5,CXXC5-212
ENSG00000171604,ENST00000511591,CXXC5,CXXC5-213
ENSG00000171604,ENST00000515038,CXXC5,CXXC5-215
ENSG00000171604,ENST00000505812,CXXC5,CXXC5-208
ENSG00000126464,ENST00000418929,PRR12,PRR12-201
ENSG00000126464,ENST00000593853,PRR12,PRR12-202
ENSG00000274971,ENST00000622568,,
ENSG00000275731,ENST00000614639,KIR2DS4,KIR2DS4-218
ENSG00000261054,ENST00000566974,SYNM-AS2,SYNM-AS2-201
ENSG00000131508,ENST00000511725,UBE2D2,UBE2D2-207
ENSG00000131508,ENST00000505007,UBE2D2,UBE2D2-203
ENSG00000131508,ENST00000398733,UBE2D2,UBE2D2-201
ENSG00000131508,ENST00000510470,UBE2D2,UBE2D2-205
ENSG00000131508,ENST00000398734,UBE2D2,UBE2D2-202
ENSG00000131508,ENST00000505548,UBE2D2,UBE2D2-204
ENSG00000131508,ENST00000698321,UBE2D2,UBE2D2-208
ENSG00000131508,ENST00000698322,UBE2D2,UBE2D2-209
ENSG00000131508,ENST00000511691,UBE2D2,UBE2D2-206
ENSG00000131508,ENST00000698323,UBE2D2,UBE2D2-210
ENSG00000103852,ENST00000459771,TTC23,TTC23-206
ENSG00000103852,ENST00000394132,TTC23,TTC23-203
ENSG00000103852,ENST00000262074,TTC23,TTC23-201
ENSG00000103852,ENST00000494567,TTC23,TTC23-211
ENSG00000103852,ENST00000558663,TTC23,TTC23-214
ENSG00000103852,ENST00000394135,TTC23,TTC23-204
ENSG00000103852,ENST00000480371,TTC23,TTC23-208
ENSG00000103852,ENST00000490688,TTC23,TTC23-210
ENSG00000103852,ENST00000434594,TTC23,TTC23-205
ENSG00000103852,ENST00000558438,TTC23,TTC23-213
ENSG00000103852,ENST00000394129,TTC23,TTC23-202
ENSG00000103852,ENST00000561365,TTC23,TTC23-219
ENSG00000103852,ENST00000560279,TTC23,TTC23-216
ENSG00000103852,ENST00000560860,TTC23,TTC23-218
ENSG00000103852,ENST00000560772,TTC23,TTC23-217
ENSG00000103852,ENST00000468436,TTC23,TTC23-207
ENSG00000103852,ENST00000558078,TTC23,TTC23-212
ENSG00000103852,ENST00000560235,TTC23,TTC23-215
ENSG00000103852,ENST00000490671,TTC23,TTC23-209
ENSG00000276512,ENST00000613877,,
ENSG00000293133,ENST00000489074,INGX,INGX-202
ENSG00000290505,ENST00000614232,LILRP2,LILRP2-240
ENSG00000283599,ENST00000636797,,
ENSG00000283599,ENST00000636096,,
ENSG00000197128,ENST00000600175,ZNF772,ZNF772-206
ENSG00000197128,ENST00000601768,ZNF772,ZNF772-207
ENSG00000197128,ENST00000343280,ZNF772,ZNF772-201
ENSG00000197128,ENST00000427512,ZNF772,ZNF772-204
ENSG00000197128,ENST00000356584,ZNF772,ZNF772-202
ENSG00000197128,ENST00000425074,ZNF772,ZNF772-203
ENSG00000197128,ENST00000450712,ZNF772,ZNF772-205
ENSG00000197128,ENST00000610548,ZNF772,ZNF772-208
ENSG00000009694,ENST00000371130,TENM1,TENM1-201
ENSG00000009694,ENST00000422452,TENM1,TENM1-202
ENSG00000009694,ENST00000461429,TENM1,TENM1-203
ENSG00000171970,ENST00000306908,ZNF57,ZNF57-201
ENSG00000171970,ENST00000522294,ZNF57,ZNF57-202
ENSG00000171970,ENST00000523428,ZNF57,ZNF57-203
ENSG00000171970,ENST00000590305,ZNF57,ZNF57-204
ENSG00000132153,ENST00000472718,DHX30,DHX30-211
ENSG00000132153,ENST00000476446,DHX30,DHX30-213
ENSG00000132153,ENST00000415400,DHX30,DHX30-203
ENSG00000132153,ENST00000492893,DHX30,DHX30-214
ENSG00000132153,ENST00000395745,DHX30,DHX30-202
ENSG00000132153,ENST00000441384,DHX30,DHX30-204
ENSG00000132153,ENST00000445061,DHX30,DHX30-205
ENSG00000132153,ENST00000348968,DHX30,DHX30-201
ENSG00000132153,ENST00000446256,DHX30,DHX30-206
ENSG00000132153,ENST00000619982,DHX30,DHX30-215
ENSG00000132153,ENST00000457607,DHX30,DHX30-207
ENSG00000132153,ENST00000471082,DHX30,DHX30-210
ENSG00000132153,ENST00000470959,DHX30,DHX30-209
ENSG00000132153,ENST00000461905,DHX30,DHX30-208
ENSG00000132153,ENST00000474183,DHX30,DHX30-212
ENSG00000283925,ENST00000638918,,
ENSG00000235577,ENST00000420379,,
ENSG00000228813,ENST00000430849,HLA-DQB2,HLA-DQB2-219
ENSG00000228813,ENST00000424579,HLA-DQB2,HLA-DQB2-218
ENSG00000228813,ENST00000433801,HLA-DQB2,HLA-DQB2-220
ENSG00000228813,ENST00000417780,HLA-DQB2,HLA-DQB2-217
ENSG00000177045,ENST00000317578,SIX5,SIX5-201
ENSG00000177045,ENST00000560160,SIX5,SIX5-202
ENSG00000177045,ENST00000560168,SIX5,SIX5-203
ENSG00000233904,ENST00000415649,HLA-E,HLA-E-216
ENSG00000233904,ENST00000480259,HLA-E,HLA-E-218
ENSG00000233904,ENST00000463494,HLA-E,HLA-E-217
ENSG00000236851,ENST00000422710,DHFRP2,DHFRP2-205
ENSG00000235250,ENST00000428890,C4B-AS1,C4B-AS1-207
ENSG00000230722,ENST00000434590,IFITM4P,IFITM4P-204
ENSG00000232572,ENST00000457032,RPL15P4,RPL15P4-205
ENSG00000113048,ENST00000694990,MRPS27,MRPS27-218
ENSG00000113048,ENST00000694989,MRPS27,MRPS27-217
ENSG00000113048,ENST00000522042,MRPS27,MRPS27-211
ENSG00000113048,ENST00000261413,MRPS27,MRPS27-201
ENSG00000113048,ENST00000513900,MRPS27,MRPS27-205
ENSG00000113048,ENST00000694991,MRPS27,MRPS27-219
ENSG00000113048,ENST00000694992,MRPS27,MRPS27-220
ENSG00000113048,ENST00000694993,MRPS27,MRPS27-221
ENSG00000113048,ENST00000695297,MRPS27,MRPS27-229
ENSG00000113048,ENST00000694994,MRPS27,MRPS27-222
ENSG00000113048,ENST00000519143,MRPS27,MRPS27-208
ENSG00000113048,ENST00000694995,MRPS27,MRPS27-223
ENSG00000113048,ENST00000694996,MRPS27,MRPS27-224
ENSG00000113048,ENST00000694997,MRPS27,MRPS27-225
ENSG00000113048,ENST00000695298,MRPS27,MRPS27-230
ENSG00000113048,ENST00000694998,MRPS27,MRPS27-226
ENSG00000113048,ENST00000523654,MRPS27,MRPS27-216
ENSG00000113048,ENST00000695403,MRPS27,MRPS27-231
ENSG00000113048,ENST00000457646,MRPS27,MRPS27-202
ENSG00000113048,ENST00000515226,MRPS27,MRPS27-206
ENSG00000113048,ENST00000695404,MRPS27,MRPS27-232
ENSG00000113048,ENST00000519874,MRPS27,MRPS27-209
ENSG00000113048,ENST00000508863,MRPS27,MRPS27-204
ENSG00000113048,ENST00000522585,MRPS27,MRPS27-215
ENSG00000113048,ENST00000522562,MRPS27,MRPS27-214
ENSG00000113048,ENST00000515404,MRPS27,MRPS27-207
ENSG00000113048,ENST00000522404,MRPS27,MRPS27-213
ENSG00000113048,ENST00000695000,MRPS27,MRPS27-227
ENSG00000113048,ENST00000695001,MRPS27,MRPS27-228
ENSG00000113048,ENST00000520285,MRPS27,MRPS27-210
ENSG00000113048,ENST00000522095,MRPS27,MRPS27-212
ENSG00000113048,ENST00000506957,MRPS27,MRPS27-203
ENSG00000244695,ENST00000412040,HCG17,HCG17-209
ENSG00000244695,ENST00000439480,HCG17,HCG17-210
ENSG00000291303,ENST00000706628,,
ENSG00000250068,ENST00000502685,,
ENSG00000148153,ENST00000374242,INIP,INIP-203
ENSG00000148153,ENST00000497712,INIP,INIP-206
ENSG00000148153,ENST00000374236,INIP,INIP-202
ENSG00000148153,ENST00000481146,INIP,INIP-205
ENSG00000148153,ENST00000374234,INIP,INIP-201
ENSG00000148153,ENST00000476599,INIP,INIP-204
ENSG00000225736,ENST00000456140,OR2B3,OR2B3-203
ENSG00000241253,ENST00000399981,CFB,CFB-223
ENSG00000241253,ENST00000419920,CFB,CFB-224
ENSG00000241253,ENST00000472489,CFB,CFB-228
ENSG00000241253,ENST00000465211,CFB,CFB-226
ENSG00000241253,ENST00000480498,CFB,CFB-231
ENSG00000241253,ENST00000461626,CFB,CFB-225
ENSG00000241253,ENST00000496304,CFB,CFB-234
ENSG00000241253,ENST00000480761,CFB,CFB-232
ENSG00000241253,ENST00000472538,CFB,CFB-229
ENSG00000241253,ENST00000485948,CFB,CFB-233
ENSG00000241253,ENST00000465480,CFB,CFB-227
ENSG00000241253,ENST00000479416,CFB,CFB-230
ENSG00000214558,ENST00000398578,ZC3H11C,ZC3H11C-201
ENSG00000162426,ENST00000471889,SLC45A1,SLC45A1-202
ENSG00000162426,ENST00000289877,SLC45A1,SLC45A1-201
ENSG00000162426,ENST00000497660,SLC45A1,SLC45A1-204
ENSG00000162426,ENST00000481265,SLC45A1,SLC45A1-203
ENSG00000280214,ENST00000623147,,
ENSG00000001084,ENST00000509541,GCLC,GCLC-205
ENSG00000001084,ENST00000650454,GCLC,GCLC-214
ENSG00000001084,ENST00000616923,GCLC,GCLC-212
ENSG00000001084,ENST00000515580,GCLC,GCLC-211
ENSG00000001084,ENST00000643939,GCLC,GCLC-213
ENSG00000001084,ENST00000513939,GCLC,GCLC-207
ENSG00000001084,ENST00000510837,GCLC,GCLC-206
ENSG00000001084,ENST00000504353,GCLC,GCLC-201
ENSG00000001084,ENST00000514373,GCLC,GCLC-209
ENSG00000001084,ENST00000504525,GCLC,GCLC-202
ENSG00000001084,ENST00000514004,GCLC,GCLC-208
ENSG00000001084,ENST00000505294,GCLC,GCLC-204
ENSG00000001084,ENST00000514933,GCLC,GCLC-210
ENSG00000001084,ENST00000505197,GCLC,GCLC-203
ENSG00000233239,ENST00000426349,HLA-U,HLA-U-206
ENSG00000102974,ENST00000646076,CTCF,CTCF-215
ENSG00000102974,ENST00000644852,CTCF,CTCF-210
ENSG00000102974,ENST00000264010,CTCF,CTCF-201
ENSG00000102974,ENST00000401394,CTCF,CTCF-202
ENSG00000102974,ENST00000646771,CTCF,CTCF-217
ENSG00000102974,ENST00000642847,CTCF,CTCF-206
ENSG00000102974,ENST00000644753,CTCF,CTCF-209
ENSG00000102974,ENST00000642819,CTCF,CTCF-205
ENSG00000102974,ENST00000645306,CTCF,CTCF-212
ENSG00000102974,ENST00000643892,CTCF,CTCF-208
ENSG00000102974,ENST00000645699,CTCF,CTCF-214
ENSG00000102974,ENST00000566078,CTCF,CTCF-203
ENSG00000102974,ENST00000642943,CTCF,CTCF-207
ENSG00000102974,ENST00000645409,CTCF,CTCF-213
ENSG00000102974,ENST00000646566,CTCF,CTCF-216
ENSG00000102974,ENST00000644950,CTCF,CTCF-211
ENSG00000102974,ENST00000642420,CTCF,CTCF-204
ENSG00000161298,ENST00000423582,ZNF382,ZNF382-202
ENSG00000161298,ENST00000460384,ZNF382,ZNF382-205
ENSG00000161298,ENST00000460670,ZNF382,ZNF382-206
ENSG00000161298,ENST00000292928,ZNF382,ZNF382-201
ENSG00000161298,ENST00000463910,ZNF382,ZNF382-207
ENSG00000161298,ENST00000439428,ZNF382,ZNF382-204
ENSG00000161298,ENST00000435416,ZNF382,ZNF382-203
ENSG00000161298,ENST00000590785,ZNF382,ZNF382-209
ENSG00000161298,ENST00000585467,ZNF382,ZNF382-208
ENSG00000235346,ENST00000420559,HLA-G,HLA-G-229
ENSG00000235346,ENST00000423373,HLA-G,HLA-G-230
ENSG00000235346,ENST00000484755,HLA-G,HLA-G-234
ENSG00000235346,ENST00000452577,HLA-G,HLA-G-231
ENSG00000235346,ENST00000469347,HLA-G,HLA-G-233
ENSG00000235346,ENST00000457132,HLA-G,HLA-G-232
ENSG00000235346,ENST00000546634,HLA-G,HLA-G-235
ENSG00000266442,ENST00000469644,MSH5-SAPCD1,MSH5-SAPCD1-222
ENSG00000266442,ENST00000482009,MSH5-SAPCD1,MSH5-SAPCD1-223
ENSG00000266442,ENST00000465533,MSH5-SAPCD1,MSH5-SAPCD1-221
ENSG00000199836,ENST00000362966,RNU1-47P,RNU1-47P-201
ENSG00000271198,ENST00000604654,VDAC3P1,VDAC3P1-201
ENSG00000242888,ENST00000486273,,
ENSG00000258693,ENST00000556978,,
ENSG00000258560,ENST00000554245,,
ENSG00000227729,ENST00000557640,RD3L,RD3L-201
ENSG00000227729,ENST00000648118,RD3L,RD3L-202
ENSG00000242894,ENST00000485467,RN7SL634P,RN7SL634P-201
ENSG00000166183,ENST00000548372,ASPG,ASPG-202
ENSG00000166183,ENST00000546892,ASPG,ASPG-201
ENSG00000166183,ENST00000551177,ASPG,ASPG-206
ENSG00000166183,ENST00000551170,ASPG,ASPG-205
ENSG00000166183,ENST00000549809,ASPG,ASPG-203
ENSG00000166183,ENST00000552126,ASPG,ASPG-208
ENSG00000166183,ENST00000556267,ASPG,ASPG-209
ENSG00000166183,ENST00000550583,ASPG,ASPG-204
ENSG00000166183,ENST00000551871,ASPG,ASPG-207
ENSG00000116750,ENST00000367455,UCHL5,UCHL5-206
ENSG00000116750,ENST00000420791,UCHL5,UCHL5-209
ENSG00000116750,ENST00000367454,UCHL5,UCHL5-205
ENSG00000116750,ENST00000449480,UCHL5,UCHL5-212
ENSG00000116750,ENST00000367450,UCHL5,UCHL5-203
ENSG00000116750,ENST00000367451,UCHL5,UCHL5-204
ENSG00000116750,ENST00000367448,UCHL5,UCHL5-201
ENSG00000116750,ENST00000367449,UCHL5,UCHL5-202
ENSG00000116750,ENST00000443327,UCHL5,UCHL5-211
ENSG00000116750,ENST00000416915,UCHL5,UCHL5-207
ENSG00000116750,ENST00000421683,UCHL5,UCHL5-210
ENSG00000116750,ENST00000483156,UCHL5,UCHL5-213
ENSG00000116750,ENST00000417752,UCHL5,UCHL5-208
ENSG00000074660,ENST00000263071,SCARF1,SCARF1-201
ENSG00000074660,ENST00000434376,SCARF1,SCARF1-202
ENSG00000074660,ENST00000576012,SCARF1,SCARF1-208
ENSG00000074660,ENST00000571272,SCARF1,SCARF1-204
ENSG00000074660,ENST00000573852,SCARF1,SCARF1-205
ENSG00000074660,ENST00000570902,SCARF1,SCARF1-203
ENSG00000074660,ENST00000574545,SCARF1,SCARF1-207
ENSG00000074660,ENST00000573867,SCARF1,SCARF1-206
ENSG00000148158,ENST00000374232,SNX30,SNX30-201
ENSG00000148158,ENST00000416585,SNX30,SNX30-202
ENSG00000148158,ENST00000604751,SNX30,SNX30-203
ENSG00000135451,ENST00000549275,TROAP,TROAP-209
ENSG00000135451,ENST00000551245,TROAP,TROAP-215
ENSG00000135451,ENST00000380327,TROAP,TROAP-202
ENSG00000135451,ENST00000548311,TROAP,TROAP-207
ENSG00000135451,ENST00000549891,TROAP,TROAP-211
ENSG00000135451,ENST00000257909,TROAP,TROAP-201
ENSG00000135451,ENST00000550346,TROAP,TROAP-212
ENSG00000135451,ENST00000550709,TROAP,TROAP-213
ENSG00000135451,ENST00000546735,TROAP,TROAP-203
ENSG00000135451,ENST00000549534,TROAP,TROAP-210
ENSG00000135451,ENST00000546776,TROAP,TROAP-204
ENSG00000135451,ENST00000551192,TROAP,TROAP-214
ENSG00000135451,ENST00000547807,TROAP,TROAP-205
ENSG00000135451,ENST00000551567,TROAP,TROAP-216
ENSG00000135451,ENST00000548817,TROAP,TROAP-208
